data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180729,NEWTGW139,ZBTJ,Default,Default,Default,34080,96681,Default,60.0,SCOOTER,Default,102,NEW9VOJD
51520180729,NEWTGW138,Default,ZBTJ,Default,Default,13861,27600,Default,60.0,SCOOTER,Default,102,NEW9VOJF
51520180729,NEWCQH8990,Default,ZBTJ,Default,Default,28704,64800,Default,34.1,ShanghaiSpringAirlines,Default,114,NEWB1023
51520180729,NEWCQH8913,ZBTJ,Default,Default,Default,70020,70480,Default,34.1,ShanghaiSpringAirlines,Default,113,NEWB1023
51520180729,NEWCQH8989,ZBTJ,Default,Default,Default,51840,98983,Default,34.1,ShanghaiSpringAirlines,Default,114,NEWB1023
51520180729,NEWCQH8914,Default,ZBTJ,Default,Default,39903,43080,Default,34.1,ShanghaiSpringAirlines,Default,116,NEWB1023
51520180729,NEWGCR7863,ZBTJ,Default,Default,Default,71040,78823,Default,34.1,TianjinAirlines,Default,216,NEWB1045
51520180729,NEWGCR7882,Default,ZBTJ,Default,Default,11646,49140,Default,34.1,TianjinAirlines,Default,208,NEWB1045
51520180729,NEWGCR7881,ZBTJ,Default,Default,Default,30060,31225,Default,34.1,TianjinAirlines,Default,418,NEWB1045
51520180729,NEWGCR7888,Default,ZBTJ,Default,Default,4490,6540,Default,60.3,TianjinAirlines,Default,419,NEWB1045
51520180729,NEWGCR7887,ZBTJ,Default,Default,Default,71220,87889,Default,60.3,TianjinAirlines,Default,417,NEWB1052
51520180729,NEWGCR7002,Default,ZBTJ,Default,Default,18158,67200,Default,28.72,TianjinAirlines,Default,416R,NEWB1052
51520180729,NEWCCA1251,ZBTJ,Default,Default,Default,63660,65052,Default,35.8,AirChina,Default,202,NEWB1218
51520180729,NEWCCA1428,Default,ZBTJ,Default,Default,18197,51720,Default,35.8,AirChina,Default,118,NEWB1218
51520180729,NEWCCA1669,ZBTJ,Default,Default,Default,63120,80478,Default,35.8,AirChina,Default,117,NEWB1219
51520180729,NEWCCA1318,Default,ZBTJ,Default,Default,38170,53400,Default,35.8,AirChina,Default,117,NEWB1219
51520180729,NEWCJX8961,Default,ZBTJ,Default,Default,11911,34320,Default,35.8,AIRCRANE,Default,114,NEWB1269
