data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
20190201,MXD689,ZBTJ,WBKK,00:00.0,21360,00:00.0,31360,B738,35.8,MalindoAir,16R,101,9MLNT
20190201,TGW139,ZBTJ,WSSS,00:00.0,56700,00:00.0,0,B789,60,SCOOTER,16R,105,9VOJB
20190201,GCR7577,ZBTJ,ZYCC,00:00.0,58800,00:00.0,60000,A320,34.1,TianjinAirlines,16R,409,B1031
20190201,CGH1030,ZBTJ,ZGKL,00:00.0,57900,00:00.0,61980,A320,34.1,GuizhouAirlines,16R,110,B1040
20190201,CDC8854,ZBTJ,ZSNB,00:00.0,3900,00:00.0,89820,A320,34.1,ZhejiangLoongAlrlines,16R,111,B1075
20190201,OKA3097,ZBTJ,ZSHC,00:00.0,32400,00:00.0,55920,B38M,35.9,OkayAirways,16R,222,B1157
20190201,HBH3309,ZBTJ,ZSWZ,00:00.0,41100,00:00.0,40980,B738,35.8,HEBEIAIRLINES,16R,112,B1158
20190201,CCA1671,ZBTJ,ZGSZ,00:00.0,55500,00:00.0,56820,B738,35.8,AirChina,16R,107,B1218
20190201,CCA1529,ZBTJ,ZSAM,00:00.0,34800,00:00.0,32520,B738,35.8,AirChina,16R,109,B1219
20190201,CCA1319,ZBTJ,ZGSZ,00:00.0,64200,00:00.0,67500,B738,35.8,AirChina,16R,117,B1219
20190201,JYH1068,ZBTJ,ZUGY,00:00.0,900,00:00.0,87540,B738,35.8,TRANSJADE,16R,113,B1233
20190201,CSN6894,ZBTJ,ZWWW,00:00.0,46500,00:00.0,51660,B738,35.8,ChinaSouthernAirlines,16R,217,B1283
20190201,OKA2729,ZBTJ,ZJSY,00:00.0,53100,00:00.0,53280,B739,34.3,OkayAirways,16R,223,B1291
20190201,OKA2730,ZBTJ,ZYHB,00:00.0,900,00:00.0,87600,B739,34.3,OkayAirways,16R,224,B1291
20190201,OKA2859,ZBTJ,ZGSZ,00:00.0,39600,00:00.0,40980,B738,35.8,OkayAirways,16R,225,B1338
20190201,OKA2884,ZBTJ,ZLXY,00:00.0,2400,00:00.0,87960,B738,35.8,OkayAirways,16R,226,B1338
20190201,CHH7202,ZBTJ,ZGGG,00:00.0,58500,00:00.0,63540,B38M,35.9,HainanAirlines,16R,410,B1390
20190201,CCA1401,ZBTJ,ZPPP,00:00.0,68700,00:00.0,68220,B738,35.8,AirChina,16R,201,B1418
20190201,OKA2931,ZBTJ,ZGHA,00:00.0,37500,00:00.0,40980,B739,34.3,OkayAirways,16R,222,B1420
20190201,OKA2788,ZBTJ,ZGGG,00:00.0,1500,00:00.0,88320,B739,34.3,OkayAirways,16R,223,B1420
20190201,OKA2753,ZBTJ,RPVK,00:00.0,53700,00:00.0,55860,B738,35.8,OkayAirways,16R,224,B1450
20190201,CUA2217,ZBTJ,ZSSS,00:00.0,32400,00:00.0,31200,B738,35.8,LIANHANG,16R,115,B1471
20190201,CSZ8744,ZBTJ,ZSQZ,00:00.0,71900,00:00.0,72960,B738,35.8,ShenzhenAirlines,16R,203,B1477
20190201,OKA2719,ZBTJ,ZSYN,00:00.0,30900,00:00.0,29820,B38M,35.9,OkayAirways,16R,226,B1485
20190201,OKA3025,ZBTJ,RJBB,00:00.0,61200,00:00.0,0,B739,34.3,OkayAirways,16R,224,B1522
20190201,OKA2989,ZBTJ,RJTT,00:00.0,5100,00:00.0,0,B739,34.3,OkayAirways,16R,222,B1522
20190201,CCA103,ZBTJ,VHHH,00:00.0,43200,00:00.0,45600,B738,35.8,AirChina,16R,212,B1526
20190201,CCA8289,ZBTJ,ZBHH,00:00.0,72900,00:00.0,72480,B738,35.8,AirChina,16R,108,B1526
20190201,CCA151,ZBTJ,ZYTL,00:00.0,36000,00:00.0,36120,B738,35.8,AirChina,16R,118,B1528
20190201,CCA749,ZBTJ,VTBS,00:00.0,6000,00:00.0,0,B738,35.8,AirChina,16R,109,B1528
20190201,CHH7234,ZBTJ,ZLYA,00:00.0,51900,00:00.0,52260,B738,35.8,HainanAirlines,16R,411,B1547
20190201,CXA8164,ZBTJ,ZSAM,00:00.0,35100,00:00.0,35700,B738,35.8,XiamenAirlines,16R,227,B1550
20190201,EPA6300,ZBTJ,ZSNT,00:00.0,42600,00:00.0,45540,B738,35.8,DONGHAIAIR,16R,412,B1575
20190201,OKA2851,ZBTJ,ZUUU,00:00.0,34500,00:00.0,34140,B739,34.3,OkayAirways,16R,224,B1581
20190201,OKA2997,ZBTJ,ZSJH,00:00.0,68400,00:00.0,68100,B739,34.3,OkayAirways,16R,225,B1581
20190201,CSN8252,ZBTJ,ZGSD,00:00.0,58200,00:00.0,65460,B738,35.8,ChinaSouthernAirlines,16R,218,B1583
20190201,GCR7857,ZBTJ,ZLXY,00:00.0,32700,00:00.0,33120,A320,34.1,TianjinAirlines,16R,413,B1618
20190201,GCR7865,ZBTJ,ZJHK,00:00.0,85200,00:00.0,85140,A320,34.1,TianjinAirlines,16R,414,B1618
20190201,EVA789,ZBTJ,RCKH,00:00.0,76800,00:00.0,0,A321,34.1,EVAAir,16R,103,B16208
20190201,GCR6551,ZBTJ,ZBDT,00:00.0,63600,00:00.0,64740,A320,34.1,TianjinAirlines,16R,415,B1659
20190201,OKA2727,ZBTJ,ZJSY,00:00.0,58500,00:00.0,63120,B739,34.3,OkayAirways,16R,226,B1739
20190201,CSH9070,ZBTJ,ZSPD,00:00.0,36000,00:00.0,34500,B738,35.8,ShanghaiAirlines,16R,219,B1740
20190201,CCA1389,ZBTJ,ZJSY,00:00.0,58200,00:00.0,62280,B738,35.8,AirChina,16R,202,B1762
20190201,EPA6246,ZBTJ,ZGCJ,00:00.0,78600,00:00.0,88200,B738,35.8,DONGHAIAIR,16R,416,B1770
20190201,CES5752,ZBTJ,ZPPP,00:00.0,44400,00:00.0,45000,B738,35.8,ChinaEasternAirlines,16R,215,B1788
20190201,LKE9632,ZBTJ,ZUMY,00:00.0,6000,00:00.0,91200,B738,35.8,LUCKYAIR,16R,417,B1798
20190201,CHH7498,ZBTJ,ZYTL,00:00.0,39300,00:00.0,40020,B738,35.8,HainanAirlines,16R,418,B1799
20190201,DKH1136,ZBTJ,ZSPD,00:00.0,63000,00:00.0,62280,A321,34.1,ShanghaiJuneyaoAirlines,16R,112,B1808
20190201,GCR7583,ZBTJ,ZYHB,00:00.0,66600,00:00.0,67020,A320,34.1,TianjinAirlines,16R,419,B1849
20190201,GCR7584,ZBTJ,ZLXY,00:00.0,1800,00:00.0,88680,A320,34.1,TianjinAirlines,16R,414L,B1849
20190201,GCR6566,ZBTJ,ZHHH,00:00.0,60300,00:00.0,60720,A320,34.1,TianjinAirlines,16R,414R,B1850
20190201,GCR7851,ZBTJ,ZSHC,00:00.0,60300,00:00.0,64140,A320,34.1,TianjinAirlines,16R,415L,B1851
20190201,CSC8046,ZBTJ,ZPPP,00:00.0,6900,00:00.0,95040,A320,34.1,SichuanAirlines,16R,114,B1885
20190201,FZA6555,ZBTJ,ZSFZ,00:00.0,61500,00:00.0,60720,B738,35.8,STRAITAIR,16R,415R,B1905
20190201,FZA6556,ZBTJ,ZYHB,00:00.0,85500,00:00.0,87900,B738,35.8,STRAITAIR,16R,416L,B1905
20190201,CES5754,ZBTJ,ZPPP,00:00.0,77400,00:00.0,77280,B738,35.8,ChinaEasternAirlines,16R,216,B1907
