data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
20170806,CCA1427,ZBTJ,ZUUU,00:00.0,37800,00:00.0,37500,B738,35.8,AirChina,16R,107,B1418
20170806,CCA1241,ZBTJ,ZLXN,00:00.0,64500,00:00.0,64620,B738,35.8,AirChina,16R,108,B1418
20170806,OKA2865,ZBTJ,ZYTL,00:00.0,27900,00:00.0,26940,B738,35.8,OkayAirways,16R,223,B1450
20170806,OKA2787,ZBTJ,ZGGG,00:00.0,36000,00:00.0,46808,B738,35.8,OkayAirways,16L,224,B1450
20170806,OKA2788,ZBTJ,ZGGG,00:00.0,3300,00:00.0,88380,B739,34.3,OkayAirways,16R,225,B1450
20170806,CSH9064,ZBTJ,ZSSS,00:00.0,78900,00:00.0,77280,B738,35.8,ShanghaiAirlines,16R,218,B1451
20170806,FZA6556,ZBTJ,ZSFZ,00:00.0,62400,00:00.0,62280,B738,35.8,STRAITAIR,16R,409,B1480
20170806,OKA2851,ZBTJ,ZUUU,00:00.0,53100,00:00.0,51960,B739,34.3,OkayAirways,16R,226,B1522
20170806,OKA2877,ZBTJ,ZSNB,00:00.0,65700,00:00.0,79800,B738,35.8,OkayAirways,16R,222,B1522
20170806,CCA103,ZBTJ,VHHH,00:00.0,42600,00:00.0,47580,B738,35.8,AirChina,16R,117,B1528
20170806,CCA1251,ZBTJ,ZLXY,00:00.0,70500,00:00.0,74160,B738,35.8,AirChina,16R,118,B1528
20170806,EPA6284,ZBTJ,ZLLL,00:00.0,67500,00:00.0,67560,B738,35.8,DONGHAIAIR,16R,410,B1532
20170806,CJX8962,ZBTJ,ZSCN,00:00.0,44700,00:00.0,46980,B738,35.8,AIRCRANE,16R,110,B1558
20170806,FZA6555,ZBTJ,ZYHB,00:00.0,85200,00:00.0,84780,B738,35.8,STRAITAIR,16R,411,B1559
20170806,OKA2831,ZBTJ,ZGSD,00:00.0,41100,00:00.0,41040,B739,34.3,OkayAirways,16R,224,B1581
20170806,OKA2707,ZBTJ,ZYTL,00:00.0,81000,00:00.0,79860,B739,34.3,OkayAirways,16R,223,B1581
20170806,CSZ9124,ZBTJ,ZGSZ,00:00.0,82500,00:00.0,81120,A320,34.1,ShenzhenAirlines,16R,202,B1602
20170806,QDA9853,ZBTJ,ZBLA,00:00.0,45300,00:00.0,44400,A320,34.1,SKYLEGEND,16R,111,B1617
20170806,GCR7813,ZBTJ,ZYTL,00:00.0,55200,00:00.0,55920,A320,34.1,TianjinAirlines,16R,413,B1618
