data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
20180718,TGW139,ZBTJ,WSSS,00:00.0,55200,00:00.0,56880,B789,60,SCOOTER,16R,101,9VOFD
20180718,DKH1135,ZBTJ,ZYBS,00:00.0,69900,00:00.0,68820,A320,34.1,ShanghaiJuneyaoAirlines,16R,110,B1002
20180718,CBJ5196,ZBTJ,ZJSY,00:00.0,51600,00:00.0,52260,A321,34.1,BeijingCapitalAirlines,16R,409,B1012
20180718,GCR7971,ZBTJ,RJCC,00:00.0,43200,00:00.0,44880,A320,34.1,TianjinAirlines,16R,410,B1052
20180718,GCR7887,ZBTJ,ZUUU,00:00.0,79500,00:00.0,79020,A332,60.3,TianjinAirlines,16R,411,B1052
20180718,CCA1679,ZBTJ,ZUCK,00:00.0,38400,00:00.0,37800,B738,35.8,AirChina,16R,107,B1218
20180718,CCA1673,ZBTJ,ZSHC,00:00.0,65100,00:00.0,64620,B738,35.8,AirChina,16R,108,B1218
20180718,CCA8289,ZBTJ,ZBHH,00:00.0,78000,00:00.0,88620,B738,35.8,AirChina,16R,109,B1218
20180718,CCA1533,ZBTJ,ZSSS,00:00.0,35700,00:00.0,35160,B738,35.8,AirChina,16R,117,B1219
20180718,CCA1387,ZBTJ,ZGGG,00:00.0,64800,00:00.0,64200,B738,35.8,AirChina,16R,118,B1219
20180718,CSH9148,ZBTJ,ZSSS,00:00.0,49800,00:00.0,50580,B38M,35.9,ShanghaiAirlines,16R,218,B1260
20180718,OKA2939,ZBTJ,ZSQZ,00:00.0,48600,00:00.0,58080,B738,35.8,OkayAirways,16R,222,B1267
20180718,CJX8881,ZBTJ,ZSCN,00:00.0,46500,00:00.0,46560,B738,35.8,AIRCRANE,16R,112,B1268
20180718,CUA2217,ZBTJ,ZSSS,00:00.0,32400,00:00.0,30540,B738,35.8,LIANHANG,16R,113,B1279
20180718,CXA8089,ZBTJ,ZBLA,00:00.0,35400,00:00.0,34860,B738,35.8,XiamenAirlines,16R,226,B1287
20180718,CXA8303,ZBTJ,ZGHA,00:00.0,49500,00:00.0,49020,B738,35.8,XiamenAirlines,16R,227,B1301
20180718,CXA8188,ZBTJ,ZSHC,00:00.0,45600,00:00.0,47940,B738,35.8,XiamenAirlines,16R,229,B1302
20180718,AMU237,ZBTJ,VMMC,00:00.0,55200,00:00.0,56340,A320,34.1,AirMacau,16R,102,B1338
20180718,OKA2884,ZBTJ,ZLXY,00:00.0,2400,00:00.0,14280,B738,35.8,OkayAirways,16R,223,B1338
20180718,FZA6602,ZBTJ,ZSZS,00:00.0,52500,00:00.0,52620,B738,35.8,STRAITAIR,16R,412,B1348
20180718,FZA6556,ZBTJ,ZYHB,00:00.0,85800,00:00.0,87840,B738,35.8,STRAITAIR,16R,413,B1348
20180718,FZA6752,ZBTJ,ZGHA,00:00.0,58500,00:00.0,66180,B738,35.8,STRAITAIR,16R,415,B1350
20180718,CHH7678,ZBTJ,ZBAA,00:00.0,2760,00:00.0,7320,B738,35.8,HainanAirlines,16R,416,B1372
20180718,CSS6972,ZBTJ,ZSHC,00:00.0,10800,00:00.0,8460,B733,28.3,SHUNFENG,16R,61,B1378
20180718,CSN3167,ZBTJ,ZHHH,00:00.0,76600,00:00.0,78180,B738,35.8,ChinaSouthernAirlines,16R,217,B1411
20180718,CCA125Y,ZBTJ,ZLXY,00:00.0,36000,00:00.0,37320,B738,35.8,AirChina,16R,202,B1418
20180718,CCA1669,ZBTJ,ZGHA,00:00.0,70200,00:00.0,72540,B738,35.8,AirChina,16R,203,B1418
20180718,OKA2851,ZBTJ,ZUUU,00:00.0,53100,00:00.0,52680,B739,34.3,OkayAirways,16R,222,B1420
20180718,OKA2735,ZBTJ,ZGHA,00:00.0,85500,00:00.0,12000,B738,35.8,OkayAirways,16R,225,B1420
20180718,OKA2843,ZBTJ,RJSA,00:00.0,54900,00:00.0,57840,B738,35.8,OkayAirways,16R,224,B1450
20180718,CXA8353,ZBTJ,ZHHH,00:00.0,33300,00:00.0,32040,B738,35.8,XiamenAirlines,16R,230,B1456
20180718,OKA3085,ZBTJ,ZSNB,00:00.0,32400,00:00.0,31560,B738,35.8,OkayAirways,16R,225,B1485
20180718,CHH705Z,ZBTJ,ZJHK,00:00.0,50400,00:00.0,48780,B738,35.8,HainanAirlines,16R,417,B1497
20180718,OKA2833,ZBTJ,ZSCN,00:00.0,39600,00:00.0,40740,B738,35.8,OkayAirways,16R,223,B1521
20180718,CCA1481,ZBTJ,ZBYC,00:00.0,48900,00:00.0,47700,B738,35.8,AirChina,16R,107,B1526
20180718,CCA1529,ZBTJ,ZSAM,00:00.0,35700,00:00.0,39420,B738,35.8,AirChina,16R,212,B1528
20180718,CCA8277,ZBTJ,ZLXN,00:00.0,66600,00:00.0,65160,B738,35.8,AirChina,16R,202,B1528
20180718,JYH1068,ZBTJ,ZUGY,00:00.0,55200,00:00.0,54780,B738,35.8,TRANSJADE,16R,115,B1552
20180718,JYH1056,ZBTJ,ZGGG,00:00.0,5580,00:00.0,92220,B738,35.8,TRANSJADE,16R,116,B1552
20180718,EVA729,ZBTJ,RCTP,00:00.0,60300,00:00.0,60900,A321,34.1,EVAAir,16R,103,B16226
20180718,QDA6003,ZBTJ,ZGNN,00:00.0,48600,00:00.0,47340,A320,34.1,SKYLEGEND,16R,504,B1648
20180718,QDA6004,ZBTJ,ZYCC,00:00.0,78600,00:00.0,78420,A320,34.1,SKYLEGEND,16R,111,B1648
20180718,GCR7845,ZBTJ,ZSSH,00:00.0,37200,00:00.0,38100,A320,34.1,TianjinAirlines,16R,419,B1659
20180718,CSC8862,ZBTJ,ZUUU,00:00.0,3900,00:00.0,14580,A320,34.1,SichuanAirlines,16R,113,B1665
20180718,CQH8510,ZBTJ,ZSYN,00:00.0,77400,00:00.0,76020,A320,34.1,ShanghaiSpringAirlines,16R,110,B1671
20180718,OKA2897,ZBTJ,ZPPP,00:00.0,48000,00:00.0,48480,B738,35.8,OkayAirways,16R,224,B1732
20180718,CCA1427,ZBTJ,ZUUU,00:00.0,38100,00:00.0,36240,B738,35.8,AirChina,16R,109,B1762
20180718,CCA1259,ZBTJ,ZUGY,00:00.0,71400,00:00.0,71820,B738,35.8,AirChina,16R,117,B1762
20180718,CSN3134,ZBTJ,ZGGG,00:00.0,56400,00:00.0,55440,A321,34.1,ChinaSouthernAirlines,16R,221,B1802
20180718,GCR6512,ZBTJ,ZHHH,00:00.0,54600,00:00.0,61980,A320,34.1,TianjinAirlines,16R,414R,B1850
20180718,FZA6555,ZBTJ,ZSFZ,00:00.0,62400,00:00.0,61560,B738,35.8,STRAITAIR,16R,415L,B1905
20180718,CES5752,ZBTJ,ZPPP,00:00.0,45300,00:00.0,43980,B738,35.8,ChinaEasternAirlines,16R,215,B1907
20180718,CSN3772,ZBTJ,ZGSD,00:00.0,58800,00:00.0,57780,B738,35.8,ChinaSouthernAirlines,16R,220,B1922
20180718,CSN6894,ZBTJ,ZWWW,00:00.0,46800,00:00.0,46740,B738,35.8,ChinaSouthernAirlines,16R,217,B1950
20180718,OKA2965,ZBTJ,ZLXN,00:00.0,53400,00:00.0,52320,B738,35.8,OkayAirways,16R,223,B1962
20180718,OKA3103,ZBTJ,ZGSZ,00:00.0,50700,00:00.0,49800,B738,35.8,OkayAirways,16R,225,B1963
20180718,OKA2908,ZBTJ,ZGNN,00:00.0,8400,00:00.0,93420,B738,35.8,OkayAirways,16R,222,B1963
20180718,CXA831,ZBTJ,ZSAM,00:00.0,59400,00:00.0,61740,B738,35.8,XiamenAirlines,16R,228,B1964
20180718,YZR749Z,ZBTJ,ZSPD,00:00.0,36000,00:00.0,61080,B744,64.4,YangtzeRiverExpress,16R,62,B2432
20180718,CYZ9101,ZBTJ,ZSNJ,00:00.0,7800,00:00.0,6660,B734,28.9,ChinaPost,16R,61R,B2823
20180718,CYZ9111,ZBTJ,ZLLL,00:00.0,42300,00:00.0,43980,B752,38.05,ChinaPost,16R,62L,B2825
20180718,LHA4016,ZBTJ,ZSNT,00:00.0,24000,00:00.0,23580,B733,28.3,LonghaoAirlines,16R,62R,B2986
20180718,CSS7156,ZBTJ,ZSWX,00:00.0,21900,00:00.0,28980,B733,28.3,SHUNFENG,16R,875,B2988
20180718,CES5440,ZBTJ,ZSSS,00:00.0,68700,00:00.0,68160,A20N,35.8,ChinaEasternAirlines,16R,216,B300R
20180718,GCR7839,ZBTJ,ZWWW,00:00.0,43800,00:00.0,43020,A320,34.1,TianjinAirlines,16R,415R,B300S
20180718,GCR7805,ZBTJ,ZSNB,00:00.0,79200,00:00.0,78360,A320,34.1,TianjinAirlines,16R,416R,B3108
20180718,GCR6492,ZBTJ,ZHNY,00:00.0,70500,00:00.0,70800,E190,28.72,TianjinAirlines,16R,418R,B3120
20180718,GCR7581,ZBTJ,ZBXH,00:00.0,66000,00:00.0,64980,E190,28.72,TianjinAirlines,16R,419R,B3128
20180718,GCR7817,ZBTJ,ZSFY,00:00.0,35700,00:00.0,36360,E190,28.72,TianjinAirlines,16R,205,B3129
20180718,HXA2902,ZBTJ,ZBUC,00:00.0,79800,00:00.0,83400,CRJ9,23.2,Chinaexpressair,16R,601,B3142
20180718,GCR7909,ZBTJ,ZYQQ,00:00.0,61200,00:00.0,61740,E190,28.72,TianjinAirlines,16R,207,B3152
20180718,GCR7833,ZBTJ,ZBTL,00:00.0,35100,00:00.0,34980,E190,28.72,TianjinAirlines,16R,209,B3158
20180718,GCR6658,ZBTJ,ZBHH,00:00.0,78600,00:00.0,77940,E190,28.72,TianjinAirlines,16R,210,B3161
20180718,GCR6657,ZBTJ,ZYTL,00:00.0,77100,00:00.0,78780,E190,28.72,TianjinAirlines,16R,211,B3169
20180718,CBG8854,ZBTJ,ZGCD,00:00.0,61800,00:00.0,73920,E190,28.72,SPRAY,16R,113,B3173
20180718,GCR6653,ZBTJ,ZSYT,00:00.0,49200,00:00.0,47760,E190,28.72,TianjinAirlines,16R,213,B3190
20180718,GCR6654,ZBTJ,ZBHH,00:00.0,64800,00:00.0,64320,E190,28.72,TianjinAirlines,16R,214,B3190
20180718,GCR7915,ZBTJ,ZBCF,00:00.0,34800,00:00.0,35280,E190,28.72,TianjinAirlines,16R,414,B3192
20180718,GCR7849,ZBTJ,ZLXY,00:00.0,72600,00:00.0,73440,E190,28.72,TianjinAirlines,16R,410,B3192
20180718,GCR7843,ZBTJ,ZHCC,00:00.0,38100,00:00.0,39000,E190,28.72,TianjinAirlines,16R,416,B3195
20180718,CBG8822,ZBTJ,ZUNC,00:00.0,61800,00:00.0,60900,E190,28.72,SPRAY,16R,114,B3215
20180718,HXA2911,ZBTJ,ZBZL,00:00.0,33300,00:00.0,32760,CRJ9,23.2,Chinaexpressair,16R,603,B3227
20180718,HXA2669,ZBTJ,ZLGY,00:00.0,53400,00:00.0,52980,CRJ9,23.2,Chinaexpressair,16R,604,B3227
20180718,HXA2842,ZBTJ,ZBOW,00:00.0,83700,00:00.0,5400,CRJ9,23.2,Chinaexpressair,16R,602,B3227
20180718,HXA283Z,ZBTJ,ZLXY,00:00.0,38400,00:00.0,41460,CRJ9,23.2,Chinaexpressair,16R,606,B3229
20180718,GCR7815,ZBTJ,ZSQD,00:00.0,31800,00:00.0,31740,E190,28.72,TianjinAirlines,16R,418,B3232
20180718,CGZ7122,ZBTJ,ZUWX,00:00.0,78300,00:00.0,80100,E190,28.72,COLORFUL,16R,115,B3241
20180718,GCR7867,ZBTJ,ZSRZ,00:00.0,50400,00:00.0,51000,E190,28.72,TianjinAirlines,16R,414L,B3243
20180718,GCR7853,ZBTJ,ZSHC,00:00.0,36600,00:00.0,36900,E190,28.72,TianjinAirlines,16R,417R,B3247
