data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190131,MXD688,WBKK,ZBTJ,-20400,0,-16260,1260,B738,35.8,MalindoAir,16L,103.0,9MLNT,172.0,7.0
20190201,MXD689,ZBTJ,WBKK,19030,21360,26720,31360,B738,35.8,MalindoAir,16R,101.0,9MLNT,,
20190201,TGW139,ZBTJ,WSSS,33600,56700,41580,0,B789,60.0,SCOOTER,16R,101.0,9VOJB,,
20190201,TGW138,WSSS,ZBTJ,5400,26700,14820,34200,B789,60.0,SCOOTER,16L,105.0,9VOJB,,
20190201,GCR7577,ZWWW,ZBTJ,31800,46200,32700,45180,A320,34.1,TianjinAirlines,16L,210,B1031,,
20190201,GCR7577,ZBTJ,ZYCC,51900,58800,54480,60000,A320,34.1,TianjinAirlines,16R,210,B1031,,
20190201,CGH1029,ZGKL,ZBTJ,32700,42900,33360,42600,A320,34.1,GuizhouAirlines,16L,114.0,B1040,,
20190201,CGH1030,ZBTJ,ZGKL,48000,57900,51960,61980,A320,34.1,GuizhouAirlines,16R,114.0,B1040,,
20190201,CDC8853,ZSNB,ZBTJ,70800,79200,72120,80100,A320,34.1,ZhejiangLoongAlrlines,16L,111.0,B1075,,
20190201,CDC8854,ZBTJ,ZSNB,82800,3900,83940,89820,A320,34.1,ZhejiangLoongAlrlines,16R,114.0,B1075,,
20190201,OKA270T,ZSHC,ZBTJ,36300,44400,37560,44400,B38M,35.9,OkayAirways,16L,223,B1157,,
20190201,OKA3097,ZBTJ,ZSHC,24900,32400,49500,55920,B38M,35.9,OkayAirways,16R,224,B1157,,
20190201,HBH3309,ZBTJ,ZSWZ,32400,41100,33720,40980,B738,35.8,HEBEIAIRLINES,16R,116.0,B1158,,
20190201,CCA750,VTBS,ZBTJ,9600,25800,11160,25740,B738,35.8,AirChina,16L,202,B1218,,
20190201,CCA1671,ZBTJ,ZGSZ,42300,55500,45900,56820,B738,35.8,AirChina,16R,109,B1218,,
20190201,CCA1672,ZGSZ,ZBTJ,59100,70200,61920,71580,B738,35.8,AirChina,16L,202,B1218,,
20190201,CCA1529,ZBTJ,ZSAM,24600,34800,24420,32520,B738,35.8,AirChina,16R,107,B1219,,
20190201,CCA1530,ZSAM,ZBTJ,38700,48600,39660,48480,B738,35.8,AirChina,16L,118,B1219,,
20190201,CCA1319,ZBTJ,ZGSZ,52200,64200,56640,67500,B738,35.8,AirChina,16R,109,B1219,,
20190201,CCA1320,ZGSZ,ZBTJ,68700,80100,71580,80700,B738,35.8,AirChina,16L,203,B1219,,
20190201,JYH1067,ZUGY,ZBTJ,61500,71700,61260,71160,B738,35.8,TRANSJADE,16L,111.0,B1233,,
20190201,JYH1068,ZBTJ,ZUGY,75600,900,76260,87540,B738,35.8,TRANSJADE,16R,113.0,B1233,,
20190201,CSN6894,ZBTJ,ZWWW,30600,46500,36900,51660,B738,35.8,ChinaSouthernAirlines,16R,218,B1283,,
20190201,OKA2729,ZYHB,ZBTJ,24000,31800,24480,30900,B739,34.3,OkayAirways,16L,223,B1291,,
20190201,OKA2729,ZBTJ,ZJSY,38100,53100,39120,53280,B739,34.3,OkayAirways,16R,224,B1291,,
20190201,OKA2730,ZJSY,ZBTJ,56700,70800,57780,69780,B739,34.3,OkayAirways,16L,224,B1291,,
20190201,OKA2730,ZBTJ,ZYHB,80100,900,80880,87600,B739,34.3,OkayAirways,16R,224,B1291,,
20190201,HBH3310,ZSWZ,ZBTJ,73200,82200,78300,86280,B738,35.8,HEBEIAIRLINES,16R,110.0,B1328,,
20190131,OKA2826,ZSHC,ZBTJ,-6300,-84900,-5280,1560,B738,35.8,OkayAirways,16L,223,B1338,,
20190201,OKA2859,ZBTJ,ZGSZ,27000,39600,29760,40980,B738,35.8,OkayAirways,16R,223,B1338,,
20190201,OKA2860,ZGSZ,ZBTJ,61500,73800,62520,72060,B738,35.8,OkayAirways,16L,223,B1338,,
20190201,OKA2884,ZBTJ,ZLXY,81000,2400,81600,87960,B738,35.8,OkayAirways,16R,225,B1338,,
20190201,CHH7201,ZGGG,ZBTJ,31500,42900,32520,41460,B38M,35.9,HainanAirlines,16L,211,B1390,,
20190201,CHH7202,ZBTJ,ZGGG,46500,58500,52560,63540,B38M,35.9,HainanAirlines,16R,210,B1390,,
20190201,CCA1401,ZBTJ,ZPPP,55800,68700,56520,68220,B738,35.8,AirChina,16R,117,B1418,,
20190201,CCA1402,ZPPP,ZBTJ,73200,84600,74460,84240,B738,35.8,AirChina,16R,108,B1418,,
20190201,OKA2931,ZBTJ,ZGHA,29100,37500,33180,40980,B739,34.3,OkayAirways,16R,224,B1420,,
20190201,OKA2932,ZGHA,ZBTJ,63000,72000,63780,71220,B739,34.3,OkayAirways,16L,222,B1420,,
20190201,OKA2788,ZBTJ,ZGGG,76200,1500,76980,88320,B739,34.3,OkayAirways,16R,224,B1420,,
20190201,OKA2753,ZBTJ,RPVK,36000,53700,38700,55860,B738,35.8,OkayAirways,16R,222,B1450,,
20190201,OKA2754,RPVK,ZBTJ,57300,75000,60360,76680,B738,35.8,OkayAirways,16L,222,B1450,,
20190201,CUA2217,ZBTJ,ZSSS,24600,32400,25740,31200,B738,35.8,LIANHANG,16R,110.0,B1471,,
20190201,CSZ8743,ZSQZ,ZBTJ,46200,56400,51120,59760,B738,35.8,ShenzhenAirlines,16L,117,B1477,,
20190201,CSZ8744,ZBTJ,ZSQZ,62900,71900,64320,72960,B738,35.8,ShenzhenAirlines,16R,203,B1477,,
20190131,OKA2907,ZGNN,ZBTJ,-4800,3000,-3300,7620,B739,34.3,OkayAirways,16R,222,B1485,,
20190201,OKA2719,ZBTJ,ZSYN,24900,30900,25140,29820,B38M,35.9,OkayAirways,16R,224,B1485,,
20190201,OKA2720,ZSYN,ZBTJ,62400,68700,64380,69360,B38M,35.9,OkayAirways,16L,223,B1485,,
20190201,OKA3025,ZBTJ,RJBB,47700,61200,49020,0,B739,34.3,OkayAirways,16R,223,B1522,,
20190201,OKA2989,ZBTJ,RJTT,77280,5100,77640,0,B739,34.3,OkayAirways,16R,223,B1522,,
20190201,OKA2904,ZGHA,ZBTJ,30900,38700,32220,39120,B739,34.3,OkayAirways,16L,222,B1522,,
20190201,OKA3026,RJBB,ZBTJ,64800,73500,61980,72780,B739,34.3,OkayAirways,16L,224,B1522,,
20190131,CCA1390,ZJSY,ZBTJ,-24300,-11100,-12180,780,B738,35.8,AirChina,16L,117,B1526,,
20190201,CCA103,ZBTJ,VHHH,30600,43200,34260,45600,B738,35.8,AirChina,16R,118,B1526,,
20190201,CCA104,VHHH,ZBTJ,46800,58200,51300,61680,B738,35.8,AirChina,16L,201,B1526,,
20190201,CCA8289,ZBTJ,ZBHH,67500,72900,68280,72480,B738,35.8,AirChina,16R,117,B1526,,
20190201,CCA749,ZBTJ,VTBS,73500,6000,74040,0,B738,35.8,AirChina,16R,108,B1528,,
20190131,CCA8286,ZJQH,ZBTJ,-20700,-6900,-12000,240,B738,35.8,AirChina,16L,202,B1528,,
20190201,CCA151,ZBTJ,ZYTL,32400,36000,33300,36120,B738,35.8,AirChina,16R,108,B1528,,
20190201,CCA152,ZYTL,ZBTJ,64800,69300,66180,68760,B738,35.8,AirChina,16L,202,B1528,,
20190201,CHH7233,ZLYA,ZBTJ,36900,41400,38340,42600,B738,35.8,HainanAirlines,16L,214,B1547,,
20190201,CHH7234,ZBTJ,ZLYA,46200,51900,47220,52260,B738,35.8,HainanAirlines,16R,209,B1547,,
20190201,CXA8164,ZBTJ,ZSAM,25800,35100,26880,35700,B738,35.8,XiamenAirlines,16R,225,B1550,,
20190201,CUA2218,ZSSS,ZBTJ,74400,83400,74760,81060,B738,35.8,LIANHANG,16L,112.0,B1572,,
20190201,EPA6299,ZSNT,ZBTJ,25200,31800,26220,32880,B738,35.8,DONGHAIAIR,16L,213,B1575,,
20190201,EPA6300,ZBTJ,ZSNT,35400,42600,39840,45540,B738,35.8,DONGHAIAIR,16R,205,B1575,,
20190201,OKA2851,ZBTJ,ZUUU,23700,34500,24300,34140,B739,34.3,OkayAirways,16R,223,B1581,,
20190201,OKA2852,ZUUU,ZBTJ,38100,48300,39180,46740,B739,34.3,OkayAirways,16L,224,B1581,,
20190201,OKA2997,ZBTJ,ZSJH,61500,68400,62880,68100,B739,34.3,OkayAirways,16R,223,B1581,,
20190201,CSN8251,ZGSD,ZBTJ,27900,38700,27900,37440,B738,35.8,ChinaSouthernAirlines,16L,221,B1583,,
