data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20170817,TGW187,ZBTJ,WSSS,33600.0,55200.0,34620,0,B788,60.0,SCOOTER,16R,101.0,9VOJA,205.0,5.0
20170817,TGW188,WSSS,ZBTJ,5400.0,27000.0,6600,26100,B788,60.0,SCOOTER,16R,105.0,9VOJA,,
20170817,CCA8293,ZBTJ,ZWTL,33600.0,48000.0,34140,48000,B738,35.8,AirChina,16R,107,B1418,,
20170817,CCA8294,ZWTL,ZBTJ,67800.0,80400.0,67140,79020,B738,35.8,AirChina,16R,109,B1418,,
20170817,OKA1420,PGSN,ZBTJ,20400.0,40800.0,21660,40860,B739,34.3,OkayAirways,16L,222,B1420,,
20170817,FZA6555,ZSFZ,ZBTJ,65400.0,74400.0,66600,76440,B738,35.8,STRAITAIR,16R,210,B1435,,
20170817,FZA6555,ZBTJ,ZYHB,78000.0,85200.0,80100,86460,B738,35.8,STRAITAIR,16R,211,B1435,,
20170817,OKA2990,RJTT,ZBTJ,10800.0,21600.0,16440,27000,B738,35.8,OkayAirways,16R,222,B1450,,
20170817,OKA3035,ZBTJ,ZSNT,39000.0,45600.0,39540,45060,B738,35.8,OkayAirways,16R,223,B1450,,
20170817,CDG4717,ZSQD,ZBTJ,25200.0,30000.0,26100,29460,B738,35.8,shandongAirlines,16L,109,B1510,,
20170817,CDG4717,ZBTJ,ZBHH,33600.0,39000.0,34440,38520,B738,35.8,shandongAirlines,16R,109,B1510,,
20170817,CDG4718,ZBHH,ZBTJ,42900.0,48000.0,45060,49380,B738,35.8,shandongAirlines,16R,108,B1510,,
20170817,CDG4718,ZBTJ,ZSQD,51600.0,55800.0,55620,58440,B738,35.8,shandongAirlines,16R,107,B1510,,
20170816,OKA2852,ZLXY,ZBTJ,-4200.0,-82800.0,-1800,3600,B739,34.3,OkayAirways,16R,222,B1522,,
20170817,OKA2823,ZBTJ,ZLXY,26400.0,32100.0,25860,31980,B738,35.8,OkayAirways,16R,222,B1522,,
20170817,CCA8279,ZBTJ,ZBYN,46500.0,52200.0,48780,52080,B738,35.8,AirChina,16R,108,B1528,,
20170817,CCA8280,ZBYN,ZBTJ,75000.0,79500.0,74760,77760,B738,35.8,AirChina,16R,109,B1528,,
20170817,CHH7167,ZYTL,ZBTJ,26400.0,30900.0,26220,28980,B738,35.8,HainanAirlines,16L,213,B1547,,
20170817,CHH7202,ZGGG,ZBTJ,58200.0,69300.0,59160,68460,B738,35.8,HainanAirlines,16L,215,B1548,,
20170817,CHH7201,ZBTJ,ZGGG,73200.0,84300.0,73800,82680,B738,35.8,HainanAirlines,16R,210,B1548,,
20170817,OKA291A,ZSQD,ZBTJ,28800.0,32100.0,42720,45780,B739,34.3,OkayAirways,16R,222,B1581,,
20170817,OKA2709,ZBTJ,ZSFZ,39300.0,48600.0,52080,60960,B738,35.8,OkayAirways,16R,224,B1581,,
20170817,OKA2710,ZSFZ,ZBTJ,55800.0,64800.0,65040,75300,B738,35.8,OkayAirways,16R,226,B1581,,
20170817,LKE972R,ZBTJ,ZUMY,46800.0,54000.0,51120,59340,B738,35.8,LUCKYAIR,16R,210,B1586,,
20170817,QDA9853,ZSQD,ZBTJ,24600.0,29700.0,25860,31200,A320,34.1,SKYLEGEND,16L,112.0,B1617,,
20170817,QDA9853,ZBTJ,ZBLA,36000.0,45300.0,36540,44400,A320,34.1,SKYLEGEND,16R,110.0,B1617,,
20170817,QDA9854,ZBLA,ZBTJ,58200.0,67500.0,58020,67200,A320,34.1,SKYLEGEND,16L,111.0,B1617,,
20170817,QDA9854,ZBTJ,ZSQD,75000.0,79500.0,75300,78240,A320,34.1,SKYLEGEND,16R,111.0,B1617,,
20170817,DKH1135,ZSPD,ZBTJ,51300.0,59700.0,60480,66660,A321,34.1,ShanghaiJuneyaoAirlines,16L,110.0,B1646,,
20170817,DKH1135,ZBTJ,ZYBS,64200.0,69600.0,71100,77700,A321,34.1,ShanghaiJuneyaoAirlines,16R,111.0,B1646,,
20170817,GCR7583,ZLXY,ZBTJ,24600.0,31200.0,25140,31200,A320,34.1,TianjinAirlines,16L,211,B1659,,
20170817,GCR7583,ZBTJ,ZYHB,35400.0,42000.0,35220,41760,A320,34.1,TianjinAirlines,16R,209,B1659,,
20170817,GCR7584,ZYHB,ZBTJ,45000.0,52800.0,45840,52260,A320,34.1,TianjinAirlines,16L,214,B1659,,
20170817,GCR7584,ZBTJ,ZLXY,56700.0,63600.0,63300,69180,A320,34.1,TianjinAirlines,16R,209,B1659,,
20170817,CCA8225,ZHHH,ZBTJ,29700.0,36600.0,29700,35220,A320,34.1,AirChina,16L,108,B1687,,
20170817,CCA8225,ZBTJ,ZYDQ,40200.0,46500.0,40020,46560,A320,34.1,AirChina,16R,108,B1687,,
20170817,CCA8226,ZYDQ,ZBTJ,50100.0,57000.0,50640,56880,A320,34.1,AirChina,16R,201,B1687,,
20170817,CCA8226,ZBTJ,ZHHH,62100.0,69600.0,63000,68520,A320,34.1,AirChina,16R,108,B1687,,
20170817,GCR7578,ZYCC,ZBTJ,61200.0,67200.0,63240,70020,A320,34.1,TianjinAirlines,16L,216,B1692,,
20170817,GCR7578,ZBTJ,ZWWW,71700.0,600.0,75660,90180,A320,34.1,TianjinAirlines,16R,210,B1692,,
20170817,CSN8558,ZBTJ,ZGGG,23700.0,35700.0,24480,34080,B737,35.8,ChinaSouthernAirlines,16R,218,B1700,,
