data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20180718,TGW138,WSSS,ZBTJ,5700.0,27000.0,7740,27240,B789,60.0,SCOOTER,16R,105.0,9VOFD,185.0,7.0
20180718,TGW139,ZBTJ,WSSS,33600.0,55200.0,35280,56880,B789,60.0,SCOOTER,16R,101.0,9VOFD,,
20180718,DKH1135,ZSPD,ZBTJ,51300.0,59700.0,53100,59400,A320,34.1,ShanghaiJuneyaoAirlines,16R,110.0,B1002,,
20180718,DKH1135,ZBTJ,ZYBS,63780.0,69900.0,63600,68820,A320,34.1,ShanghaiJuneyaoAirlines,16R,115.0,B1002,,
20180718,CBJ5717,ZGGG,ZBTJ,23700.0,34500.0,24240,33360,A321,34.1,BeijingCapitalAirlines,16L,213,B1012,,
20180718,CBJ5196,ZBTJ,ZJSY,38400.0,51600.0,39300,52260,A321,34.1,BeijingCapitalAirlines,16R,210,B1012,,
20180718,GCR7971,ZBTJ,RJCC,32400.0,43200.0,32580,44880,A320,34.1,TianjinAirlines,16R,208,B1052,,
20180718,GCR7972,RJCC,ZBTJ,47400.0,61500.0,49380,61620,A320,34.1,TianjinAirlines,16R,213,B1052,,
20180718,GCR7887,ZBTJ,ZUUU,69000.0,79500.0,69960,79020,A332,60.3,TianjinAirlines,16R,212,B1052,,
20180717,CSC8257,ZBYN,ZBTJ,-3000.0,-84780.0,-780,2160,A321,34.1,SichuanAirlines,16R,112.0,B1053,,
20180718,CCA1679,ZBTJ,ZUCK,28500.0,38400.0,29700,37800,B738,35.8,AirChina,16R,117,B1218,,
20180718,CCA1680,ZUCK,ZBTJ,42000.0,51600.0,42720,50700,B738,35.8,AirChina,16R,201,B1218,,
20180718,CCA1673,ZBTJ,ZSHC,58200.0,65100.0,58680,64620,B738,35.8,AirChina,16R,107,B1218,,
20180718,CCA1674,ZSHC,ZBTJ,69000.0,76500.0,70320,76260,B738,35.8,AirChina,16R,107,B1218,,
20180718,CCA8289,ZBTJ,ZBHH,72600.0,78000.0,85200,88620,B738,35.8,AirChina,16R,203,B1218,,
20180717,CCA1528,ZSSS,ZBTJ,-15600.0,-7500.0,-1680,4200,B738,35.8,AirChina,16R,109,B1219,,
20180718,CCA1533,ZBTJ,ZSSS,28800.0,35700.0,29160,35160,B738,35.8,AirChina,16R,107,B1219,,
20180718,CCA1534,ZSSS,ZBTJ,39300.0,47400.0,40320,46260,B738,35.8,AirChina,16L,203,B1219,,
20180718,CCA1387,ZBTJ,ZGGG,53400.0,64800.0,54660,64200,B738,35.8,AirChina,16R,203,B1219,,
20180718,CCA1388,ZGGG,ZBTJ,69000.0,80700.0,73500,83580,B738,35.8,AirChina,16R,108,B1219,,
20180718,CSH9147,ZSSS,ZBTJ,29700.0,37500.0,31080,38580,B38M,35.9,ShanghaiAirlines,16R,218,B1260,,
20180718,CSH9148,ZBTJ,ZSSS,41700.0,49800.0,44160,50580,B38M,35.9,ShanghaiAirlines,16R,218,B1260,,
20180718,OKA2939,ZBTJ,ZSQZ,39600.0,48600.0,49800,58080,B738,35.8,OkayAirways,16R,222,B1267,,
20180718,CJX8961,ZSCN,ZBTJ,27300.0,35400.0,27840,34380,B738,35.8,AIRCRANE,16L,111.0,B1268,,
20180718,CJX8881,ZBTJ,ZSCN,39000.0,46500.0,39960,46560,B738,35.8,AIRCRANE,16R,110.0,B1268,,
20180718,CUA2217,ZBTJ,ZSSS,24600.0,32400.0,24780,30540,B738,35.8,LIANHANG,16R,110.0,B1279,,
20180718,CXA8089,ZBTJ,ZBLA,28800.0,35400.0,27240,34860,B738,35.8,XiamenAirlines,16R,227,B1287,,
20180718,CXA8125,ZSAM,ZBTJ,27900.0,37500.0,28740,37080,B738,35.8,XiamenAirlines,16R,225,B1301,,
20180718,CXA8303,ZBTJ,ZGHA,41100.0,49500.0,41700,49020,B738,35.8,XiamenAirlines,16R,225,B1301,,
20180718,CXA8304,ZGHA,ZBTJ,75300.0,84300.0,74880,81780,B738,35.8,XiamenAirlines,16R,227,B1301,,
20180718,CXA8187,ZSHC,ZBTJ,27300.0,34800.0,29640,36720,B738,35.8,XiamenAirlines,16R,226,B1302,,
20180718,CXA8188,ZBTJ,ZSHC,38700.0,45600.0,42060,47940,B738,35.8,XiamenAirlines,16R,229,B1302,,
20180718,OKA2884,ZBTJ,ZLXY,81300.0,2400.0,8040,14280,B738,35.8,OkayAirways,16R,224,B1338,,
20180718,AMU238,VMMC,ZBTJ,29400.0,40500.0,30240,39420,A320,34.1,AirMacau,16R,103.0,B1338,,
20180718,AMU237,ZBTJ,VMMC,44100.0,55200.0,45240,56340,A320,34.1,AirMacau,16R,101.0,B1338,,
20180718,OKA2778,ZGSZ,ZBTJ,62400.0,72900.0,69240,79080,B738,35.8,OkayAirways,16R,222,B1338,,
20180718,FZA6601,ZSZS,ZBTJ,33600.0,41400.0,34860,40740,B738,35.8,STRAITAIR,16L,211,B1348,,
20180718,FZA6602,ZBTJ,ZSZS,45000.0,52500.0,46260,52620,B738,35.8,STRAITAIR,16R,211,B1348,,
20180718,FZA6556,ZSFZ,ZBTJ,65400.0,75000.0,67560,75660,B738,35.8,STRAITAIR,16R,209,B1348,,
20180718,FZA6556,ZBTJ,ZYHB,78600.0,85800.0,80160,87840,B738,35.8,STRAITAIR,16R,211,B1348,,
20180718,FZA6751,ZGHA,ZBTJ,38400.0,46200.0,49020,55800,B738,35.8,STRAITAIR,16L,206,B1350,,
20180718,FZA6752,ZBTJ,ZGHA,50400.0,58500.0,59520,66180,B738,35.8,STRAITAIR,16R,206,B1350,,
20180718,CHH7678,ZBTJ,ZBAA,82800.0,2760.0,960,7320,B738,35.8,HainanAirlines,16R,211,B1372,,
20180718,CSS6972,ZBTJ,ZSHC,3600.0,10800.0,3000,8460,B733,28.3,SHUNFENG,16R,876.0,B1378,,
20180718,CSS6971,ZSHC,ZBTJ,16500.0,24300.0,19980,25440,B733,28.3,SHUNFENG,16R,897.0,B1378,,
20180718,CSN3168,ZHHH,ZBTJ,57900.0,64500.0,62640,68100,B738,35.8,ChinaSouthernAirlines,16L,220,B1411,,
20180718,CSN3167,ZBTJ,ZHHH,70700.0,76600.0,72180,78180,B738,35.8,ChinaSouthernAirlines,16R,220,B1411,,
20180718,CCA125Y,ZBTJ,ZLXY,30300.0,36000.0,31140,37320,B738,35.8,AirChina,16R,202,B1418,,
20180718,CCA125X,ZLXY,ZBTJ,41000.0,46000.0,42060,47040,B738,35.8,AirChina,16L,202,B1418,,
20180718,CCA1669,ZBTJ,ZGHA,61800.0,70200.0,65580,72540,B738,35.8,AirChina,16R,107,B1418,,
20180718,CCA1670,ZGHA,ZBTJ,73800.0,82500.0,76260,83760,B738,35.8,AirChina,16R,109,B1418,,
20180718,OKA2735,ZBTJ,ZGHA,76200.0,85500.0,5040,12000,B738,35.8,OkayAirways,16R,223,B1420,,
20180718,OKA2787,ZGGG,ZBTJ,24900.0,36000.0,26100,35100,B739,34.3,OkayAirways,16L,224,B1420,,
20180718,OKA2851,ZBTJ,ZUUU,42300.0,53100.0,43500,52680,B739,34.3,OkayAirways,16R,223,B1420,,
20180718,OKA2852,ZUUU,ZBTJ,57300.0,66300.0,58020,66900,B739,34.3,OkayAirways,16L,223,B1420,,
20180718,CUA2218,ZSSS,ZBTJ,70200.0,78000.0,71520,77640,B738,35.8,LIANHANG,16R,110.0,B1427,,
20180718,OKA2843,ZBTJ,RJSA,39300.0,54900.0,42240,57840,B738,35.8,OkayAirways,16R,224,B1450,,
20180718,CXA8194,ZGKL,ZBTJ,-11400.0,3000.0,-1200,6960,B738,35.8,XiamenAirlines,16R,225,B1456,,
20180718,CXA8353,ZBTJ,ZHHH,25200.0,33300.0,25560,32040,B738,35.8,XiamenAirlines,16R,225,B1456,,
20180718,CXA8354,ZHHH,ZBTJ,56100.0,63600.0,77280,83100,B738,35.8,XiamenAirlines,16R,225,B1456,,
20180718,OKA3086,ZSNB,ZBTJ,79200.0,600.0,4860,11040,B738,35.8,OkayAirways,16R,222,B1485,,
20180718,OKA3085,ZBTJ,ZSNB,24600.0,32400.0,25440,31560,B738,35.8,OkayAirways,16R,223,B1485,,
20180718,CHH705Z,ZBTJ,ZJHK,36000.0,50400.0,37020,48780,B738,35.8,HainanAirlines,16R,208,B1497,,
20180718,OKA2788,ZGGG,ZBTJ,78300.0,3300.0,7080,15900,B739,34.3,OkayAirways,16R,222,B1521,,
20180718,OKA2833,ZBTJ,ZSCN,31200.0,39600.0,34080,40740,B738,35.8,OkayAirways,16R,222,B1521,,
20180718,OKA2834,ZSCN,ZBTJ,65100.0,74100.0,65640,71640,B738,35.8,OkayAirways,16L,222,B1521,,
