data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180929,NEWMXD688,Default,ZBTJ,Default,Default,43870,84960,Default,35.8,MalindoAir,Default,106,NEW9MLNC
51520180929,NEWTGW139,ZBTJ,Default,Default,Default,40620,91347,Default,60.0,SCOOTER,Default,105,NEW9VOJC
51520180929,NEWTGW138,Default,ZBTJ,Default,Default,3713,27780,Default,60.0,SCOOTER,Default,102,NEW9VOJC
51520180929,NEWCBJ5196,ZBTJ,Default,Default,Default,43140,94312,Default,34.1,BeijingCapitalAirlines,Default,412,NEWB1013
51520180929,NEWCBJ5717,Default,ZBTJ,Default,Default,22330,35100,Default,34.1,BeijingCapitalAirlines,Default,209,NEWB1013
51520180929,NEWCBJ5195,Default,ZBTJ,Default,Default,60005,75480,Default,34.1,BeijingCapitalAirlines,Default,417,NEWB1013
51520180929,NEWCBJ5718,ZBTJ,Default,Default,Default,85800,99879,Default,34.1,BeijingCapitalAirlines,Default,204,NEWB1013
51520180929,NEWCGH1029,Default,ZBTJ,Default,Default,428,780,Default,34.1,GuizhouAirlines,Default,116,NEWB1032
51520180929,NEWCES5643,Default,ZBTJ,Default,Default,10370,48180,Default,34.1,ChinaEasternAirlines,Default,216,NEWB1076
51520180929,NEWCES5643,ZBTJ,Default,Default,Default,54660,67466,Default,34.1,ChinaEasternAirlines,Default,215,NEWB1076
51520180929,NEWCES5644,ZBTJ,Default,Default,Default,79380,92129,Default,34.1,ChinaEasternAirlines,Default,219,NEWB1076
51520180929,NEWCES5644,Default,ZBTJ,Default,Default,63861,72120,Default,34.1,ChinaEasternAirlines,Default,219,NEWB1076
51520180929,NEWCSN1155,Default,ZBTJ,Default,Default,1823,2460,Default,35.8,ChinaSouthernAirlines,Default,220,NEWB1155
51520180929,NEWCCA1320,Default,ZBTJ,Default,Default,4642,6780,Default,35.8,AirChina,Default,118,NEWB1218
51520180929,NEWCCA8291,ZBTJ,Default,Default,Default,33240,36201,Default,35.8,AirChina,Default,201,NEWB1218
51520180929,NEWCCA1401,ZBTJ,Default,Default,Default,56820,72244,Default,35.8,AirChina,Default,203,NEWB1218
51520180929,NEWCCA8292,Default,ZBTJ,Default,Default,28135,50340,Default,35.8,AirChina,Default,203,NEWB1218
