data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180729,NEWTGW139,ZBTJ,Default,33000,54600,34080,55680,Default,60.0,SCOOTER,Default,102,NEW9VOJD
51520180729,NEWTGW138,Default,ZBTJ,7290,28590,8250,27690,Default,60.0,SCOOTER,Default,102,NEW9VOJF
51520180729,NEWCQH8990,Default,ZBTJ,58260,63960,60060,64860,Default,34.1,ShanghaiSpringAirlines,Default,113,NEWB1023
51520180729,NEWCQH8913,ZBTJ,Default,70500,77100,70020,76260,Default,34.1,ShanghaiSpringAirlines,Default,115,NEWB1023
51520180729,NEWCQH8914,Default,ZBTJ,37260,45660,36960,43140,Default,34.1,ShanghaiSpringAirlines,Default,114,NEWB1023
51520180729,NEWCQH8989,ZBTJ,Default,49500,55500,51840,57120,Default,34.1,ShanghaiSpringAirlines,Default,115,NEWB1023
51520180729,NEWGCR7863,ZBTJ,Default,70200,77700,71040,76980,Default,34.1,TianjinAirlines,Default,419,NEWB1045
51520180729,NEWGCR7882,Default,ZBTJ,40860,49260,43200,49200,Default,34.1,TianjinAirlines,Default,419R,NEWB1045
51520180729,NEWGCR7881,ZBTJ,Default,29100,36300,30060,36000,Default,34.1,TianjinAirlines,Default,212,NEWB1045
51520180729,NEWGCR7888,Default,ZBTJ,-2220,-79620,-1320,6720,Default,60.3,TianjinAirlines,Default,415,NEWB1045
51520180729,NEWGCR7002,Default,ZBTJ,14460,20460,60780,67260,Default,28.72,TianjinAirlines,Default,417R,NEWB1052
51520180729,NEWGCR7887,ZBTJ,Default,70500,79500,71220,79320,Default,60.3,TianjinAirlines,Default,416,NEWB1052
51520180729,NEWCCA1252,Default,ZBTJ,74460,81060,74220,79740,Default,35.8,AirChina,Default,203,NEWB1218
51520180729,NEWCCA1428,Default,ZBTJ,42660,51960,43380,51780,Default,35.8,AirChina,Default,118,NEWB1218
51520180729,NEWCCA1251,ZBTJ,Default,63420,70500,63660,69420,Default,35.8,AirChina,Default,118,NEWB1218
51520180729,NEWCCA1318,Default,ZBTJ,42960,54660,44160,53460,Default,35.8,AirChina,Default,203,NEWB1219
51520180729,NEWCCA1669,ZBTJ,Default,61800,70200,63120,71100,Default,35.8,AirChina,Default,202,NEWB1219
51520180729,NEWCJX8881,ZBTJ,Default,39000,46500,39900,46560,Default,35.8,AIRCRANE,Default,114,NEWB1269
