data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20170806,ICU939,ZBYN,ZBTJ,77400,83400,78300,84240,DHC6,19.8,AisaMedical,16L,897,B10GF,
20170806,CCA1427,ZBTJ,ZUUU,27300,37800,28500,37500,B738,35.8,AirChina,16R,117,B1418,
20170806,CCA1428,ZUUU,ZBTJ,42600,51900,42600,51960,B738,35.8,AirChina,16L,118,B1418,
20170806,CCA1241,ZBTJ,ZLXN,55800,64500,57120,64620,B738,35.8,AirChina,16R,107,B1418,
20170806,CCA1242,ZLXN,ZBTJ,68700,77400,68760,77460,B738,35.8,AirChina,16L,201,B1418,
20170806,OKA2990,RJTT,ZBTJ,10800,21600,10200,21660,B738,35.8,OkayAirways,16L,222,B1450,
20170806,OKA2865,ZBTJ,ZYTL,23400,27900,24540,26940,B738,35.8,OkayAirways,16L,222,B1450,
20170806,OKA2866,ZYTL,ZBTJ,30600,34800,31080,34860,B738,35.8,OkayAirways,16L,224,B1450,
20170806,OKA2787,ZBTJ,ZGGG,36060,36000,37012,46808,B738,35.8,OkayAirways,16L,224,B1450,
20170806,OKA2844,RJSA,ZBTJ,58500,67500,54900,67560,B738,35.8,OkayAirways,16L,222,B1450,
20170806,OKA2788,ZBTJ,ZGGG,78000,3300,79260,88380,B739,34.3,OkayAirways,16R,223,B1450,
20170806,CSH9063,ZSSS,ZBTJ,57300,66000,60540,66960,B738,35.8,ShanghaiAirlines,16L,219,B1451,
20170806,CSH9064,ZBTJ,ZSSS,71400,78900,71880,77280,B738,35.8,ShanghaiAirlines,16R,218,B1451,
20170806,FZA6556,ZYHB,ZBTJ,41700,49500,41760,49560,B738,35.8,STRAITAIR,16L,213,B1480,
20170806,FZA6556,ZBTJ,ZSFZ,53100,62400,54240,62280,B738,35.8,STRAITAIR,16R,210,B1480,
20170805,OKA2946,ZGSZ,ZBTJ,-24000,-12900,-3720,5460,B739,34.3,OkayAirways,16L,222,B1522,
20170806,OKA2851,ZBTJ,ZUUU,42300,53100,43080,51960,B739,34.3,OkayAirways,16R,223,B1522,
20170806,OKA2852,ZUUU,ZBTJ,57300,66300,60240,68760,B739,34.3,OkayAirways,16L,222,B1522,
20170806,OKA2877,ZBTJ,ZSNB,69960,65700,73260,79800,B738,35.8,OkayAirways,16R,222,B1522,
20170806,CCA124T,ZBAA,ZBTJ,28800,31500,0,31560,B738,35.8,AirChina,16L,202,B1528,
20170806,CCA103,ZBTJ,VHHH,32760,42600,36300,47580,B738,35.8,AirChina,16R,108,B1528,
20170806,CCA104,VHHH,ZBTJ,46200,58500,53640,63900,B738,35.8,AirChina,16L,201,B1528,
20170806,CCA1251,ZBTJ,ZLXY,65100,70500,68520,74160,B738,35.8,AirChina,16R,108,B1528,
20170806,CCA1252,ZLXY,ZBTJ,74400,81000,80220,85560,B738,35.8,AirChina,16L,203,B1528,
20170806,EPA6283,ZLLL,ZBTJ,45600,54600,45900,54660,B738,35.8,DONGHAIAIR,16L,211,B1532,
20170806,EPA6284,ZBTJ,ZLLL,58800,67500,59460,67560,B738,35.8,DONGHAIAIR,16R,209,B1532,
20170806,CJX8961,ZSCN,ZBTJ,27600,35400,27660,35460,B738,35.8,AIRCRANE,16L,110,B1558,
20170806,CJX8962,ZBTJ,ZSCN,39000,44700,40740,46980,B738,35.8,AIRCRANE,16R,111,B1558,
20170806,FZA6555,ZSFZ,ZBTJ,65400,74400,65040,74460,B738,35.8,STRAITAIR,16L,211,B1559,
20170806,FZA6555,ZBTJ,ZYHB,78000,85200,78900,84780,B738,35.8,STRAITAIR,16R,211,B1559,
20170805,OKA2708,ZYTL,ZBTJ,-2400,-84600,6060,9000,B739,34.3,OkayAirways,16L,223,B1581,
20170806,OKA2831,ZBTJ,ZGSD,29700,41100,30900,41040,B739,34.3,OkayAirways,16R,224,B1581,
20170806,OKA2832,ZGSD,ZBTJ,60900,72000,63240,73080,B739,34.3,OkayAirways,16L,222,B1581,
20170806,OKA2707,ZBTJ,ZYTL,76800,81000,77280,79860,B739,34.3,OkayAirways,16R,223,B1581,
20170806,LKE9727,ZUMY,ZBTJ,69000,77100,74700,82920,B738,35.8,LUCKYAIR,16L,213,B1587,
20170806,CSZ9123,ZGSZ,ZBTJ,55500,66300,57180,67200,A320,34.1,ShenzhenAirlines,16L,202,B1602,
20170806,CSZ9124,ZBTJ,ZGSZ,70800,82500,71460,81120,A320,34.1,ShenzhenAirlines,16R,107,B1602,
20170806,QDA9853,ZSQD,ZBTJ,24600,29700,25920,29760,A320,34.1,SKYLEGEND,16L,112,B1617,
20170806,QDA9853,ZBTJ,ZBLA,36000,45300,36840,44400,A320,34.1,SKYLEGEND,16R,113,B1617,
20170806,GCR7896,ZUCK,ZBTJ,32400,41100,34200,41400,A320,34.1,TianjinAirlines,16L,210,B1618,
20170806,GCR7813,ZBTJ,ZYTL,51600,55200,52380,55920,A320,34.1,TianjinAirlines,16R,210,B1618,
20170806,GCR7577,ZWWW,ZBTJ,32400,45600,33480,45660,A320,34.1,TianjinAirlines,16L,211,B1619,
20170806,GCR7577,ZBTJ,ZYCC,49800,56700,50220,55500,A320,34.1,TianjinAirlines,16R,210,B1619,
20170806,GCR7578,ZYCC,ZBTJ,61200,67200,62640,68040,A320,34.1,TianjinAirlines,16L,213,B1619,
20170806,GCR7578,ZBTJ,ZWWW,71700,600,74220,88440,A320,34.1,TianjinAirlines,16R,209,B1619,
20170806,EVA730,RCTP,ZBTJ,33900,45300,35160,45300,A321,34.1,EVAAir,16L,103,B16216,
20170806,EVA729,ZBTJ,RCTP,49800,60300,50700,0,A321,34.1,EVAAir,16R,102,B16216,
20170806,GCR7584,ZYHB,ZBTJ,45000,52800,45300,52860,A320,34.1,TianjinAirlines,16L,213,B1659,
20170806,GCR7584,ZBTJ,ZLXY,56700,63600,60000,65700,A320,34.1,TianjinAirlines,16R,210,B1659,
20170806,CSC8567,ZYHB,ZBTJ,27300,34800,28620,35040,A321,34.1,SichuanAirlines,16L,111,B1677,
20170806,CSC8567,ZBTJ,ZLLL,38700,47400,40140,47340,A321,34.1,SichuanAirlines,16R,110,B1677,
20170806,CXA8139,ZBTJ,ZSAM,27000,36900,30180,38100,B738,35.8,XiamenAirlines,16R,226,B1707,
20170806,CXA8140,ZSAM,ZBTJ,60300,70800,67980,77040,B738,35.8,XiamenAirlines,16L,225,B1707,
20170806,CXA8621,ZBTJ,ZGHA,78240,84000,81060,88020,B738,35.8,XiamenAirlines,16R,225,B1707,
20170806,JYH1055,ZGGG,ZBTJ,23100,35100,24240,35160,B738,35.8,TRANSJADE,16L,112,B1715,
20170806,JYH1056,ZBTJ,ZGGG,44100,54900,44760,53820,B738,35.8,TRANSJADE,16R,111,B1716,
20170805,OKA2898,ZPPP,ZBTJ,-20400,-9000,2880,13560,B738,35.8,OkayAirways,16L,225,B1732,
20170806,OKA2777,ZBTJ,ZGSZ,27900,40200,29880,40080,B738,35.8,OkayAirways,16R,223,B1732,
20170806,OKA2778,ZGSZ,ZBTJ,62700,73800,64320,74520,B738,35.8,OkayAirways,16L,222,B1732,
20170806,CCA1677,ZYHB,ZBTJ,28200,36300,29040,36360,B738,35.8,AirChina,16L,203,B1762,
20170806,CCA1677,ZBTJ,ZGKL,42300,50400,42360,50820,B738,35.8,AirChina,16R,203,B1762,
20170805,GCR7970,UHWW,ZBTJ,-73500,-63000,13080,20580,A320,34.1,TianjinAirlines,16L,211,B184,
20170805,GCR7860,ZHHH,ZBTJ,-4500,-84000,-3180,2400,A320,34.1,TianjinAirlines,16L,214,B1849,
20170806,GCR7815,ZBTJ,ZSQD,27900,32100,28200,30720,A320,34.1,TianjinAirlines,16R,211,B1849,
20170806,GCR7816,ZSQD,ZBTJ,55500,60300,61320,64560,A320,34.1,TianjinAirlines,16L,211,B1849,
20170806,GCR7895,ZBTJ,ZUCK,65760,74700,69180,76860,A320,34.1,TianjinAirlines,16R,211,B1849,
20170806,GCR7990,RJTT,ZBTJ,1800,14100,12000,22500,A320,34.1,TianjinAirlines,16L,211,B1851,
20170806,GCR7977,ZBTJ,RJBB,30900,39900,31440,0,A320,34.1,TianjinAirlines,16R,211,B1851,
20170806,GCR7978,RJBB,ZBTJ,44400,55200,45600,55260,A320,34.1,TianjinAirlines,16L,213,B1851,
20170806,GCR7877,ZBTJ,ZLXN,60300,69900,60960,68400,A320,34.1,TianjinAirlines,16R,211,B1851,
20170806,GCR7878,ZLXN,ZBTJ,72600,81300,72120,81360,A320,34.1,TianjinAirlines,16L,211,B1851,
20170806,CSC8357,ZBTJ,ZJHK,24900,39000,25380,36420,A320,34.1,SichuanAirlines,16R,110,B1887,
20170806,CSC8861,ZUUU,ZBTJ,68100,77100,71820,80760,A320,34.1,SichuanAirlines,16L,111,B1887,
20170806,FZA6601,ZSZS,ZBTJ,33900,41400,33360,41460,B738,35.8,STRAITAIR,16L,213,B1906,
20170806,FZA6602,ZBTJ,ZSZS,45000,52200,45960,52560,B738,35.8,STRAITAIR,16R,209,B1906,
20170806,CXA855,ZBTJ,ZSAM,50700,60300,50760,58260,B738,35.8,XiamenAirlines,16R,225,B1970,
20170806,CDG4801,ZSAM,ZBTJ,26700,37200,28680,37620,B738,35.8,shandongAirlines,16L,201,B1987,
20170806,CDG8709,ZBTJ,ZLIC,40500,48300,41580,48180,B738,35.8,shandongAirlines,16R,108,B1987,
20170806,CDG8710,ZLIC,ZBTJ,64800,72600,65700,72660,B738,35.8,shandongAirlines,16L,202,B1987,
20170806,CDG4802,ZBTJ,ZSAM,76500,86100,80640,88920,B738,35.8,shandongAirlines,16R,107,B1987,
20170805,CHH7202,ZGGG,ZBTJ,-28200,-17100,-6360,2700,B738,35.8,HainanAirlines,16L,210,B1997,
20170805,CAO1036,EHAM,ZBTJ,-25500,-76800,-23640,7020,B77L,64.8,AirChinaInternationalCorporation,16L,105,B2095,
20170806,CAO1036,ZBTJ,ZSPD,16800,24300,16860,19080,B77L,64.8,AirChinaInternationalCorporation,16R,101,B2095,
20170806,CSN3301,ZGGG,ZBTJ,38700,50100,39420,50160,A320,34.1,ChinaSouthernAirlines,16L,221,B2406,
20170806,CSN3302,ZBTJ,ZGGG,53700,65100,55980,65040,A320,34.1,ChinaSouthernAirlines,16R,218,B2406,
20170805,YZR7498,EHAM,ZBTJ,-29700,-82800,-21600,9540,B744,64.4,YangtzeRiverExpress,16L,897,B2435,
20170806,YZR7498,ZBTJ,ZSPD,10800,18000,16380,21600,B744,64.4,YangtzeRiverExpress,16R,876,B2435,
