data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180718,NEWTGW138,None,ZBTJ,None,None,22276,27240,None,60.0,international,None,102,NEW9VOFD
51520180718,NEWTGW139,ZBTJ,None,None,None,35280,41837,None,60.0,international,None,105,NEW9VOFD
51520180718,NEWDKH1135,None,ZBTJ,None,None,24397,59400,None,34.1,domestic,None,114,NEWB1002
51520180718,NEWCBJ5717,None,ZBTJ,None,None,6517,33360,None,34.1,domestic,None,418R,NEWB1012
51520180718,NEWCBJ5196,ZBTJ,None,None,None,39300,91642,None,34.1,domestic,None,206,NEWB1012
51520180718,NEWGCR7971,ZBTJ,None,None,None,32580,86872,None,34.1,domestic,None,414R,NEWB1052
51520180718,NEWGCR7972,None,ZBTJ,None,None,9405,61620,None,34.1,domestic,None,419R,NEWB1052
51520180718,NEWGCR7887,ZBTJ,None,None,None,69960,87703,None,60.3,domestic,None,418,NEWB1052
51520180718,NEWCSC8257,None,ZBTJ,None,None,79,2160,None,34.1,domestic,None,116,NEWB1053
51520180718,NEWCCA1679,ZBTJ,None,None,None,29700,80629,None,35.8,domestic,None,201,NEWB1218
51520180718,NEWCCA1680,None,ZBTJ,None,None,879,50700,None,35.8,domestic,None,202,NEWB1218
51520180718,NEWCCA1673,ZBTJ,None,None,None,58680,88907,None,35.8,domestic,None,109,NEWB1218
51520180718,NEWCCA1674,None,ZBTJ,None,None,9040,76260,None,35.8,domestic,None,201,NEWB1218
51520180718,NEWCCA8289,ZBTJ,None,None,None,85200,95337,None,35.8,domestic,None,118,NEWB1218
51520180718,NEWCCA1528,None,ZBTJ,None,None,3032,4200,None,35.8,domestic,None,203,NEWB1219
51520180718,NEWCCA1533,ZBTJ,None,None,None,29160,96740,None,35.8,domestic,None,108,NEWB1219
51520180718,NEWCCA1534,None,ZBTJ,None,None,12967,46260,None,35.8,domestic,None,117,NEWB1219
51520180718,NEWCCA1387,ZBTJ,None,None,None,54660,59758,None,35.8,domestic,None,118,NEWB1219
51520180718,NEWCCA1388,None,ZBTJ,None,None,8016,83580,None,35.8,domestic,None,202,NEWB1219
51520180718,NEWCSH9147,None,ZBTJ,None,None,30591,38580,None,35.9,domestic,None,609,NEWB1260
51520180718,NEWCSH9148,ZBTJ,None,None,None,44160,98199,None,35.9,domestic,None,610,NEWB1260
51520180718,NEWOKA2939,ZBTJ,None,None,None,49800,56422,None,35.8,domestic,None,224,NEWB1267
51520180718,NEWCJX8961,None,ZBTJ,None,None,19884,34380,None,35.8,domestic,None,116,NEWB1268
51520180718,NEWCJX8881,ZBTJ,None,None,None,39960,74048,None,35.8,domestic,None,114,NEWB1268
51520180718,NEWCUA2217,ZBTJ,None,None,None,24780,33280,None,35.8,domestic,None,116,NEWB1279
51520180718,NEWCXA8089,ZBTJ,None,None,None,27240,27622,None,35.8,domestic,None,229,NEWB1287
51520180718,NEWCXA8125,None,ZBTJ,None,None,2094,37080,None,35.8,domestic,None,229,NEWB1301
51520180718,NEWCXA8303,ZBTJ,None,None,None,41700,90833,None,35.8,domestic,None,226,NEWB1301
51520180718,NEWCXA8304,None,ZBTJ,None,None,74787,81780,None,35.8,domestic,None,225,NEWB1301
51520180718,NEWCXA8187,None,ZBTJ,None,None,5776,36720,None,35.8,domestic,None,230,NEWB1302
51520180718,NEWCXA8188,ZBTJ,None,None,None,42060,89774,None,35.8,domestic,None,230,NEWB1302
51520180718,NEWOKA2884,ZBTJ,None,None,None,8040,98828,None,35.8,domestic,None,223,NEWB1338
51520180718,NEWAMU238,None,ZBTJ,None,None,14973,39420,None,34.1,international,None,106,NEWB1338
51520180718,NEWAMU237,ZBTJ,None,None,None,45240,83334,None,34.1,international,None,104,NEWB1338
51520180718,NEWOKA2778,None,ZBTJ,None,None,39750,79080,None,35.8,domestic,None,226,NEWB1338
51520180718,NEWFZA6601,None,ZBTJ,None,None,18503,40740,None,35.8,domestic,None,205,NEWB1348
51520180718,NEWFZA6602,ZBTJ,None,None,None,46260,87931,None,35.8,domestic,None,409,NEWB1348
51520180718,NEWFZA6556,None,ZBTJ,None,None,34106,75660,None,35.8,domestic,None,206,NEWB1348
51520180718,NEWFZA6556,ZBTJ,None,None,None,80160,81314,None,35.8,domestic,None,411,NEWB1348
51520180718,NEWFZA6751,None,ZBTJ,None,None,36902,55800,None,35.8,domestic,None,415L,NEWB1350
51520180718,NEWFZA6752,ZBTJ,None,None,None,59520,73766,None,35.8,domestic,None,416L,NEWB1350
51520180718,NEWCHH7678,ZBTJ,None,None,None,960,63519,None,35.8,domestic,None,414,NEWB1372
51520180718,NEWCSS6972,ZBTJ,None,None,None,3000,19455,None,28.3,cargo,None,888,NEWB1378
51520180718,NEWCSS6971,None,ZBTJ,None,None,5488,25440,None,28.3,cargo,None,892,NEWB1378
51520180718,NEWCSN3168,None,ZBTJ,None,None,65148,68100,None,35.8,domestic,None,221,NEWB1411
51520180718,NEWCSN3167,ZBTJ,None,None,None,72180,89264,None,35.8,domestic,None,217,NEWB1411
51520180718,NEWCCA125Y,ZBTJ,None,None,None,31140,64373,None,35.8,domestic,None,107,NEWB1418
51520180718,NEWCCA125X,None,ZBTJ,None,None,15093,47040,None,35.8,domestic,None,118,NEWB1418
51520180718,NEWCCA1669,ZBTJ,None,None,None,65580,71147,None,35.8,domestic,None,109,NEWB1418
51520180718,NEWOKA2735,ZBTJ,None,None,None,5040,45389,None,35.8,domestic,None,224,NEWB1420
51520180718,NEWOKA2787,None,ZBTJ,None,None,9061,35100,None,34.3,domestic,None,222,NEWB1420
51520180718,NEWOKA2851,ZBTJ,None,None,None,43500,89929,None,34.3,domestic,None,222,NEWB1420
51520180718,NEWOKA2852,None,ZBTJ,None,None,19179,66900,None,34.3,domestic,None,225,NEWB1420
51520180718,NEWCUA2218,None,ZBTJ,None,None,17993,77640,None,35.8,domestic,None,112,NEWB1427
