data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
30520180718,NEWTGW139,ZBTJ,Default,33600,55200,35280,56880,B789,60.0,SCOOTER,Default,102,NEW9VOFD,0
30520180718,NEWGCR7972,Default,ZBTJ,47460,61560,49440,61680,A320,34.1,TianjinAirlines,Default,208,NEWB1052,60
30520180718,NEWGCR7887,ZBTJ,Default,69000,79500,69960,79020,A332,60.3,TianjinAirlines,Default,417,NEWB1052,0
30520180718,NEWCCA1679,ZBTJ,Default,28500,38400,29700,37800,B738,35.8,AirChina,Default,202,NEWB1218,0
30520180718,NEWCJX8961,Default,ZBTJ,27360,35460,27900,35520,B738,35.8,AIRCRANE,Default,116,NEWB1268,60
30520180718,NEWCJX8881,ZBTJ,Default,39000,46500,39960,46560,B738,35.8,AIRCRANE,Default,116,NEWB1268,0
30520180718,NEWCXA8304,Default,ZBTJ,75360,84360,74940,84420,B738,35.8,XiamenAirlines,Default,230,NEWB1301,60
30520180718,NEWCXA8188,ZBTJ,Default,38700,45600,42060,47940,B738,35.8,XiamenAirlines,Default,228,NEWB1302,0
30520180718,NEWCXA8187,Default,ZBTJ,27420,34920,29760,36840,B738,35.8,XiamenAirlines,Default,228,NEWB1302,120
30520180718,NEWAMU237,ZBTJ,Default,44100,55200,45240,56340,A320,34.1,AirMacau,Default,106,NEWB1338,0
30520180718,NEWAMU238,Default,ZBTJ,29460,40560,30300,40620,A320,34.1,AirMacau,Default,106,NEWB1338,60
30520180718,NEWOKA2778,Default,ZBTJ,62460,72960,69300,79140,B738,35.8,OkayAirways,Default,226,NEWB1338,60
30520180718,NEWOKA2884,ZBTJ,Default,81300,2400,81540,14280,B738,35.8,OkayAirways,Default,226,NEWB1338,0
30520180718,NEWFZA6601,Default,ZBTJ,33690,41490,34950,41550,B738,35.8,STRAITAIR,Default,410,NEWB1348,90
30520180718,NEWFZA6602,ZBTJ,Default,45000,52500,46260,52620,B738,35.8,STRAITAIR,Default,409,NEWB1348,0
30520180718,NEWFZA6751,Default,ZBTJ,38460,46260,49080,55860,B738,35.8,STRAITAIR,Default,207,NEWB1350,60
30520180718,NEWFZA6752,ZBTJ,Default,57000,58500,59280,66180,B738,35.8,STRAITAIR,Default,207,NEWB1350,0
30520180718,NEWCSS6971,Default,ZBTJ,16560,24360,20040,25500,B733,28.3,SHUNFENG,Default,908,NEWB1378,60
30520180718,NEWOKA2851,ZBTJ,Default,42300,53100,43500,52680,B739,34.3,OkayAirways,Default,224,NEWB1420,0
30520180718,NEWOKA2787,Default,ZBTJ,24960,36060,26160,36120,B739,34.3,OkayAirways,Default,226,NEWB1420,60
30520180718,NEWOKA2735,ZBTJ,Default,76200,85500,76260,12000,B738,35.8,OkayAirways,Default,226,NEWB1420,0
30520180718,NEWOKA2852,Default,ZBTJ,57420,66420,58140,67020,B739,34.3,OkayAirways,Default,226,NEWB1420,120
30520180718,NEWCUA2218,Default,ZBTJ,70260,78060,71580,78120,B738,35.8,LIANHANG,Default,116,NEWB1427,60
30520180718,NEWCXA8354,Default,ZBTJ,56160,63660,77340,83160,B738,35.8,XiamenAirlines,Default,230,NEWB1456,60
30520180718,NEWCHH705Z,ZBTJ,Default,36000,50400,37020,48780,B738,35.8,HainanAirlines,Default,208,NEWB1497,0
30520180718,NEWOKA2834,Default,ZBTJ,65160,74160,65700,74220,B738,35.8,OkayAirways,Default,224,NEWB1521,60
30520180718,NEWCCA1678,Default,ZBTJ,28620,36720,28920,36780,B738,35.8,AirChina,Default,203,NEWB1526,120
30520180718,NEWCCA1481,ZBTJ,Default,42600,48900,43260,47700,B738,35.8,AirChina,Default,117,NEWB1526,0
30520180718,NEWCCA1529,ZBTJ,Default,26100,35700,30780,39420,B738,35.8,AirChina,Default,203,NEWB1528,0
30520180718,NEWJYH1056,ZBTJ,Default,75300,5580,82920,92220,B738,35.8,TRANSJADE,Default,112,NEWB1552,0
30520180718,NEWJYH1067,Default,ZBTJ,60060,71460,61980,71580,B738,35.8,TRANSJADE,Default,116,NEWB1552,60
30520180718,NEWEVA729,ZBTJ,Default,49800,60300,50400,60900,A321,34.1,EVAAir,Default,105,NEWB16226,0
30520180718,NEWEVA730,Default,ZBTJ,33960,45360,36240,45360,A321,34.1,EVAAir,Default,101,NEWB16226,60
30520180718,NEWGCR7846,Default,ZBTJ,62760,67860,65760,69540,A320,34.1,TianjinAirlines,Default,418R,NEWB1659,60
30520180718,NEWGCR6509,Default,ZBTJ,76560,4560,1260,13020,A320,34.1,TianjinAirlines,Default,210,NEWB1659,60
30520180718,NEWGCR7845,ZBTJ,Default,32400,37200,33780,38100,A320,34.1,TianjinAirlines,Default,207,NEWB1659,0
30520180718,NEWCSC8862,ZBTJ,Default,79500,3900,79560,14580,A320,34.1,SichuanAirlines,Default,115,NEWB1665,0
30520180718,NEWCSC8861,Default,ZBTJ,66060,74760,66480,74820,A320,34.1,SichuanAirlines,Default,115,NEWB1665,60
