data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20170819,HXA2925,ZBTJ,ZYTL,53400.0,57300.0,54840,57780,CRJ9,23.2,Chinaexpressair,16R,601,B3380,,
20170819,HXA2926,ZYTL,ZBTJ,78600.0,82800.0,79560,82320,CRJ9,23.2,Chinaexpressair,16R,601,B3380,,
20170819,JOY1602,ZBTJ,ZBSJ,24300.0,28200.0,33720,36480,MA60,29.2,Joyair,16R,501.0,B3710,,
20170819,JOY1601,ZBSJ,ZBTJ,41700.0,45900.0,52740,55740,MA60,29.2,Joyair,16L,501.0,B3710,,
20170819,JOY1604,ZBTJ,ZBYN,54300.0,59100.0,59220,63420,MA60,29.2,Joyair,16R,501.0,B3710,,
20170819,JOY1603,ZBYN,ZBTJ,77400.0,82800.0,77160,81420,MA60,29.2,Joyair,16R,501.0,B3710,,
20170819,JOY1595,ZBTJ,ZSYT,25800.0,31500.0,25680,29340,MA60,29.2,Joyair,16R,501.0,B3712,,
20170819,JOY1596,ZSYT,ZBTJ,36600.0,41700.0,37920,42060,MA60,29.2,Joyair,16L,501.0,B3722,,
20170819,OKA2861,ZBTJ,ZGHA,30600.0,39900.0,35760,43080,B738,35.8,OkayAirways,16R,415L,B5181,,
20170819,OKA2862,ZGHA,ZBTJ,62700.0,70800.0,70440,78000,B738,35.8,OkayAirways,16L,223,B5181,,
20170819,CCA4547,ZGGG,ZBTJ,26400.0,37800.0,29520,39660,B737,35.8,AirChina,16L,109,B5201,,
20170819,CCA4547,ZBTJ,ZYTN,41400.0,47700.0,43560,48480,B737,35.8,AirChina,16R,203,B5201,,
20170819,CCA4548,ZYTN,ZBTJ,50400.0,56700.0,51600,56760,B737,35.8,AirChina,16L,108,B5201,,
20170819,CCA4548,ZBTJ,ZGGG,60300.0,71400.0,61080,70380,B737,35.8,AirChina,16R,108,B5201,,
20170819,CUA521Z,ZBTJ,ZBNY,67200.0,72840.0,71100,72360,B737,35.8,LIANHANG,16R,113.0,B5210,,
20170819,CCA1387,ZBTJ,ZGGG,53400.0,64800.0,53820,63000,B737,35.8,AirChina,16R,107,B5211,,
20170819,CCA1388,ZGGG,ZBTJ,69000.0,80700.0,71040,80460,B737,35.8,AirChina,16R,107,B5211,,
20170819,CCA1427,ZBTJ,ZUUU,27000.0,37800.0,27660,36000,B738,35.8,AirChina,16R,118,B5213,,
20170819,CCA1428,ZUUU,ZBTJ,42600.0,51900.0,43200,51720,B738,35.8,AirChina,16L,108,B5213,,
20170819,CES594R,ZBTJ,ZPDL,28800.0,40800.0,30480,42300,B737,35.8,ChinaEasternAirlines,16R,218,B5231,,
20170819,EPA6283,ZLLL,ZBTJ,45600.0,54600.0,46620,53640,B738,35.8,DONGHAIAIR,16L,213,B5313,,
20170819,EPA6284,ZBTJ,ZLLL,58800.0,67500.0,60600,67800,B738,35.8,DONGHAIAIR,16R,209,B5313,,
20170819,CSZ9121,ZGSZ,ZBTJ,25200.0,36300.0,26460,36300,B739,34.3,ShenzhenAirlines,16L,202,B5345,,
20170819,CSZ9122,ZBTJ,ZGSZ,39900.0,51600.0,40680,50280,B738,35.8,ShenzhenAirlines,16R,117,B5345,,
20170819,CCA8283,ZBTJ,ZBYC,47100.0,53400.0,47100,51540,B738,35.8,AirChina,16R,108,B5387,,
20170819,CXA8203,ZYTL,ZBTJ,30900.0,34500.0,30900,33720,B738,35.8,XiamenAirlines,16L,225,B5388,,
20170819,CXA8203,ZBTJ,ZLXN,40200.0,48000.0,39420,46920,B738,35.8,XiamenAirlines,16R,225,B5388,,
20170819,CXA8204,ZLXN,ZBTJ,50700.0,59400.0,50820,58020,B738,35.8,XiamenAirlines,16L,225,B5388,,
20170819,CXA8204,ZBTJ,ZYTL,67500.0,71100.0,68760,71160,B738,35.8,XiamenAirlines,16R,226,B5388,,
20170819,CCA151,ZBTJ,ZYTL,32700.0,36600.0,32640,35160,B738,35.8,AirChina,16R,109,B5391,,
20170819,CCA152,ZYTL,ZBTJ,66000.0,69600.0,67200,69960,B738,35.8,AirChina,16L,117,B5391,,
20170819,CCA8289,ZBTJ,ZBHH,75600.0,81000.0,76740,80280,B738,35.8,AirChina,16R,107,B5391,,
20170819,CSH9131,ZSPD,ZBTJ,32700.0,41100.0,36180,42420,B738,35.8,ShanghaiAirlines,16L,219,B5396,,
20170819,CSH9132,ZBTJ,ZSPD,45000.0,52200.0,46380,53160,B738,35.8,ShanghaiAirlines,16R,218,B5396,,
20170819,CHH7168,ZBTJ,ZYTL,36900.0,40500.0,37080,39480,B738,35.8,HainanAirlines,16R,209,B5428,,
20170819,FZA6569,ZSLY,ZBTJ,37500.0,42600.0,37560,41160,B738,35.8,STRAITAIR,16L,214,B5430,,
20170819,FZA6570,ZBTJ,ZSLY,46200.0,51300.0,46680,49680,B738,35.8,STRAITAIR,16R,208,B5430,,
20170819,CSN3133,ZGGG,ZBTJ,30300.0,41400.0,32460,41820,B738,35.8,ChinaSouthernAirlines,16L,221,B5445,,
20170818,CCA8280,ZBYN,ZBTJ,-11400.0,-6900.0,4980,7980,B738,35.8,AirChina,16R,109,B5447,,
20170819,CCA1619,ZBTJ,ZGSD,31200.0,43200.0,36720,46860,B738,35.8,AirChina,16R,203,B5447,,
20170819,CCA1620,ZGSD,ZBTJ,46800.0,57600.0,55020,65100,B738,35.8,AirChina,16L,202,B5447,,
20170819,CCA1251,ZBTJ,ZLXY,63300.0,70500.0,71460,76800,B738,35.8,AirChina,16R,203,B5447,,
20170819,CCA1252,ZLXY,ZBTJ,74400.0,81000.0,80880,85860,B738,35.8,AirChina,16R,107,B5447,,
20170819,CSH9264,ZSSS,ZBTJ,50400.0,59100.0,62100,68340,B738,35.8,ShanghaiAirlines,16L,601,B5460,,
20170819,CSH9134,ZBTJ,ZSSS,62700.0,69900.0,72480,78660,B738,35.8,ShanghaiAirlines,16R,219,B5460,,
20170819,CUA585R,ZBTJ,ZBNY,52200.0,54000.0,55740,57120,B738,35.8,LIANHANG,16R,111.0,B5470,,
20170818,CXA8604,ZBHH,ZBTJ,-19200.0,-14100.0,-1080,2700,B738,35.8,XiamenAirlines,16R,226,B5476,,
20170819,CXA8139,ZBTJ,ZSAM,27900.0,36900.0,33900,42060,B738,35.8,XiamenAirlines,16R,225,B5476,,
20170819,CXA868,ZSAM,ZBTJ,54600.0,64500.0,61980,70980,B738,35.8,XiamenAirlines,16L,227,B5487,,
20170819,CXA8126,ZBTJ,ZSAM,74100.0,84000.0,75240,83340,B738,35.8,XiamenAirlines,16R,226,B5487,,
20170819,CXA8380,ZGSZ,ZBTJ,72900.0,84000.0,73020,82800,B738,35.8,XiamenAirlines,16R,225,B5499,,
20170819,CCA811,ZBTJ,VTBS,73800.0,6300.0,77400,6180,B738,35.8,AirChina,16R,117,B5508,,
20170819,CCA812,VTBS,ZBTJ,11100.0,27900.0,12360,28020,B738,35.8,AirChina,16R,117,B5508,,
20170819,CCA103,ZBTJ,VHHH,30900.0,42600.0,36300,47820,B738,35.8,AirChina,16R,118,B5508,,
20170819,CCA104,VHHH,ZBTJ,46200.0,58500.0,53340,63360,B738,35.8,AirChina,16R,201,B5508,,
20170819,CCA1672,ZGSZ,ZBTJ,57600.0,68400.0,59400,69180,B738,35.8,AirChina,16L,107,B5509,,
20170819,CCA1671,ZBTJ,ZGSZ,42000.0,54000.0,43440,52980,B738,35.8,AirChina,16R,108,B5509,,
20170819,CCA1529,ZBTJ,ZSAM,25200.0,35100.0,33240,41520,B738,35.8,AirChina,16R,203,B5510,,
20170819,CCA1530,ZSAM,ZBTJ,40200.0,50400.0,49800,57960,B738,35.8,AirChina,16L,107,B5510,,
20170819,CCA1395,ZBTJ,ZGGG,64200.0,75900.0,64980,74280,B738,35.8,AirChina,16R,108,B5510,,
20170818,CCA1242,ZLXN,ZBTJ,-17700.0,-9000.0,-6600,300,B738,35.8,AirChina,16R,109,B5518,,
20170819,CCA1417,ZBTJ,ZUGY,34200.0,44700.0,35640,44640,B738,35.8,AirChina,16R,109,B5518,,
20170819,CCA1418,ZUGY,ZBTJ,47700.0,57900.0,48660,58260,B738,35.8,AirChina,16L,109,B5518,,
20170819,CCA1259,ZBTJ,ZUGY,61500.0,71400.0,63180,72120,B738,35.8,AirChina,16R,203,B5518,,
20170819,CCA1249,ZBTJ,ZLXY,26700.0,33600.0,27420,33420,B737,35.8,AirChina,16R,117,B5519,,
20170819,CCA1250,ZLXY,ZBTJ,37500.0,44700.0,38280,43680,B737,35.8,AirChina,16L,109,B5519,,
20170819,CCA1523,ZBTJ,ZSSS,54000.0,61500.0,62160,67500,B737,35.8,AirChina,16R,109,B5519,,
20170819,CSH9147,ZSSS,ZBTJ,29700.0,37500.0,30720,37020,B738,35.8,ShanghaiAirlines,16L,219,B5549,,
20170819,CSH9148,ZBTJ,ZSSS,41100.0,48900.0,41820,48660,B738,35.8,ShanghaiAirlines,16R,218,B5549,,
20170819,OKA2918,ZBTJ,ZYHB,76200.0,84300.0,21360,27720,B738,35.8,OkayAirways,16R,223,B5562,,
20170819,OKA3021,ZYHB,ZBTJ,24600.0,32100.0,31680,39600,B738,35.8,OkayAirways,16L,222,B5562,,
20170819,OKA2851,ZBTJ,ZUUU,42300.0,53100.0,43260,51600,B739,34.3,OkayAirways,16R,222,B5562,,
20170819,OKA2852,ZUUU,ZBTJ,57300.0,66300.0,58260,66240,B739,34.3,OkayAirways,16L,222,B5562,,
20170819,OKA3022,ZBTJ,ZYHB,77100.0,84300.0,77700,83820,B738,35.8,OkayAirways,16R,226,B5562,,
20170818,OKA2860,ZGSZ,ZBTJ,-23700.0,-12900.0,-5580,5100,B738,35.8,OkayAirways,16R,222,B5571,,
20170819,OKA2825,ZBTJ,ZSHC,24600.0,31800.0,24780,30540,B738,35.8,OkayAirways,16R,222,B5571,,
20170819,OKA2826,ZSHC,ZBTJ,36000.0,43500.0,39660,46020,B738,35.8,OkayAirways,16L,223,B5571,,
20170819,OKA2931,ZBTJ,ZGHA,48300.0,57000.0,52920,59760,B738,35.8,OkayAirways,16R,223,B5571,,
20170818,OKA2728,ZLXN,ZBTJ,-8100.0,-85800.0,-3240,3540,B738,35.8,OkayAirways,16R,222,B5573,,
20170819,OKA3035,ZBTJ,ZSNT,39000.0,45600.0,45240,51120,B738,35.8,OkayAirways,16R,226,B5573,,
20170818,OKA2752,ZSHC,ZBTJ,-6600.0,-85200.0,3420,9540,B738,35.8,OkayAirways,16R,222,B5578,,
20170819,OKA2819,ZBTJ,ZGKL,26400.0,36600.0,26340,35220,B738,35.8,OkayAirways,16R,222,B5578,,
20170819,OKA2820,ZGKL,ZBTJ,45300.0,55800.0,49680,58800,B738,35.8,OkayAirways,16L,222,B5578,,
20170819,OKA2805,ZBTJ,ZSHC,61200.0,68100.0,65100,70620,B738,35.8,OkayAirways,16R,224,B5578,,
20170819,CCA1633,ZBTJ,ZHSY,32100.0,39600.0,34620,40680,B738,35.8,AirChina,16R,117,B5585,,
20170819,CCA1634,ZHSY,ZBTJ,44700.0,51900.0,45900,51900,B738,35.8,AirChina,16L,118,B5585,,
20170819,CCA8275,ZBTJ,ZSWZ,64500.0,71700.0,63900,71160,B738,35.8,AirChina,16R,109,B5585,,
20170819,CCA8276,ZSWZ,ZBTJ,75000.0,84000.0,78480,85560,B738,35.8,AirChina,16R,108,B5585,,
20170818,CXA8240,ZLXY,ZBTJ,-10500.0,-3600.0,-1140,4080,B738,35.8,XiamenAirlines,16R,225,B5603,,
20170819,CXA8271,ZBTJ,ZBLA,26100.0,34800.0,26220,34080,B738,35.8,XiamenAirlines,16R,225,B5603,,
20170819,CSH9115,ZSSS,ZBTJ,36300.0,44100.0,39180,46680,B738,35.8,ShanghaiAirlines,16L,218,B5610,,
20170819,CSH9116,ZBTJ,ZSSS,49140.0,55800.0,51900,57840,B738,35.8,ShanghaiAirlines,16R,219,B5610,,
20170819,CCA171,ZBTJ,RKSI,31800.0,38700.0,31560,0,B738,35.8,AirChina,16R,203,B5621,,
20170819,CCA172,RKSI,ZBTJ,42300.0,48600.0,45540,50580,B738,35.8,AirChina,16L,201,B5621,,
20170819,CCA1319,ZBTJ,ZGSZ,52500.0,64200.0,55500,66360,B738,35.8,AirChina,16R,107,B5621,,
20170819,CCA1320,ZGSZ,ZBTJ,69000.0,80100.0,70020,81120,B738,35.8,AirChina,16R,117,B5621,,
20170818,CXA8380,ZGSZ,ZBTJ,-13500.0,-2400.0,-3360,7620,B738,35.8,XiamenAirlines,16R,225,B5635,,
20170819,CXA8681,ZBTJ,ZSAM,36300.0,46500.0,39960,48300,B738,35.8,XiamenAirlines,16R,226,B5635,,
20170819,CCD8924,ZLIC,ZBTJ,42900.0,50400.0,43440,51000,B738,35.8,XIANGJIAN,16L,112.0,B5639,,
20170819,CCD8924,ZBTJ,ZYTL,54000.0,57600.0,55140,58140,B738,35.8,XIANGJIAN,16R,110.0,B5639,,
20170819,CSN6655,ZSYW,ZBTJ,36900.0,45300.0,43080,49620,B738,35.8,ChinaSouthernAirlines,16R,217,B5641,,
20170819,CSN6656,ZBTJ,ZSYW,48900.0,57000.0,57540,63720,B738,35.8,ChinaSouthernAirlines,16R,218,B5641,,
20170819,CCA8290,ZBHH,ZBTJ,28800.0,33900.0,30480,34380,B738,35.8,AirChina,16L,201,B5680,,
20170819,CCA1467,ZBTJ,ZPPP,48000.0,61500.0,48720,60120,B738,35.8,AirChina,16R,109,B5680,,
20170819,CCA1468,ZPPP,ZBTJ,65100.0,76800.0,65940,76860,B738,35.8,AirChina,16L,109,B5680,,
20170819,CCA1371,ZBTJ,ZGSZ,28200.0,39900.0,32100,41880,B737,35.8,AirChina,16R,107,B5681,,
20170819,CCA1372,ZGSZ,ZBTJ,43500.0,54900.0,47760,57480,B737,35.8,AirChina,16L,117,B5681,,
20170819,CCA1527,ZBTJ,ZSSS,59400.0,66900.0,63540,69300,B737,35.8,AirChina,16R,118,B5681,,
20170818,CCA1482,ZBYC,ZBTJ,-9300.0,-3900.0,6600,10740,B737,35.8,AirChina,16R,109,B5696,,
20170819,CCA1663,ZBTJ,ZSWH,30000.0,35100.0,30780,33780,B738,35.8,AirChina,16R,108,B5696,,
20170819,CCA1664,ZSWH,ZBTJ,38400.0,42600.0,38220,41700,B738,35.8,AirChina,16L,202,B5696,,
20170819,CCA8277,ZBTJ,ZGSD,49800.0,62100.0,51060,61440,B738,35.8,AirChina,16R,108,B5696,,
20170819,CCA8278,ZGSD,ZBTJ,66600.0,77400.0,68340,79080,B738,35.8,AirChina,16L,117,B5696,,
20170819,CES9737,ZPPP,ZBTJ,76200.0,1500.0,76980,1620,B738,35.8,ChinaEasternAirlines,16R,216,B5701,,
20170819,CHH7731,ZUGY,ZBTJ,37800.0,47700.0,41580,51240,B738,35.8,HainanAirlines,16L,214,B5733,,
20170819,CHH7732,ZBTJ,ZUGY,55200.0,64200.0,61680,70440,B738,35.8,HainanAirlines,16R,208,B5733,,
20170819,CSZ9141,ZGGG,ZBTJ,46200.0,58200.0,55200,64680,B738,35.8,ShenzhenAirlines,16R,201,B5772,,
20170819,CSZ9142,ZBTJ,ZGGG,62700.0,73800.0,71280,80040,B738,35.8,ShenzhenAirlines,16R,108,B5772,,
20170819,CCA1260,ZUGY,ZBTJ,37800.0,47400.0,38340,48780,B738,35.8,AirChina,16R,202,B5793,,
20170819,CCA1389,ZBTJ,ZJSY,54180.0,68700.0,57360,69060,B738,35.8,AirChina,16R,201,B5793,,
20170819,RLH5315,ZBCZ,ZBTJ,37800.0,42300.0,41820,45420,B737,35.8,SENDI,16L,110.0,B5830,,
20170819,RLH5316,ZBTJ,ZBCZ,48200.0,51800.0,49740,53340,B737,35.8,SENDI,16R,110.0,B5830,,
20170818,OKA2852,ZUUU,ZBTJ,-29100.0,-20100.0,-7920,480,B739,34.3,OkayAirways,16R,222,B5841,,
20170819,OKA2701,ZBTJ,ZSLG,39600.0,45300.0,43800,47220,B738,35.8,OkayAirways,16R,224,B5841,,
20170819,OKA3039,ZBTJ,VVDN,77400.0,1800.0,81780,9660,B738,35.8,OkayAirways,16R,222,B5842,,
20170819,OKA293X,ZGHA,ZBTJ,23400.0,30600.0,24120,31200,B738,35.8,OkayAirways,16R,223,B5842,,
20170819,OKA2757,ZBTJ,ZGDY,35700.0,44700.0,38340,45720,B738,35.8,OkayAirways,16R,223,B5842,,
20170819,OKA2758,ZGDY,ZBTJ,64200.0,72900.0,67920,75780,B738,35.8,OkayAirways,16L,223,B5842,,
20170818,OKA2898,ZPPP,ZBTJ,-20400.0,-9000.0,-6240,4740,B738,35.8,OkayAirways,16R,224,B5843,,
20170819,OKA2883,ZBTJ,ZLXY,22800.0,30300.0,23400,28560,B738,35.8,OkayAirways,16R,224,B5843,,
20170818,CXA8322,ZSHC,ZBTJ,-9300.0,-1200.0,-360,6000,B738,35.8,XiamenAirlines,16R,225,B5845,,
20170819,CXA8293,ZBTJ,ZLLL,33000.0,42600.0,34440,41580,B738,35.8,XiamenAirlines,16R,227,B5845,,
20170819,CXA8294,ZLLL,ZBTJ,46500.0,55500.0,46200,52620,B738,35.8,XiamenAirlines,16L,226,B5845,,
20170819,CXA8239,ZBTJ,ZLXY,63900.0,70800.0,64380,70260,B738,35.8,XiamenAirlines,16R,225,B5845,,
20170819,CXA8240,ZLXY,ZBTJ,75900.0,82800.0,76500,81780,B738,35.8,XiamenAirlines,16R,226,B5845,,
20170819,CCA1771,ZSHC,ZBTJ,54900.0,63000.0,68820,74760,A319,34.09,AirChina,16R,108,B6048,,
20170819,CCA1772,ZBTJ,ZSHC,66600.0,73800.0,78360,84180,A319,34.09,AirChina,16R,108,B6048,,
20170819,CHH7725,ZGHA,ZBTJ,35700.0,44400.0,44400,51360,B738,35.8,HainanAirlines,16L,215,B6065,,
20170819,CHH7725,ZBTJ,ZYHB,48300.0,55500.0,55620,62160,B738,35.8,HainanAirlines,16R,208,B6065,,
20170819,CHH7726,ZYHB,ZBTJ,59100.0,66600.0,66060,71820,B738,35.8,HainanAirlines,16L,214,B6065,,
20170819,CHH7726,ZBTJ,ZGHA,70200.0,79200.0,77100,83460,B738,35.8,HainanAirlines,16R,210,B6065,,
20170819,CSN3168,ZHHH,ZBTJ,58200.0,64800.0,64620,70860,B738,35.8,ChinaSouthernAirlines,16L,220,B6069,,
20170819,CSN3167,ZBTJ,ZHHH,68700.0,75600.0,76440,81600,B738,35.8,ChinaSouthernAirlines,16R,220,B6069,,
20170819,CCD8923,ZYTL,ZBTJ,24600.0,28200.0,24600,27420,B738,35.8,XIANGJIAN,16R,110.0,B6105,,
20170819,CCD8923,ZBTJ,ZLIC,31800.0,39900.0,32280,38220,B738,35.8,XIANGJIAN,16R,110.0,B6105,,
20170818,CES9737,ZPPP,ZBTJ,-10200.0,-84900.0,-9420,1620,B738,35.8,ChinaEasternAirlines,16R,215,B6149,,
20170819,CES9738,ZBTJ,ZPPP,34500.0,47400.0,35940,46620,B738,35.8,ChinaEasternAirlines,16R,218,B6149,,
20170819,CGH1029,ZSTX,ZBTJ,57300.0,64500.0,58020,64320,A319,34.09,GuizhouAirlines,16R,110.0,B6192,,
20170819,CGH1030,ZBTJ,ZSTX,67800.0,74700.0,68220,73860,A319,34.09,GuizhouAirlines,16R,113.0,B6192,,
20170819,CSN3125,ZGHA,ZBTJ,48000.0,56700.0,49860,56880,A320,34.1,ChinaSouthernAirlines,16L,217,B6272,,
20170819,CSN3125,ZBTJ,ZYHB,60600.0,68100.0,61620,67860,A320,34.1,ChinaSouthernAirlines,16R,218,B6272,,
20170819,CSN3126,ZYHB,ZBTJ,70800.0,78300.0,71400,77160,A320,34.1,ChinaSouthernAirlines,16L,217,B6272,,
20170819,CSN3126,ZBTJ,ZGHA,82500.0,4800.0,82740,89340,A320,34.1,ChinaSouthernAirlines,16R,218,B6272,,
20170819,CSN3135,ZGGG,ZBTJ,56700.0,68100.0,58680,67980,A320,34.1,ChinaSouthernAirlines,16L,217,B6291,,
20170819,CSN3136,ZBTJ,ZGGG,71400.0,83400.0,72840,81840,A320,34.1,ChinaSouthernAirlines,16R,217,B6291,,
20170819,CQH8813,ZSPD,ZBTJ,25500.0,34200.0,26640,33300,A320,34.1,ShanghaiSpringAirlines,16L,110.0,B6301,,
20170819,CSC8354,ZSCN,ZBTJ,66900.0,75600.0,67440,74040,A320,34.1,SichuanAirlines,16R,112.0,B6348,,
20170819,CSC8353,ZBTJ,ZSCN,32100.0,37800.0,32520,38820,A320,34.1,SichuanAirlines,16R,113.0,B6348,,
20170819,CSC8862,ZBTJ,ZUUU,79200.0,3300.0,84960,92880,A320,34.1,SichuanAirlines,16R,110.0,B6348,,
20170819,CSZ9797,ZSQZ,ZBTJ,25200.0,34500.0,35400,45180,A320,34.1,ShenzhenAirlines,16L,201,B6359,,
20170819,CSZ9798,ZBTJ,ZSQZ,38400.0,47700.0,49380,58260,A320,34.1,ShenzhenAirlines,16R,203,B6359,,
20170819,CCA4187,ZUUU,ZBTJ,26700.0,35700.0,27480,35640,A321,34.1,AirChina,16L,117,B6365,,
20170819,CBJ5729,ZPLJ,ZBTJ,64800.0,75600.0,65960,77360,A319,34.09,BeijingCapitalAirlines,16L,214,B6401,,
20170819,CBJ5730,ZBTJ,ZPLJ,79500.0,5100.0,81540,91260,A319,34.09,BeijingCapitalAirlines,16R,210,B6401,,
20170819,TBA9907,ZUCK,ZBTJ,49800.0,59400.0,51120,60000,A319,34.09,TIBET,16L,112.0,B6436,,
