data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190807,XAX318,WMKK,ZBTJ,57000.0,79800.0,61020,82020,A333,60.3,AirAsiaX,16L,105.0,9MXBB,201.0,7.0
20190807,TGW139,ZBTJ,WSSS,34800.0,57000.0,41520,0,B789,60.0,SCOOTER,16R,101.0,9VOJB,,
20190807,TGW138,WSSS,ZBTJ,5400.0,27000.0,6720,26580,B789,60.0,SCOOTER,16R,105.0,9VOJB,,
20190807,DKH1135,ZSPD,ZBTJ,27600.0,36600.0,28860,36600,A320,34.1,ShanghaiJuneyaoAirlines,16L,110.0,B1006,,
20190807,DKH1135,ZBTJ,ZYBS,40200.0,46800.0,40260,45540,A320,34.1,ShanghaiJuneyaoAirlines,16R,114.0,B1006,,
20190807,DKH1136,ZYBS,ZBTJ,49500.0,56400.0,49260,54600,A320,34.1,ShanghaiJuneyaoAirlines,16L,110.0,B1006,,
20190807,DKH1136,ZBTJ,ZSSS,60600.0,68400.0,61740,67440,A320,34.1,ShanghaiJuneyaoAirlines,16R,110.0,B1006,,
20190806,GCR7928,ZUCK,ZBTJ,-6900.0,-84300.0,12540,20340,A320,34.1,TianjinAirlines,16R,213,B1030,,
20190807,GCR7889,ZBTJ,ZSAM,34140.0,43500.0,39600,48300,E190,28.72,TianjinAirlines,16R,208,B1030,,
20190807,GCR7890,ZSAM,ZBTJ,48000.0,57900.0,53820,62940,E190,28.72,TianjinAirlines,16R,206,B1030,,
20190807,GCR7853,ZBTJ,ZSHC,65400.0,70800.0,67800,73860,E190,28.72,TianjinAirlines,16R,210,B1030,,
20190807,GCR7854,ZSHC,ZBTJ,75300.0,83100.0,77940,83700,E190,28.72,TianjinAirlines,16R,214,B1030,,
20190807,GCR7981,ZBTJ,RJGG,29100.0,39600.0,30300,0,A320,34.1,TianjinAirlines,16R,208,B1052,,
20190807,GCR7982,RJGG,ZBTJ,43200.0,53700.0,46080,55080,A320,34.1,TianjinAirlines,16L,210,B1052,,
20190807,GCR7991,ZBTJ,RKPC,67200.0,74400.0,67440,74100,A320,34.1,TianjinAirlines,16R,209,B1052,,
20190807,GCR7992,RKPC,ZBTJ,78000.0,85800.0,78120,83820,A320,34.1,TianjinAirlines,16R,211,B1052,,
