data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520170817,NEWTGW188,None,ZBTJ,None,None,5044,26100,None,60.0,international,None,102,NEW9VOJA
51520170817,NEWTGW187,ZBTJ,None,None,None,34620,69857,None,60.0,international,None,105,NEW9VOJA
51520170817,NEWCCA8293,ZBTJ,None,None,None,34140,94850,None,35.8,domestic,None,117,NEWB1418
51520170817,NEWCCA8294,None,ZBTJ,None,None,70202,79020,None,35.8,domestic,None,217,NEWB1418
51520170817,NEWOKA1420,None,ZBTJ,None,None,1946,40860,None,34.3,domestic,None,603,NEWB1420
51520170817,NEWFZA6555,None,ZBTJ,None,None,466,76440,None,35.8,domestic,None,414R,NEWB1435
51520170817,NEWFZA6555,ZBTJ,None,None,None,80100,81103,None,35.8,domestic,None,202,NEWB1435
51520170817,NEWOKA2990,None,ZBTJ,None,None,25912,27000,None,35.8,domestic,None,229,NEWB1450
51520170817,NEWOKA3035,ZBTJ,None,None,None,39540,44082,None,35.8,domestic,None,415,NEWB1450
51520170817,NEWCDG4717,None,ZBTJ,None,None,3346,29460,None,35.8,domestic,None,206,NEWB1510
51520170817,NEWCDG4717,ZBTJ,None,None,None,34440,99225,None,35.8,domestic,None,416L,NEWB1510
51520170817,NEWCDG4718,None,ZBTJ,None,None,16379,49380,None,35.8,domestic,None,416R,NEWB1510
51520170817,NEWCDG4718,ZBTJ,None,None,None,55620,94866,None,35.8,domestic,None,419R,NEWB1510
51520170817,NEWOKA2852,None,ZBTJ,None,None,2918,3600,None,34.3,domestic,None,223,NEWB1522
51520170817,NEWOKA2823,ZBTJ,None,None,None,25860,43029,None,35.8,domestic,None,415L,NEWB1522
51520170817,NEWCCA8279,ZBTJ,None,None,None,48780,80342,None,35.8,domestic,None,206,NEWB1528
51520170817,NEWCCA8280,None,ZBTJ,None,None,54861,77760,None,35.8,domestic,None,414,NEWB1528
51520170817,NEWCHH7167,None,ZBTJ,None,None,6020,28980,None,35.8,domestic,None,603,NEWB1547
51520170817,NEWCHH7202,None,ZBTJ,None,None,59536,68460,None,35.8,domestic,None,603,NEWB1548
51520170817,NEWCHH7201,ZBTJ,None,None,None,73800,90797,None,35.8,domestic,None,608,NEWB1548
51520170817,NEWOKA291A,None,ZBTJ,None,None,14013,45780,None,34.3,domestic,None,219,NEWB1581
51520170817,NEWOKA2709,ZBTJ,None,None,None,52080,89344,None,35.8,domestic,None,608,NEWB1581
51520170817,NEWOKA2710,None,ZBTJ,None,None,22121,75300,None,35.8,domestic,None,114,NEWB1581
51520170817,NEWLKE972R,ZBTJ,None,None,None,51120,59196,None,35.8,domestic,None,212,NEWB1586
51520170817,NEWQDA9853,None,ZBTJ,None,None,27891,31200,None,34.1,domestic,None,610,NEWB1617
51520170817,NEWQDA9853,ZBTJ,None,None,None,36540,89494,None,34.1,domestic,None,205,NEWB1617
51520170817,NEWQDA9854,None,ZBTJ,None,None,13589,67200,None,34.1,domestic,None,413,NEWB1617
51520170817,NEWQDA9854,ZBTJ,None,None,None,75300,77897,None,34.1,domestic,None,216,NEWB1617
51520170817,NEWDKH1135,None,ZBTJ,None,None,2129,66660,None,34.1,domestic,None,418R,NEWB1646
51520170817,NEWDKH1135,ZBTJ,None,None,None,71100,95777,None,34.1,domestic,None,227,NEWB1646
51520170817,NEWGCR7583,None,ZBTJ,None,None,12615,31200,None,34.1,domestic,None,217,NEWB1659
51520170817,NEWGCR7583,ZBTJ,None,None,None,35220,45550,None,34.1,domestic,None,217,NEWB1659
51520170817,NEWGCR7584,None,ZBTJ,None,None,9303,52260,None,34.1,domestic,None,409,NEWB1659
51520170817,NEWGCR7584,ZBTJ,None,None,None,63300,73381,None,34.1,domestic,None,206,NEWB1659
51520170817,NEWCCA8225,None,ZBTJ,None,None,29944,35220,None,34.1,domestic,None,416,NEWB1687
51520170817,NEWCCA8225,ZBTJ,None,None,None,40020,98611,None,34.1,domestic,None,608,NEWB1687
51520170817,NEWCCA8226,None,ZBTJ,None,None,23100,56880,None,34.1,domestic,None,212,NEWB1687
51520170817,NEWCCA8226,ZBTJ,None,None,None,63000,70274,None,34.1,domestic,None,415,NEWB1687
51520170817,NEWGCR7578,None,ZBTJ,None,None,49682,70020,None,34.1,domestic,None,415R,NEWB1692
51520170817,NEWGCR7578,ZBTJ,None,None,None,75660,88013,None,34.1,domestic,None,227,NEWB1692
51520170817,NEWCSN8558,ZBTJ,None,None,None,24480,95060,None,35.8,domestic,None,213,NEWB1700
