data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520170803,NEWTGW188,None,ZBTJ,None,None,14109,26400,None,60.0,international,None,102,NEW9VOJD
51520170803,NEWTGW187,ZBTJ,None,None,None,37200,52257,None,60.0,international,None,102,NEW9VOJD
51520170803,NEWAIB000V,ZBTJ,None,None,None,35880,75161,None,34.1,domestic,None,412,NEWB000V
51520170803,NEWCCA8282,None,ZBTJ,None,None,12652,12840,None,35.8,domestic,None,202,NEWB1418
51520170803,NEWCCA1427,ZBTJ,None,None,None,29820,79494,None,35.8,domestic,None,418R,NEWB1418
51520170803,NEWCCA1428,None,ZBTJ,None,None,5493,52680,None,35.8,domestic,None,414R,NEWB1418
51520170803,NEWCCA1241,ZBTJ,None,None,None,56760,94143,None,35.8,domestic,None,207,NEWB1418
51520170803,NEWCCA1242,None,ZBTJ,None,None,67689,76020,None,35.8,domestic,None,230,NEWB1418
51520170803,NEWFZA6556,None,ZBTJ,None,None,19122,48840,None,35.8,domestic,None,114,NEWB1435
51520170803,NEWFZA6556,ZBTJ,None,None,None,60120,74468,None,35.8,domestic,None,223,NEWB1435
51520170803,NEWOKA2752,None,ZBTJ,None,None,1584,2460,None,35.8,domestic,None,210,NEWB1450
51520170803,NEWOKA2823,ZBTJ,None,None,None,25920,44667,None,35.8,domestic,None,204,NEWB1450
51520170803,NEWOKA2868,None,ZBTJ,None,None,25651,53760,None,35.8,domestic,None,223,NEWB1450
51520170803,NEWOKA2833,ZBTJ,None,None,None,58260,79988,None,35.8,domestic,None,117,NEWB1450
51520170803,NEWCUA565T,ZBTJ,None,None,None,28980,43954,None,35.8,domestic,None,415,NEWB1465
51520170803,NEWCHH7717,ZBTJ,None,None,None,14640,43687,None,35.8,domestic,None,419,NEWB1487
51520170803,NEWOKA2708,None,ZBTJ,None,None,859,2880,None,34.3,domestic,None,419R,NEWB1522
51520170803,NEWOKA2851,ZBTJ,None,None,None,45420,85625,None,34.3,domestic,None,111,NEWB1522
51520170803,NEWOKA2852,None,ZBTJ,None,None,28637,66900,None,34.3,domestic,None,610,NEWB1522
51520170803,NEWOKA2707,ZBTJ,None,None,None,77340,97042,None,34.3,domestic,None,610,NEWB1522
51520170803,NEWCCA8279,ZBTJ,None,None,None,51240,91072,None,35.8,domestic,None,117,NEWB1528
51520170803,NEWCCA8280,None,ZBTJ,None,None,25375,79320,None,35.8,domestic,None,109,NEWB1528
51520170803,NEWCCA1655,ZBTJ,None,None,None,83220,90076,None,35.8,domestic,None,115,NEWB1528
51520170803,NEWCHH7725,None,ZBTJ,None,None,16607,45360,None,35.8,domestic,None,117,NEWB1545
51520170803,NEWCHH7725,ZBTJ,None,None,None,49440,81130,None,35.8,domestic,None,416,NEWB1545
51520170803,NEWCXA8229,None,ZBTJ,None,None,19291,35400,None,35.8,domestic,None,418,NEWB1550
51520170803,NEWCXA8229,ZBTJ,None,None,None,41520,86662,None,35.8,domestic,None,217,NEWB1550
51520170803,NEWFZA655U,ZBTJ,None,None,None,50400,90812,None,35.8,domestic,None,416L,NEWB1562
51520170803,NEWOKA2832,None,ZBTJ,None,None,6566,13740,None,34.3,domestic,None,205,NEWB1581
51520170803,NEWGCR7981,ZBTJ,None,None,None,32460,92803,None,34.1,domestic,None,107,NEWB1618
51520170803,NEWGCR7982,None,ZBTJ,None,None,57884,59220,None,34.1,domestic,None,417,NEWB1618
51520170803,NEWGCR7895,ZBTJ,None,None,None,71100,78139,None,34.1,domestic,None,215,NEWB1618
51520170803,NEWCHB6237,None,ZBTJ,None,None,47687,81120,None,34.1,domestic,None,213,NEWB1629
51520170803,NEWGCR7840,None,ZBTJ,None,None,2251,3480,None,34.1,domestic,None,416R,NEWB1658
51520170803,NEWEPA6283,None,ZBTJ,None,None,32538,53040,None,35.8,domestic,None,413,NEWB1705
51520170803,NEWEPA6284,ZBTJ,None,None,None,59580,74865,None,35.8,domestic,None,504,NEWB1705
51520170803,NEWJYH1056,ZBTJ,None,None,None,52140,53031,None,35.8,domestic,None,203,NEWB1716
51520170803,NEWOKA293X,None,ZBTJ,None,None,14105,37140,None,35.8,domestic,None,224,NEWB1732
51520170803,NEWOKA2701,ZBTJ,None,None,None,42480,47240,None,35.8,domestic,None,212,NEWB1732
51520170803,NEWOKA2702,None,ZBTJ,None,None,3819,81960,None,35.8,domestic,None,502,NEWB1732
51520170803,NEWCHH720X,None,ZBTJ,None,None,29680,40200,None,35.8,domestic,None,115,NEWB1735
51520170803,NEWCHH720Y,ZBTJ,None,None,None,46560,72156,None,35.8,domestic,None,409,NEWB1735
51520170803,NEWCSN3134,ZBTJ,None,None,None,53760,75002,None,35.8,domestic,None,227,NEWB1737
51520170803,NEWCDG4717,None,ZBTJ,None,None,27194,29880,None,35.8,domestic,None,414R,NEWB1746
51520170803,NEWCDG4717,ZBTJ,None,None,None,35160,58759,None,35.8,domestic,None,602,NEWB1746
51520170803,NEWCDG4718,None,ZBTJ,None,None,48586,62040,None,35.8,domestic,None,416,NEWB1746
51520170803,NEWCDG4718,ZBTJ,None,None,None,65880,68930,None,35.8,domestic,None,417R,NEWB1746
51520170803,NEWCSC8815,None,ZBTJ,None,None,20419,31920,None,34.1,domestic,None,223,NEWB1820
51520170803,NEWCSC8815,ZBTJ,None,None,None,40320,96582,None,34.1,domestic,None,115,NEWB1820
51520170803,NEWCSC8816,None,ZBTJ,None,None,6904,54960,None,34.1,domestic,None,117,NEWB1820
51520170803,NEWCSC8816,ZBTJ,None,None,None,68940,80032,None,34.1,domestic,None,608,NEWB1820
51520170803,NEWGCR7896,None,ZBTJ,None,None,1123,41280,None,34.1,domestic,None,418,NEWB1849
51520170803,NEWGCR7993,ZBTJ,None,None,None,48720,97776,None,34.1,domestic,None,503,NEWB1849
51520170803,NEWGCR7994,None,ZBTJ,None,None,7842,62940,None,34.1,domestic,None,216,NEWB1849
51520170803,NEWGCR6509,ZBTJ,None,None,None,71460,99549,None,34.1,domestic,None,229,NEWB1849
51520170803,NEWGCR7814,None,ZBTJ,None,None,11347,13080,None,34.1,domestic,None,216,NEWB1850
51520170803,NEWGCR7825,ZBTJ,None,None,None,24960,91765,None,34.1,domestic,None,416R,NEWB1850
51520170803,NEWGCR7826,None,ZBTJ,None,None,25682,71280,None,34.1,domestic,None,412,NEWB1850
51520170803,NEWGCR7865,ZBTJ,None,None,None,79860,98193,None,34.1,domestic,None,419R,NEWB1850
51520170803,NEWDKH1135,None,ZBTJ,None,None,22135,58500,None,34.1,domestic,None,228,NEWB1857
51520170803,NEWDKH1135,ZBTJ,None,None,None,64200,80159,None,34.1,domestic,None,409,NEWB1857
51520170803,NEWFZA6555,None,ZBTJ,None,None,53170,74460,None,35.8,domestic,None,503,NEWB1905
51520170803,NEWFZA6555,ZBTJ,None,None,None,82740,90901,None,35.8,domestic,None,228,NEWB1905
51520170803,NEWCSZ9141,None,ZBTJ,None,None,19052,70500,None,35.8,domestic,None,204,NEWB1940
51520170803,NEWCSZ9142,ZBTJ,None,None,None,80880,87455,None,35.8,domestic,None,202,NEWB1940
51520170803,NEWCXA868,None,ZBTJ,None,None,12454,69900,None,35.8,domestic,None,608,NEWB1964
51520170803,NEWCXA8126,ZBTJ,None,None,None,76980,86593,None,35.8,domestic,None,412,NEWB1964
51520170803,NEWCDG4801,None,ZBTJ,None,None,175,37320,None,35.8,domestic,None,502,NEWB1987
51520170803,NEWCDG8709,ZBTJ,None,None,None,44160,50321,None,35.8,domestic,None,610,NEWB1987
51520170803,NEWCDG8710,None,ZBTJ,None,None,59780,74820,None,35.8,domestic,None,202,NEWB1987
51520170803,NEWCDG4802,ZBTJ,None,None,None,78600,83384,None,35.8,domestic,None,214,NEWB1987
51520170803,NEWCKK214,None,ZBTJ,None,None,14992,28440,None,64.8,cargo,None,887,NEWB2079
51520170803,NEWCKK214,ZBTJ,None,None,None,37560,56320,None,64.8,cargo,None,899,NEWB2079
51520170803,NEWCYZ9101,ZBTJ,None,None,None,40920,94127,None,28.3,cargo,None,924,NEWB2135
51520170803,NEWCSN8638,ZBTJ,None,None,None,15120,92661,None,34.09,domestic,None,412,NEWB2297
