data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180729,NEWTGW139,ZBTJ,None,None,None,34080,53220,None,60.0,international,None,105,NEW9VOJD
51520180729,NEWTGW138,None,ZBTJ,None,None,27586,27600,None,60.0,international,None,102,NEW9VOJF
51520180729,NEWCQH8914,None,ZBTJ,None,None,29725,43080,None,34.1,domestic,None,413,NEWB1023
51520180729,NEWCQH8989,ZBTJ,None,None,None,51840,97746,None,34.1,domestic,None,220,NEWB1023
51520180729,NEWCQH8990,None,ZBTJ,None,None,47884,64800,None,34.1,domestic,None,610,NEWB1023
51520180729,NEWCQH8913,ZBTJ,None,None,None,70020,75235,None,34.1,domestic,None,411,NEWB1023
51520180729,NEWGCR7888,None,ZBTJ,None,None,3611,6540,None,60.3,domestic,None,416,NEWB1045
51520180729,NEWGCR7881,ZBTJ,None,None,None,30060,90793,None,34.1,domestic,None,214,NEWB1045
51520180729,NEWGCR7882,None,ZBTJ,None,None,31578,49140,None,34.1,domestic,None,415R,NEWB1045
51520180729,NEWGCR7863,ZBTJ,None,None,None,71040,96093,None,34.1,domestic,None,218,NEWB1045
51520180729,NEWGCR7002,None,ZBTJ,None,None,35134,67200,None,28.72,domestic,None,602,NEWB1052
51520180729,NEWGCR7887,ZBTJ,None,None,None,71220,77814,None,60.3,domestic,None,220,NEWB1052
51520180729,NEWCCA1427,ZBTJ,None,None,None,28080,75272,None,35.8,domestic,None,218,NEWB1218
51520180729,NEWCCA1428,None,ZBTJ,None,None,26949,51720,None,35.8,domestic,None,602,NEWB1218
51520180729,NEWCCA1251,ZBTJ,None,None,None,63660,86365,None,35.8,domestic,None,214,NEWB1218
51520180729,NEWCCA1252,None,ZBTJ,None,None,7670,79680,None,35.8,domestic,None,227,NEWB1218
51520180729,NEWCCA1317,ZBTJ,None,None,None,28800,49571,None,35.8,domestic,None,228,NEWB1219
51520180729,NEWCCA1318,None,ZBTJ,None,None,8084,53400,None,35.8,domestic,None,504,NEWB1219
51520180729,NEWCCA1669,ZBTJ,None,None,None,63120,83531,None,35.8,domestic,None,504,NEWB1219
51520180729,NEWCCA1670,None,ZBTJ,None,None,75532,85680,None,35.8,domestic,None,604,NEWB1219
51520180729,NEWOKA2843,ZBTJ,None,None,None,38760,85137,None,35.8,domestic,None,416L,NEWB1267
51520180729,NEWOKA2844,None,ZBTJ,None,None,19745,65640,None,35.8,domestic,None,227,NEWB1267
51520180729,NEWOKA2735,ZBTJ,None,None,None,76260,80452,None,35.8,domestic,None,604,NEWB1267
51520180729,NEWCJX8961,None,ZBTJ,None,None,8297,34320,None,35.8,domestic,None,414L,NEWB1269
51520180729,NEWCJX8881,ZBTJ,None,None,None,39900,73511,None,35.8,domestic,None,205,NEWB1269
51520180729,NEWCJX8882,None,ZBTJ,None,None,31020,82500,None,35.8,domestic,None,221,NEWB1269
51520180729,NEWCUA2217,ZBTJ,None,None,None,24900,85907,None,35.8,domestic,None,215,NEWB1277
51520180729,NEWCXA8331,ZBTJ,None,None,None,34260,82074,None,35.8,domestic,None,604,NEWB1287
51520180729,NEWCXA8332,None,ZBTJ,None,None,18632,73080,None,35.8,domestic,None,410,NEWB1287
