data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180718,NEWTGW138,Default,ZBTJ,Default,Default,5862,27240,Default,60.0,SCOOTER,Default,102,NEW9VOFD
51520180718,NEWTGW139,ZBTJ,Default,Default,Default,35280,83586,Default,60.0,SCOOTER,Default,102,NEW9VOFD
51520180718,NEWCBJ5196,ZBTJ,Default,Default,Default,39300,40641,Default,34.1,BeijingCapitalAirlines,Default,410,NEWB1012
51520180718,NEWCBJ5717,Default,ZBTJ,Default,Default,6549,33360,Default,34.1,BeijingCapitalAirlines,Default,414L,NEWB1012
51520180718,NEWGCR7887,ZBTJ,Default,Default,Default,69960,91944,Default,60.3,TianjinAirlines,Default,418,NEWB1052
51520180718,NEWGCR7972,Default,ZBTJ,Default,Default,46183,61620,Default,34.1,TianjinAirlines,Default,212,NEWB1052
51520180718,NEWCCA1674,Default,ZBTJ,Default,Default,30676,76260,Default,35.8,AirChina,Default,118,NEWB1218
51520180718,NEWCCA8289,ZBTJ,Default,Default,Default,85200,85406,Default,35.8,AirChina,Default,118,NEWB1218
51520180718,NEWCCA1680,Default,ZBTJ,Default,Default,40418,50700,Default,35.8,AirChina,Default,203,NEWB1218
51520180718,NEWCCA1673,ZBTJ,Default,Default,Default,58680,97083,Default,35.8,AirChina,Default,109,NEWB1218
51520180718,NEWCCA1387,ZBTJ,Default,Default,Default,54660,75508,Default,35.8,AirChina,Default,202,NEWB1219
51520180718,NEWCCA1534,Default,ZBTJ,Default,Default,605,46260,Default,35.8,AirChina,Default,117,NEWB1219
51520180718,NEWCSH9148,ZBTJ,Default,Default,Default,44160,65599,Default,35.9,ShanghaiAirlines,Default,609,NEWB1260
51520180718,NEWCSH9147,Default,ZBTJ,Default,Default,7408,38580,Default,35.9,ShanghaiAirlines,Default,610,NEWB1260
51520180718,NEWCXA8187,Default,ZBTJ,Default,Default,33589,36720,Default,35.8,XiamenAirlines,Default,229,NEWB1302
51520180718,NEWCXA8188,ZBTJ,Default,Default,Default,42060,68399,Default,35.8,XiamenAirlines,Default,228,NEWB1302
51520180718,NEWAMU238,Default,ZBTJ,Default,Default,17597,39420,Default,34.1,AirMacau,Default,105,NEWB1338
51520180718,NEWAMU237,ZBTJ,Default,Default,Default,45240,95762,Default,34.1,AirMacau,Default,104,NEWB1338
51520180718,NEWFZA6556,Default,ZBTJ,Default,Default,37406,75660,Default,35.8,STRAITAIR,Default,417R,NEWB1348
51520180718,NEWFZA6556,ZBTJ,Default,Default,Default,80160,81395,Default,35.8,STRAITAIR,Default,419R,NEWB1348
51520180718,NEWFZA6602,ZBTJ,Default,Default,Default,46260,49815,Default,35.8,STRAITAIR,Default,210,NEWB1348
51520180718,NEWFZA6601,Default,ZBTJ,Default,Default,19686,40740,Default,35.8,STRAITAIR,Default,416R,NEWB1348
51520180718,NEWFZA6751,Default,ZBTJ,Default,Default,53101,55800,Default,35.8,STRAITAIR,Default,416,NEWB1350
51520180718,NEWFZA6752,ZBTJ,Default,Default,Default,59520,93280,Default,35.8,STRAITAIR,Default,412,NEWB1350
51520180718,NEWOKA2851,ZBTJ,Default,Default,Default,43500,62600,Default,34.3,OkayAirways,Default,222,NEWB1420
51520180718,NEWOKA2787,Default,ZBTJ,Default,Default,19584,35100,Default,34.3,OkayAirways,Default,222,NEWB1420
51520180718,NEWCXA8353,ZBTJ,Default,Default,Default,25560,80583,Default,35.8,XiamenAirlines,Default,227,NEWB1456
51520180718,NEWCXA8194,Default,ZBTJ,Default,Default,5268,6960,Default,35.8,XiamenAirlines,Default,230,NEWB1456
51520180718,NEWJYH1055,Default,ZBTJ,Default,Default,28700,34860,Default,35.8,TRANSJADE,Default,116,NEWB1552
51520180718,NEWJYH1068,ZBTJ,Default,Default,Default,44940,77001,Default,35.8,TRANSJADE,Default,115,NEWB1552
51520180718,NEWEVA730,Default,ZBTJ,Default,Default,38003,45300,Default,34.1,EVAAir,Default,105,NEWB16226
51520180718,NEWEVA729,ZBTJ,Default,Default,Default,50400,81386,Default,34.1,EVAAir,Default,104,NEWB16226
51520180718,NEWQDA6004,Default,ZBTJ,Default,Default,62691,66660,Default,34.1,SKYLEGEND,Default,114,NEWB1648
51520180718,NEWQDA6004,ZBTJ,Default,Default,Default,72720,90346,Default,34.1,SKYLEGEND,Default,116,NEWB1648
51520180718,NEWGCR7845,ZBTJ,Default,Default,Default,33780,48629,Default,34.1,TianjinAirlines,Default,206,NEWB1659
51520180718,NEWGCR6509,Default,ZBTJ,Default,Default,9953,12960,Default,34.1,TianjinAirlines,Default,415R,NEWB1659
51520180718,NEWCCA1428,Default,ZBTJ,Default,Default,31339,51360,Default,35.8,AirChina,Default,118,NEWB1762
51520180718,NEWCCA1259,ZBTJ,Default,Default,Default,62280,76875,Default,35.8,AirChina,Default,107,NEWB1762
51520180718,NEWCSN3134,ZBTJ,Default,Default,Default,46140,47254,Default,34.1,ChinaSouthernAirlines,Default,220,NEWB1802
51520180718,NEWCSN3133,Default,ZBTJ,Default,Default,21827,41280,Default,34.1,ChinaSouthernAirlines,Default,218,NEWB1802
51520180718,NEWGCR6512,ZBTJ,Default,Default,Default,56280,96912,Default,34.1,TianjinAirlines,Default,212,NEWB1850
51520180718,NEWGCR6511,Default,ZBTJ,Default,Default,41737,52140,Default,34.1,TianjinAirlines,Default,417R,NEWB1850
51520180718,NEWFZA6555,ZBTJ,Default,Default,Default,53100,80203,Default,35.8,STRAITAIR,Default,412,NEWB1905
51520180718,NEWFZA6555,Default,ZBTJ,Default,Default,31711,48900,Default,35.8,STRAITAIR,Default,216,NEWB1905
51520180718,NEWCES5751,Default,ZBTJ,Default,Default,2272,2340,Default,35.8,ChinaEasternAirlines,Default,218,NEWB1907
51520180718,NEWCES5752,ZBTJ,Default,Default,Default,33480,71943,Default,35.8,ChinaEasternAirlines,Default,219,NEWB1907
51520180718,NEWCSN3772,ZBTJ,Default,Default,Default,47280,62249,Default,35.8,ChinaSouthernAirlines,Default,221,NEWB1922
51520180718,NEWCSN3771,Default,ZBTJ,Default,Default,40017,43200,Default,35.8,ChinaSouthernAirlines,Default,217,NEWB1922
51520180718,NEWOKA2908,ZBTJ,Default,Default,Default,83100,90649,Default,35.8,OkayAirways,Default,226,NEWB1963
51520180718,NEWOKA3104,Default,ZBTJ,Default,Default,37595,70440,Default,35.8,OkayAirways,Default,224,NEWB1963
51520180718,NEWOKA2736,Default,ZBTJ,Default,Default,15461,31320,Default,35.8,OkayAirways,Default,225,NEWB1963
51520180718,NEWOKA3103,ZBTJ,Default,Default,Default,39840,75279,Default,35.8,OkayAirways,Default,225,NEWB1963
51520180718,NEWCXA831,ZBTJ,Default,Default,Default,51960,54393,Default,35.8,XiamenAirlines,Default,228,NEWB1964
51520180718,NEWCXA8470,Default,ZBTJ,Default,Default,29607,46680,Default,35.8,XiamenAirlines,Default,229,NEWB1964
51520180718,NEWCYZ9111,ZBTJ,Default,Default,Default,36060,52701,Default,38.05,ChinaPost,Default,894,NEWB2825
51520180718,NEWCYZ9102,Default,ZBTJ,Default,Default,4859,27120,Default,38.05,ChinaPost,Default,875,NEWB2825
51520180718,NEWCES5440,ZBTJ,Default,Default,Default,62400,68786,Default,35.8,ChinaEasternAirlines,Default,215,NEWB300R
51520180718,NEWCES5439,Default,ZBTJ,Default,Default,43656,56160,Default,35.8,ChinaEasternAirlines,Default,216,NEWB300R
51520180718,NEWGCR7839,ZBTJ,Default,Default,Default,29040,93014,Default,34.1,TianjinAirlines,Default,410,NEWB300S
51520180718,NEWGCR7990,Default,ZBTJ,Default,Default,4813,16260,Default,34.1,TianjinAirlines,Default,206,NEWB300S
51520180718,NEWGCR6492,ZBTJ,Default,Default,Default,65340,97794,Default,28.72,TianjinAirlines,Default,419R,NEWB3120
51520180718,NEWGCR6491,Default,ZBTJ,Default,Default,2567,49740,Default,28.72,TianjinAirlines,Default,208,NEWB3120
51520180718,NEWGCR7581,ZBTJ,Default,Default,Default,60900,99031,Default,28.72,TianjinAirlines,Default,417R,NEWB3128
51520180718,NEWGCR7581,Default,ZBTJ,Default,Default,52987,56580,Default,28.72,TianjinAirlines,Default,409,NEWB3128
51520180718,NEWHXA2901,Default,ZBTJ,Default,Default,21757,73860,Default,23.2,Chinaexpressair,Default,607,NEWB3142
51520180718,NEWHXA2902,ZBTJ,Default,Default,Default,79920,84517,Default,23.2,Chinaexpressair,Default,604,NEWB3142
51520180718,NEWGCR7909,ZBTJ,Default,Default,Default,55260,60813,Default,28.72,TianjinAirlines,Default,414R,NEWB3152
51520180718,NEWGCR7829,Default,ZBTJ,Default,Default,2627,3000,Default,28.72,TianjinAirlines,Default,207,NEWB3152
51520180718,NEWGCR6657,Default,ZBTJ,Default,Default,38730,69540,Default,28.72,TianjinAirlines,Default,215,NEWB3169
51520180718,NEWGCR6657,ZBTJ,Default,Default,Default,75660,96153,Default,28.72,TianjinAirlines,Default,418R,NEWB3169
51520180718,NEWGCR6653,ZBTJ,Default,Default,Default,45120,93430,Default,28.72,TianjinAirlines,Default,419R,NEWB3190
51520180718,NEWGCR6653,Default,ZBTJ,Default,Default,2220,39720,Default,28.72,TianjinAirlines,Default,416R,NEWB3190
51520180718,NEWGCR6654,Default,ZBTJ,Default,Default,41560,56940,Default,28.72,TianjinAirlines,Default,417R,NEWB3190
51520180718,NEWGCR6654,ZBTJ,Default,Default,Default,60600,71887,Default,28.72,TianjinAirlines,Default,414,NEWB3190
51520180718,NEWGCR7916,Default,ZBTJ,Default,Default,45487,61920,Default,28.72,TianjinAirlines,Default,216,NEWB3192
51520180718,NEWGCR7849,ZBTJ,Default,Default,Default,66960,83170,Default,28.72,TianjinAirlines,Default,413,NEWB3192
51520180718,NEWCBG8821,Default,ZBTJ,Default,Default,40381,49020,Default,28.72,SPRAY,Default,113,NEWB3215
51520180718,NEWCBG8822,ZBTJ,Default,Default,Default,52620,97691,Default,28.72,SPRAY,Default,113,NEWB3215
51520180718,NEWHXA2912,Default,ZBTJ,Default,Default,1312,42480,Default,23.2,Chinaexpressair,Default,608,NEWB3227
51520180718,NEWHXA2669,ZBTJ,Default,Default,Default,46560,94858,Default,23.2,Chinaexpressair,Default,601,NEWB3227
51520180718,NEWHXA2841,Default,ZBTJ,Default,Default,6871,12060,Default,23.2,Chinaexpressair,Default,608,NEWB3227
51520180718,NEWHXA2911,ZBTJ,Default,Default,Default,25920,71755,Default,23.2,Chinaexpressair,Default,604,NEWB3227
51520180718,NEWGCR7804,Default,ZBTJ,Default,Default,51970,64500,Default,28.72,TianjinAirlines,Default,216,NEWB3263
51520180718,NEWGCR7825,ZBTJ,Default,Default,Default,70680,86838,Default,28.72,TianjinAirlines,Default,413,NEWB3263
51520180718,NEWHXA2843,Default,ZBTJ,Default,Default,20147,55380,Default,23.2,Chinaexpressair,Default,603,NEWB3362
