data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
20170806,ICU939,ZBYN,ZBTJ,77400,83400,78300,84240,DHC6,19.8,AisaMedical,16R,924,B10GF,
20170806,CCA1427,ZBTJ,ZUUU,27300,37800,28500,37500,B738,35.8,AirChina,16R,117,B1418,
20170806,CCA1428,ZUUU,ZBTJ,42600,51900,42600,51960,B738,35.8,AirChina,16R,118,B1418,
20170806,CCA1241,ZBTJ,ZLXN,55800,64500,57120,64620,B738,35.8,AirChina,16R,109,B1418,
20170806,CCA1242,ZLXN,ZBTJ,68700,77400,68760,77460,B738,35.8,AirChina,16R,201,B1418,
20170806,OKA2990,RJTT,ZBTJ,10800,21600,10200,21660,B738,35.8,OkayAirways,16R,223,B1450,
20170806,OKA2865,ZBTJ,ZYTL,23400,27900,24540,26940,B738,35.8,OkayAirways,16R,223,B1450,
20170806,OKA2866,ZYTL,ZBTJ,30600,34800,31080,34860,B738,35.8,OkayAirways,16R,222,B1450,
20170806,OKA2787,ZBTJ,ZGGG,36060,36000,37012,46808,B738,35.8,OkayAirways,16R,222,B1450,
20170806,OKA2844,RJSA,ZBTJ,58500,67500,54900,67560,B738,35.8,OkayAirways,16R,224,B1450,
20170806,OKA2788,ZBTJ,ZGGG,78000,3300,79260,88380,B739,34.3,OkayAirways,16R,224,B1450,
20170806,CSH9063,ZSSS,ZBTJ,57300,66000,60540,66960,B738,35.8,ShanghaiAirlines,16R,218,B1451,
20170806,CSH9064,ZBTJ,ZSSS,71400,78900,71880,77280,B738,35.8,ShanghaiAirlines,16R,218,B1451,
20170806,FZA6556,ZYHB,ZBTJ,41700,49500,41760,49560,B738,35.8,STRAITAIR,16R,209,B1480,
20170806,FZA6556,ZBTJ,ZSFZ,53100,62400,54240,62280,B738,35.8,STRAITAIR,16R,209,B1480,
20170805,OKA2946,ZGSZ,ZBTJ,-24000,-12900,-3720,5460,B739,34.3,OkayAirways,16R,222,B1522,
20170806,OKA2851,ZBTJ,ZUUU,42300,53100,43080,51960,B739,34.3,OkayAirways,16R,223,B1522,
20170806,OKA2852,ZUUU,ZBTJ,57300,66300,60240,68760,B739,34.3,OkayAirways,16R,224,B1522,
20170806,OKA2877,ZBTJ,ZSNB,69960,65700,73260,79800,B738,35.8,OkayAirways,16R,224,B1522,
20170806,CCA124T,ZBAA,ZBTJ,28800,31500,0,31560,B738,35.8,AirChina,16R,202,B1528,
20170806,CCA103,ZBTJ,VHHH,32760,42600,36300,47580,B738,35.8,AirChina,16R,107,B1528,
20170806,CCA104,VHHH,ZBTJ,46200,58500,53640,63900,B738,35.8,AirChina,16R,202,B1528,
20170806,CCA1251,ZBTJ,ZLXY,65100,70500,68520,74160,B738,35.8,AirChina,16R,202,B1528,
20170806,CCA1252,ZLXY,ZBTJ,74400,81000,80220,85560,B738,35.8,AirChina,16R,107,B1528,
20170806,EPA6283,ZLLL,ZBTJ,45600,54600,45900,54660,B738,35.8,DONGHAIAIR,16R,215,B1532,
20170806,EPA6284,ZBTJ,ZLLL,58800,67500,59460,67560,B738,35.8,DONGHAIAIR,16R,206,B1532,
20170806,CJX8961,ZSCN,ZBTJ,27600,35400,27660,35460,B738,35.8,AIRCRANE,16R,111,B1558,
20170806,CJX8962,ZBTJ,ZSCN,39000,44700,40740,46980,B738,35.8,AIRCRANE,16R,111,B1558,
20170806,FZA6555,ZSFZ,ZBTJ,65400,74400,65040,74460,B738,35.8,STRAITAIR,16R,210,B1559,
20170806,FZA6555,ZBTJ,ZYHB,78000,85200,78900,84780,B738,35.8,STRAITAIR,16R,211,B1559,
20170805,OKA2708,ZYTL,ZBTJ,-2400,-84600,6060,9000,B739,34.3,OkayAirways,16R,224,B1581,
20170806,OKA2831,ZBTJ,ZGSD,29700,41100,30900,41040,B739,34.3,OkayAirways,16R,223,B1581,
