data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520180729,NEWTGW139,ZBTJ,Default,Default,Default,34080,38606,Default,60.0,SCOOTER,Default,105,NEW9VOJD
51520180729,NEWTGW138,Default,ZBTJ,Default,Default,4722,27600,Default,60.0,SCOOTER,Default,102,NEW9VOJF
51520180729,NEWGCR7863,ZBTJ,Default,Default,Default,71040,97241,Default,34.1,TianjinAirlines,Default,414R,NEWB1045
51520180729,NEWGCR7882,Default,ZBTJ,Default,Default,12480,49140,Default,34.1,TianjinAirlines,Default,412,NEWB1045
51520180729,NEWGCR7881,ZBTJ,Default,Default,Default,30060,55792,Default,34.1,TianjinAirlines,Default,206,NEWB1045
51520180729,NEWGCR7888,Default,ZBTJ,Default,Default,1298,6540,Default,60.3,TianjinAirlines,Default,415,NEWB1045
51520180729,NEWGCR7002,Default,ZBTJ,Default,Default,7747,67200,Default,28.72,TianjinAirlines,Default,417R,NEWB1052
51520180729,NEWGCR7887,ZBTJ,Default,Default,Default,71220,71290,Default,60.3,TianjinAirlines,Default,418,NEWB1052
51520180729,NEWCCA1428,Default,ZBTJ,Default,Default,33758,51720,Default,35.8,AirChina,Default,118,NEWB1218
51520180729,NEWCCA1251,ZBTJ,Default,Default,Default,63660,82883,Default,35.8,AirChina,Default,118,NEWB1218
51520180729,NEWCCA1427,ZBTJ,Default,Default,Default,28080,95305,Default,35.8,AirChina,Default,203,NEWB1218
51520180729,NEWAMU237,ZBTJ,Default,Default,Default,47220,62198,Default,34.1,AirMacau,Default,104,NEWB1338
51520180729,NEWAMU238,Default,ZBTJ,Default,Default,20716,39660,Default,34.1,AirMacau,Default,105,NEWB1338
51520180729,NEWCCA1389,ZBTJ,Default,Default,Default,55260,88987,Default,35.8,AirChina,Default,203,NEWB1418
51520180729,NEWCCA1246,Default,ZBTJ,Default,Default,6553,45120,Default,35.8,AirChina,Default,108,NEWB1418
51520180729,NEWCUA2215,Default,ZBTJ,Default,Default,18492,53160,Default,35.8,LIANHANG,Default,115,NEWB1427
51520180729,NEWCUA2216,ZBTJ,Default,Default,Default,59040,71834,Default,35.8,LIANHANG,Default,115,NEWB1427
51520180729,NEWCXA8089,ZBTJ,Default,Default,Default,26340,89066,Default,35.8,XiamenAirlines,Default,230,NEWB1456
51520180729,NEWCXA8304,Default,ZBTJ,Default,Default,5019,6240,Default,35.8,XiamenAirlines,Default,228,NEWB1456
51520180729,NEWCCA1259,ZBTJ,Default,Default,Default,64620,75727,Default,35.8,AirChina,Default,117,NEWB1526
51520180729,NEWCCA1418,Default,ZBTJ,Default,Default,47285,60240,Default,35.8,AirChina,Default,117,NEWB1526
51520180729,NEWJYH1068,ZBTJ,Default,Default,Default,45240,50857,Default,35.8,TRANSJADE,Default,114,NEWB1553
51520180729,NEWJYH1055,Default,ZBTJ,Default,Default,11322,33600,Default,35.8,TRANSJADE,Default,116,NEWB1553
51520180729,NEWEVA730,Default,ZBTJ,Default,Default,13402,44280,Default,34.1,EVAAir,Default,104,NEWB16206
51520180729,NEWEVA729,ZBTJ,Default,Default,Default,52860,83176,Default,34.1,EVAAir,Default,105,NEWB16206
51520180729,NEWCSC8816,ZBTJ,Default,Default,Default,57960,93777,Default,34.1,SichuanAirlines,Default,116,NEWB1661
51520180729,NEWCSC8816,Default,ZBTJ,Default,Default,8339,50580,Default,34.1,SichuanAirlines,Default,115,NEWB1661
51520180729,NEWCSC8815,Default,ZBTJ,Default,Default,22349,32760,Default,34.1,SichuanAirlines,Default,115,NEWB1661
51520180729,NEWCSC8815,ZBTJ,Default,Default,Default,36900,79279,Default,34.1,SichuanAirlines,Default,114,NEWB1661
51520180729,NEWCXA8277,Default,ZBTJ,Default,Default,61936,67740,Default,35.8,XiamenAirlines,Default,228,NEWB1706
51520180729,NEWCXA8277,ZBTJ,Default,Default,Default,73020,73119,Default,35.8,XiamenAirlines,Default,228,NEWB1706
51520180729,NEWCSZ9123,Default,ZBTJ,Default,Default,22861,65640,Default,35.8,ShenzhenAirlines,Default,109,NEWB1712
51520180729,NEWCSZ9124,ZBTJ,Default,Default,Default,70140,72235,Default,35.8,ShenzhenAirlines,Default,117,NEWB1712
51520180729,NEWOKA2966,Default,ZBTJ,Default,Default,1277,2340,Default,35.8,OkayAirways,Default,225,NEWB1732
51520180729,NEWOKA3035,ZBTJ,Default,Default,Default,28920,85726,Default,35.8,OkayAirways,Default,225,NEWB1732
51520180729,NEWCCA1319,ZBTJ,Default,Default,Default,53400,75472,Default,35.8,AirChina,Default,107,NEWB1762
51520180729,NEWCCA1260,Default,ZBTJ,Default,Default,37892,47040,Default,35.8,AirChina,Default,109,NEWB1762
51520180729,NEWCSC8350,Default,ZBTJ,Default,Default,17701,53760,Default,34.1,SichuanAirlines,Default,114,NEWB1823
51520180729,NEWCSC8355,ZBTJ,Default,Default,Default,60480,65053,Default,34.1,SichuanAirlines,Default,115,NEWB1823
51520180729,NEWGCR7898,Default,ZBTJ,Default,Default,11207,72420,Default,34.1,TianjinAirlines,Default,419,NEWB1850
51520180729,NEWGCR6509,ZBTJ,Default,Default,Default,78180,92445,Default,34.1,TianjinAirlines,Default,212,NEWB1850
51520180729,NEWCES2370,ZBTJ,Default,Default,Default,68220,96733,Default,34.1,ChinaEasternAirlines,Default,219,NEWB1859
51520180729,NEWCES2370,Default,ZBTJ,Default,Default,12282,63300,Default,34.1,ChinaEasternAirlines,Default,215,NEWB1859
51520180729,NEWCES5751,Default,ZBTJ,Default,Default,1259,2460,Default,35.8,ChinaEasternAirlines,Default,217,NEWB1908
51520180729,NEWCES5752,ZBTJ,Default,Default,Default,33300,49487,Default,35.8,ChinaEasternAirlines,Default,217,NEWB1908
51520180729,NEWCSZ9121,Default,ZBTJ,Default,Default,26134,34980,Default,35.8,ShenzhenAirlines,Default,117,NEWB1937
51520180729,NEWCSZ9122,ZBTJ,Default,Default,Default,40740,48816,Default,35.8,ShenzhenAirlines,Default,117,NEWB1937
51520180729,NEWOKA2907,Default,ZBTJ,Default,Default,33910,37860,Default,35.8,OkayAirways,Default,225,NEWB1962
51520180729,NEWOKA2965,ZBTJ,Default,Default,Default,45900,68169,Default,35.8,OkayAirways,Default,222,NEWB1962
51520180729,NEWOKA3104,Default,ZBTJ,Default,Default,35017,65160,Default,35.8,OkayAirways,Default,224,NEWB1963
51520180729,NEWOKA2908,ZBTJ,Default,Default,Default,74340,99808,Default,35.8,OkayAirways,Default,224,NEWB1963
51520180729,NEWCAO1036,ZBTJ,Default,Default,Default,22260,56508,Default,64.8,AirChinaInternationalCorporation,Default,102,NEWB2092
51520180729,NEWCAO1036,Default,ZBTJ,Default,Default,11727,12300,Default,64.8,AirChinaInternationalCorporation,Default,102,NEWB2092
51520180729,NEWCES5144,ZBTJ,Default,Default,Default,78360,82599,Default,34.1,ChinaEasternAirlines,Default,215,NEWB2337
51520180729,NEWCES5144,Default,ZBTJ,Default,Default,14518,71880,Default,34.1,ChinaEasternAirlines,Default,215,NEWB2337
51520180729,NEWCES5143,Default,ZBTJ,Default,Default,31178,48300,Default,34.1,ChinaEasternAirlines,Default,215,NEWB2337
51520180729,NEWCES5143,ZBTJ,Default,Default,Default,54480,99652,Default,34.1,ChinaEasternAirlines,Default,219,NEWB2337
51520180729,NEWYZR748Z,ZBTJ,Default,Default,Default,22080,69176,Default,64.4,YangtzeRiverExpress,Default,875,NEWB2432
51520180729,NEWYZR7480,Default,ZBTJ,Default,Default,2872,13980,Default,64.4,YangtzeRiverExpress,Default,911,NEWB2432
51520180729,NEWCSN3167,ZBTJ,Default,Default,Default,68520,91192,Default,35.8,ChinaSouthernAirlines,Default,220,NEWB2694
51520180729,NEWCSN3168,Default,ZBTJ,Default,Default,28065,64260,Default,35.8,ChinaSouthernAirlines,Default,222,NEWB2694
51520180729,NEWCYZ9111,ZBTJ,Default,Default,Default,33720,47816,Default,38.05,ChinaPost,Default,911,NEWB2823
51520180729,NEWCYZ9102,Default,ZBTJ,Default,Default,12063,26700,Default,38.05,ChinaPost,Default,896,NEWB2823
51520180729,NEWCBJ5718,ZBTJ,Default,Default,Default,81120,81609,Default,34.1,BeijingCapitalAirlines,Default,416,NEWB300E
51520180729,NEWCBJ5195,Default,ZBTJ,Default,Default,44744,75720,Default,34.1,BeijingCapitalAirlines,Default,217,NEWB300E
51520180729,NEWCES5440,ZBTJ,Default,Default,Default,63360,79310,Default,35.8,ChinaEasternAirlines,Default,219,NEWB300R
51520180729,NEWCES5439,Default,ZBTJ,Default,Default,54897,56940,Default,35.8,ChinaEasternAirlines,Default,215,NEWB300R
51520180729,NEWGCR7990,Default,ZBTJ,Default,Default,5183,11580,Default,34.1,TianjinAirlines,Default,216,NEWB300S
51520180729,NEWGCR7839,ZBTJ,Default,Default,Default,30540,63750,Default,34.1,TianjinAirlines,Default,419R,NEWB300S
51520180729,NEWGCR6491,Default,ZBTJ,Default,Default,1940,49560,Default,28.72,TianjinAirlines,Default,416R,NEWB3152
51520180729,NEWGCR7909,ZBTJ,Default,Default,Default,54060,79852,Default,28.72,TianjinAirlines,Default,414R,NEWB3152
51520180729,NEWGCR7834,Default,ZBTJ,Default,Default,50081,56160,Default,28.72,TianjinAirlines,Default,411,NEWB3153
51520180729,NEWGCR6492,ZBTJ,Default,Default,Default,64080,79713,Default,28.72,TianjinAirlines,Default,419,NEWB3153
51520180729,NEWCBG8822,ZBTJ,Default,Default,Default,49680,63810,Default,28.72,SPRAY,Default,114,NEWB3157
51520180729,NEWCBG8821,Default,ZBTJ,Default,Default,40806,45900,Default,28.72,SPRAY,Default,115,NEWB3157
51520180729,NEWGCR6656,ZBTJ,Default,Default,Default,64800,83002,Default,28.72,TianjinAirlines,Default,417,NEWB3163
51520180729,NEWGCR6655,Default,ZBTJ,Default,Default,31421,58260,Default,28.72,TianjinAirlines,Default,415,NEWB3163
51520180729,NEWGCR6657,Default,ZBTJ,Default,Default,15000,68700,Default,28.72,TianjinAirlines,Default,415,NEWB3181
51520180729,NEWGCR6657,ZBTJ,Default,Default,Default,73680,80843,Default,28.72,TianjinAirlines,Default,414R,NEWB3181
51520180729,NEWCSN3136,ZBTJ,Default,Default,Default,73200,90967,Default,34.1,ChinaSouthernAirlines,Default,217,NEWB3206
51520180729,NEWCSN3135,Default,ZBTJ,Default,Default,7263,68400,Default,34.1,ChinaSouthernAirlines,Default,222,NEWB3206
51520180729,NEWCSN3335,Default,ZBTJ,Default,Default,20352,35640,Default,28.72,ChinaSouthernAirlines,Default,217,NEWB3206
51520180729,NEWCSN3336,ZBTJ,Default,Default,Default,42480,66910,Default,28.72,ChinaSouthernAirlines,Default,222,NEWB3206
51520180729,NEWGCR7582,Default,ZBTJ,Default,Default,42371,72780,Default,28.72,TianjinAirlines,Default,207,NEWB3213
51520180729,NEWGCR7582,ZBTJ,Default,Default,Default,77520,87615,Default,28.72,TianjinAirlines,Default,416L,NEWB3213
51520180729,NEWGCR7581,Default,ZBTJ,Default,Default,31992,57120,Default,28.72,TianjinAirlines,Default,418,NEWB3213
