data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520170803,NEWCCA1428,Default,ZBTJ,Default,Default,17099,52680,Default,35.8,AirChina,Default,117,NEWB1418
51520170803,NEWCCA1241,ZBTJ,Default,Default,Default,56760,91881,Default,35.8,AirChina,Default,202,NEWB1418
51520170803,NEWCCA1427,ZBTJ,Default,Default,Default,29820,42291,Default,35.8,AirChina,Default,201,NEWB1418
51520170803,NEWCCA8282,Default,ZBTJ,Default,Default,9599,12840,Default,35.8,AirChina,Default,107,NEWB1418
51520170803,NEWOKA2823,ZBTJ,Default,Default,Default,25920,32307,Default,35.8,OkayAirways,Default,226,NEWB1450
51520170803,NEWOKA2752,Default,ZBTJ,Default,Default,1907,2460,Default,35.8,OkayAirways,Default,224,NEWB1450
51520170803,NEWOKA2851,ZBTJ,Default,Default,Default,45420,90406,Default,34.3,OkayAirways,Default,224,NEWB1522
51520170803,NEWOKA2708,Default,ZBTJ,Default,Default,1150,2880,Default,34.3,OkayAirways,Default,225,NEWB1522
51520170803,NEWOKA2852,Default,ZBTJ,Default,Default,21696,66900,Default,34.3,OkayAirways,Default,226,NEWB1522
51520170803,NEWOKA2707,ZBTJ,Default,Default,Default,77340,85100,Default,34.3,OkayAirways,Default,224,NEWB1522
51520170803,NEWCCA1655,ZBTJ,Default,Default,Default,83220,95471,Default,35.8,AirChina,Default,201,NEWB1528
51520170803,NEWCCA8280,Default,ZBTJ,Default,Default,36252,79320,Default,35.8,AirChina,Default,202,NEWB1528
51520170803,NEWCHH7725,Default,ZBTJ,Default,Default,40818,45360,Default,35.8,HainanAirlines,Default,417R,NEWB1545
51520170803,NEWCHH7725,ZBTJ,Default,Default,Default,49440,64364,Default,35.8,HainanAirlines,Default,415R,NEWB1545
51520170803,NEWGCR7895,ZBTJ,Default,Default,Default,71100,74216,Default,34.1,TianjinAirlines,Default,217,NEWB1618
51520170803,NEWGCR7982,Default,ZBTJ,Default,Default,55266,59220,Default,34.1,TianjinAirlines,Default,419R,NEWB1618
51520170803,NEWCHB6237,Default,ZBTJ,Default,Default,18410,81120,Default,34.1,Westair,Default,419R,NEWB1629
51520170803,NEWCHH720Y,ZBTJ,Default,Default,Default,46560,80888,Default,35.8,HainanAirlines,Default,214,NEWB1735
51520170803,NEWCHH720X,Default,ZBTJ,Default,Default,1742,40200,Default,35.8,HainanAirlines,Default,419,NEWB1735
51520170803,NEWCDG4718,Default,ZBTJ,Default,Default,14888,62040,Default,35.8,shandongAirlines,Default,203,NEWB1746
51520170803,NEWCDG4718,ZBTJ,Default,Default,Default,65880,71973,Default,35.8,shandongAirlines,Default,117,NEWB1746
51520170803,NEWCSC8816,ZBTJ,Default,Default,Default,68940,70153,Default,34.1,SichuanAirlines,Default,113,NEWB1820
51520170803,NEWCSC8816,Default,ZBTJ,Default,Default,2428,54960,Default,34.1,SichuanAirlines,Default,114,NEWB1820
51520170803,NEWGCR7993,ZBTJ,Default,Default,Default,48720,81114,Default,34.1,TianjinAirlines,Default,215,NEWB1849
51520170803,NEWGCR7896,Default,ZBTJ,Default,Default,28926,41280,Default,34.1,TianjinAirlines,Default,417,NEWB1849
51520170803,NEWGCR7826,Default,ZBTJ,Default,Default,62929,71280,Default,34.1,TianjinAirlines,Default,210,NEWB1850
51520170803,NEWGCR7865,ZBTJ,Default,Default,Default,79860,84927,Default,34.1,TianjinAirlines,Default,412,NEWB1850
51520170803,NEWGCR7825,ZBTJ,Default,Default,Default,24960,51253,Default,34.1,TianjinAirlines,Default,213,NEWB1850
51520170803,NEWGCR7814,Default,ZBTJ,Default,Default,11551,13080,Default,34.1,TianjinAirlines,Default,212,NEWB1850
51520170803,NEWDKH1135,ZBTJ,Default,Default,Default,64200,73941,Default,34.1,ShanghaiJuneyaoAirlines,Default,116,NEWB1857
51520170803,NEWDKH1135,Default,ZBTJ,Default,Default,48169,58500,Default,34.1,ShanghaiJuneyaoAirlines,Default,114,NEWB1857
51520170803,NEWCXA8126,ZBTJ,Default,Default,Default,76980,90996,Default,35.8,XiamenAirlines,Default,228,NEWB1964
51520170803,NEWCXA868,Default,ZBTJ,Default,Default,52138,69900,Default,35.8,XiamenAirlines,Default,229,NEWB1964
51520170803,NEWCDG8709,ZBTJ,Default,Default,Default,44160,78094,Default,35.8,shandongAirlines,Default,118,NEWB1987
51520170803,NEWCDG4801,Default,ZBTJ,Default,Default,33875,37320,Default,35.8,shandongAirlines,Default,202,NEWB1987
51520170803,NEWCDG4802,ZBTJ,Default,Default,Default,78600,96865,Default,35.8,shandongAirlines,Default,201,NEWB1987
51520170803,NEWCDG8710,Default,ZBTJ,Default,Default,2573,74820,Default,35.8,shandongAirlines,Default,118,NEWB1987
51520170803,NEWCKK214,ZBTJ,Default,Default,Default,37560,93985,Default,64.8,ChinaCargoAirlines,Default,887,NEWB2079
51520170803,NEWCKK214,Default,ZBTJ,Default,Default,17658,28440,Default,64.8,ChinaCargoAirlines,Default,912,NEWB2079
51520170803,NEWYZR7480,Default,ZBTJ,Default,Default,10811,51660,Default,64.4,YangtzeRiverExpress,Default,896,NEWB2437
51520170803,NEWYZR7480,ZBTJ,Default,Default,Default,63000,71292,Default,64.4,YangtzeRiverExpress,Default,897,NEWB2437
51520170803,NEWLHA4015,Default,ZBTJ,Default,Default,5892,18660,Default,28.3,LonghaoAirlines,Default,914,NEWB2572
51520170803,NEWLHA4016,ZBTJ,Default,Default,Default,21960,29032,Default,28.3,LonghaoAirlines,Default,914,NEWB2572
51520170803,NEWCSS6863,Default,ZBTJ,Default,Default,7163,7680,Default,38.05,SHUNFENG,Default,911,NEWB2899
51520170803,NEWCSS6863,ZBTJ,Default,Default,Default,12960,27564,Default,38.05,SHUNFENG,Default,879,NEWB2899
51520170803,NEWCGZ7138,ZBTJ,Default,Default,Default,75720,86165,Default,28.72,COLORFUL,Default,114,NEWB3115
51520170803,NEWCGZ7137,Default,ZBTJ,Default,Default,53252,68280,Default,28.72,COLORFUL,Default,115,NEWB3115
51520170803,NEWGCR7917,ZBTJ,Default,Default,Default,65880,93803,Default,28.72,TianjinAirlines,Default,415L,NEWB3150
51520170803,NEWGCR7828,Default,ZBTJ,Default,Default,684,59880,Default,28.72,TianjinAirlines,Default,416,NEWB3150
51520170803,NEWGCR782Z,Default,ZBTJ,Default,Default,13512,37920,Default,28.72,TianjinAirlines,Default,410,NEWB3153
51520170803,NEWGCR7582,ZBTJ,Default,Default,Default,81360,92882,Default,28.72,TianjinAirlines,Default,415,NEWB3153
51520170803,NEWGCR7929,ZBTJ,Default,Default,Default,28140,29929,Default,28.72,TianjinAirlines,Default,215,NEWB3157
51520170803,NEWGCR6527,Default,ZBTJ,Default,Default,15270,16560,Default,28.72,TianjinAirlines,Default,413,NEWB3157
51520170803,NEWGCR784V,Default,ZBTJ,Default,Default,17163,31800,Default,28.72,TianjinAirlines,Default,418,NEWB3170
51520170803,NEWGCR7841,ZBTJ,Default,Default,Default,34740,76944,Default,28.72,TianjinAirlines,Default,418,NEWB3170
51520170803,NEWGCR6434,ZBTJ,Default,Default,Default,72660,91501,Default,28.72,TianjinAirlines,Default,411,NEWB3181
51520170803,NEWGCR6433,Default,ZBTJ,Default,Default,56600,68940,Default,28.72,TianjinAirlines,Default,411,NEWB3181
51520170803,NEWCBG8824,ZBTJ,Default,Default,Default,59040,85735,Default,28.72,SPRAY,Default,115,NEWB3183
51520170803,NEWCBG8823,Default,ZBTJ,Default,Default,35733,47340,Default,28.72,SPRAY,Default,114,NEWB3183
51520170803,NEWGCR6657,ZBTJ,Default,Default,Default,79380,92175,Default,28.72,TianjinAirlines,Default,411,NEWB3189
51520170803,NEWGCR6657,Default,ZBTJ,Default,Default,15358,73920,Default,28.72,TianjinAirlines,Default,205,NEWB3189
51520170803,NEWHXA2819,ZBTJ,Default,Default,Default,61920,84096,Default,23.2,Chinaexpressair,Default,607,NEWB3231
51520170803,NEWHXA2670,Default,ZBTJ,Default,Default,9539,49680,Default,23.2,Chinaexpressair,Default,606,NEWB3231
51520170803,NEWGCR785V,Default,ZBTJ,Default,Default,3219,34080,Default,28.72,TianjinAirlines,Default,215,NEWB3235
51520170803,NEWGCR7859,ZBTJ,Default,Default,Default,43320,84886,Default,34.1,TianjinAirlines,Default,417R,NEWB3235
51520170803,NEWCGZ712X,ZBTJ,Default,Default,Default,51780,78347,Default,28.72,COLORFUL,Default,115,NEWB3242
51520170803,NEWCGZ712Y,Default,ZBTJ,Default,Default,2862,37500,Default,28.72,COLORFUL,Default,116,NEWB3242
51520170803,NEWGCR7851,ZBTJ,Default,Default,Default,74520,96750,Default,28.72,TianjinAirlines,Default,410,NEWB3245
51520170803,NEWGCR7908,Default,ZBTJ,Default,Default,16000,55980,Default,34.1,TianjinAirlines,Default,417,NEWB3245
51520170803,NEWHXA2655,Default,ZBTJ,Default,Default,8091,15960,Default,23.2,Chinaexpressair,Default,602,NEWB3371
51520170803,NEWHXA2905,ZBTJ,Default,Default,Default,27720,92133,Default,23.2,Chinaexpressair,Default,604,NEWB3371
51520170803,NEWHXA2906,Default,ZBTJ,Default,Default,1608,44400,Default,23.2,Chinaexpressair,Default,607,NEWB3371
51520170803,NEWHXA2925,ZBTJ,Default,Default,Default,54000,62882,Default,23.2,Chinaexpressair,Default,605,NEWB3371
51520170803,NEWJOY1595,ZBTJ,Default,Default,Default,65640,71514,Default,29.2,Joyair,Default,502,NEWB3710
51520170803,NEWJOY1609,Default,ZBTJ,Default,Default,52074,61860,Default,29.2,Joyair,Default,503,NEWB3710
51520170803,NEWCSH9116,ZBTJ,Default,Default,Default,59220,81089,Default,35.8,ShanghaiAirlines,Default,609,NEWB5142
51520170803,NEWCSH9115,Default,ZBTJ,Default,Default,18484,43140,Default,35.8,ShanghaiAirlines,Default,610,NEWB5142
51520170803,NEWCXA8203,ZBTJ,Default,Default,Default,46320,90108,Default,35.8,XiamenAirlines,Default,230,NEWB5151
51520170803,NEWCXA8203,Default,ZBTJ,Default,Default,33376,40680,Default,35.8,XiamenAirlines,Default,228,NEWB5151
51520170803,NEWCXA8204,ZBTJ,Default,Default,Default,68340,90614,Default,35.8,XiamenAirlines,Default,225,NEWB5151
51520170803,NEWCXA8204,Default,ZBTJ,Default,Default,49159,63960,Default,35.8,XiamenAirlines,Default,228,NEWB5151
51520170803,NEWCCA1523,ZBTJ,Default,Default,Default,68460,91951,Default,35.8,AirChina,Default,203,NEWB5211
51520170803,NEWCCA1664,Default,ZBTJ,Default,Default,20663,46740,Default,35.8,AirChina,Default,118,NEWB5211
51520170803,NEWCCA4547,Default,ZBTJ,Default,Default,27658,36360,Default,35.8,AirChina,Default,202,NEWB5220
51520170803,NEWCCA4547,ZBTJ,Default,Default,Default,43140,62631,Default,35.8,AirChina,Default,107,NEWB5220
51520170803,NEWCCA4548,Default,ZBTJ,Default,Default,6205,56700,Default,35.8,AirChina,Default,202,NEWB5220
51520170803,NEWCCA4548,ZBTJ,Default,Default,Default,72240,89353,Default,35.8,AirChina,Default,118,NEWB5220
51520170803,NEWCCA1680,Default,ZBTJ,Default,Default,27107,50940,Default,35.8,AirChina,Default,202,NEWB5227
51520170803,NEWCCA1527,ZBTJ,Default,Default,Default,70620,94430,Default,35.8,AirChina,Default,201,NEWB5227
51520170803,NEWCXA8380,Default,ZBTJ,Default,Default,12161,16860,Default,35.8,XiamenAirlines,Default,229,NEWB5306
51520170803,NEWCXA8293,ZBTJ,Default,Default,Default,33120,33701,Default,35.8,XiamenAirlines,Default,229,NEWB5306
51520170803,NEWCHH7201,ZBTJ,Default,Default,Default,82020,99290,Default,35.8,HainanAirlines,Default,416,NEWB5371
51520170803,NEWCHH7202,Default,ZBTJ,Default,Default,35467,75480,Default,35.8,HainanAirlines,Default,419,NEWB5371
51520170803,NEWCCA1524,Default,ZBTJ,Default,Default,7647,15720,Default,35.8,AirChina,Default,203,NEWB5387
51520170803,NEWCCA1633,ZBTJ,Default,Default,Default,34800,97167,Default,35.8,AirChina,Default,202,NEWB5387
51520170803,NEWFZA661Q,Default,ZBTJ,Default,Default,29313,37680,Default,35.8,STRAITAIR,Default,411,NEWB5430
51520170803,NEWFZA662Z,ZBTJ,Default,Default,Default,42660,76045,Default,35.8,STRAITAIR,Default,416L,NEWB5430
51520170803,NEWCCA1677,Default,ZBTJ,Default,Default,16774,39660,Default,35.8,AirChina,Default,118,NEWB5442
51520170803,NEWCCA1677,ZBTJ,Default,Default,Default,44940,98693,Default,35.8,AirChina,Default,117,NEWB5442
51520170803,NEWCCA1678,ZBTJ,Default,Default,Default,82320,85424,Default,35.8,AirChina,Default,118,NEWB5442
51520170803,NEWCCA1678,Default,ZBTJ,Default,Default,38504,65520,Default,35.8,AirChina,Default,118,NEWB5442
51520170803,NEWCSN3167,ZBTJ,Default,Default,Default,76500,94331,Default,35.8,ChinaSouthernAirlines,Default,221,NEWB5445
51520170803,NEWCSN3168,Default,ZBTJ,Default,Default,19062,70200,Default,35.8,ChinaSouthernAirlines,Default,218,NEWB5445
51520170803,NEWCCA1529,ZBTJ,Default,Default,Default,26160,37458,Default,35.8,AirChina,Default,201,NEWB5447
51520170803,NEWCCA1252,Default,ZBTJ,Default,Default,3094,3660,Default,35.8,AirChina,Default,117,NEWB5447
51520170803,NEWCCA1530,Default,ZBTJ,Default,Default,5376,49440,Default,35.8,AirChina,Default,201,NEWB5447
51520170803,NEWCCA1387,ZBTJ,Default,Default,Default,66720,68794,Default,35.8,AirChina,Default,108,NEWB5447
