data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0120170803,NEWOKA2707,ZBTJ,Default,75600,80100,77340,79920,B739,34.3,OkayAirways,Default,224,NEWB1522,0
0120170803,NEWOKA2852,Default,ZBTJ,57360,66360,58980,66960,B739,34.3,OkayAirways,Default,224,NEWB1522,60
0120170803,NEWGCR7895,ZBTJ,Default,64800,74700,71100,78840,A320,34.1,TianjinAirlines,Default,410,NEWB1618,0
0120170803,NEWGCR7982,Default,ZBTJ,46590,60090,47490,60150,A320,34.1,TianjinAirlines,Default,215,NEWB1618,90
0120170803,NEWGCR7825,ZBTJ,Default,24600,28800,24960,27360,A320,34.1,TianjinAirlines,Default,418,NEWB1850,0
0120170803,NEWGCR7814,Default,ZBTJ,-79700,10900,10300,13180,A320,34.1,TianjinAirlines,Default,416R,NEWB1850,100
0120170803,NEWDKH1135,Default,ZBTJ,51360,59760,52080,59820,A321,34.1,ShanghaiJuneyaoAirlines,Default,115,NEWB1857,60
0120170803,NEWDKH1135,ZBTJ,Default,63360,69600,64200,69900,A321,34.1,ShanghaiJuneyaoAirlines,Default,115,NEWB1857,0
0120170803,NEWCYZ9102,ZBTJ,Default,22200,28500,22500,27300,B734,28.9,ChinaPost,Default,894,NEWB2882,0
0120170803,NEWYZR7944,Default,ZBTJ,16560,24360,34800,41640,B733,28.3,YangtzeRiverExpress,Default,912R,NEWB2885,60
0120170803,NEWCSS6863,Default,ZBTJ,4560,10260,3720,10320,B752,38.05,SHUNFENG,Default,896,NEWB2899,60
0120170803,NEWCSS6863,ZBTJ,Default,13860,21000,13860,18540,B752,38.05,SHUNFENG,Default,896,NEWB2899,0
0120170803,NEWGCR6658,Default,ZBTJ,67760,69960,72180,75420,E190,28.72,TianjinAirlines,Default,415,NEWB3167,60
0120170803,NEWGCR6658,ZBTJ,Default,77990,81300,78420,82320,E190,28.72,TianjinAirlines,Default,415R,NEWB3167,0
0120170803,NEWHXA2925,ZBTJ,Default,53400,57300,54000,56760,CRJ9,23.2,Chinaexpressair,Default,603,NEWB3371,0
0120170803,NEWHXA2906,Default,ZBTJ,38760,46860,37740,46920,CRJ9,23.2,Chinaexpressair,Default,606,NEWB3371,60
0120170803,NEWCSH9116,ZBTJ,Default,48600,55800,59220,65280,B738,35.8,ShanghaiAirlines,Default,609,NEWB5142,0
0120170803,NEWCSH9115,Default,ZBTJ,36360,44160,37080,44220,B738,35.8,ShanghaiAirlines,Default,609,NEWB5142,60
0120170803,NEWCXA8204,ZBTJ,Default,66900,71100,68340,71100,B738,35.8,XiamenAirlines,Default,228,NEWB5151,0
0120170803,NEWCXA8204,Default,ZBTJ,50760,59460,57480,64020,B738,35.8,XiamenAirlines,Default,229,NEWB5151,60
0120170803,NEWCXA8380,Default,ZBTJ,-13340,13020,7300,17020,B738,35.8,XiamenAirlines,Default,226,NEWB5306,160
0120170803,NEWCXA8293,ZBTJ,Default,33000,42600,33120,40740,B738,35.8,XiamenAirlines,Default,229,NEWB5306,0
0120170803,NEWOKA2862,Default,ZBTJ,62760,70860,74820,81480,B738,35.8,OkayAirways,Default,223,NEWB5571,60
0120170803,NEWOKA2788,ZBTJ,Default,85620,3300,85620,94980,B739,34.3,OkayAirways,Default,225,NEWB5571,0
0120170803,NEWOKA2850,ZBTJ,Default,61800,70800,65700,72420,B738,35.8,OkayAirways,Default,225,NEWB5578,0
0120170803,NEWOKA2850,Default,ZBTJ,49860,57960,52800,59580,B738,35.8,OkayAirways,Default,223,NEWB5578,60
0120170803,NEWRLH6515,Default,ZBTJ,59760,66660,60060,66720,B737,35.8,SENDI,Default,114,NEWB5829,60
0120170803,NEWRLH6516,ZBTJ,Default,72300,78600,77820,83400,B737,35.8,SENDI,Default,115,NEWB5829,0
0120170803,NEWOKA3039,ZBTJ,Default,75600,1800,82560,96960,B738,35.8,OkayAirways,Default,226,NEWB5841,0
0120170803,NEWOKA2710,Default,ZBTJ,55860,64860,56280,64920,B738,35.8,OkayAirways,Default,223,NEWB5841,60
0120170803,NEWCSC8217,Default,ZBTJ,63660,71160,64140,71220,A319,34.09,SichuanAirlines,Default,116,NEWB6176,60
0120170803,NEWCSC8218,ZBTJ,Default,75000,82800,80040,85680,A319,34.09,SichuanAirlines,Default,116,NEWB6176,0
0120170803,NEWCXA867,ZBTJ,Default,50700,60600,62580,71100,B738,35.8,XiamenAirlines,Default,229,NEWB6487,0
0120170803,NEWCXA8125,Default,ZBTJ,31860,42060,34980,43920,B738,35.8,XiamenAirlines,Default,229,NEWB6487,60
0120170803,NEWCSC8567,ZBTJ,Default,38700,47400,56520,64200,A321,34.1,SichuanAirlines,Default,115,NEWB6810,0
0120170803,NEWCSC8567,Default,ZBTJ,27060,34860,28260,34920,A321,34.1,SichuanAirlines,Default,116,NEWB6810,60
0120170803,NEWGCR757R,Default,ZBTJ,57690,61290,59430,61710,A320,34.1,TianjinAirlines,Default,414L,NEWB6837,90
0120170803,NEWGCR7887,ZBTJ,Default,69000,79500,75420,84120,A332,60.3,TianjinAirlines,Default,417,NEWB6837,0
0120170803,NEWGCR7809,ZBTJ,Default,52500,58200,64740,71400,A320,34.1,TianjinAirlines,Default,414L,NEWB6903,0
0120170803,NEWCSC8354,Default,ZBTJ,-20040,4860,-720,5280,A320,34.1,SichuanAirlines,Default,113,NEWB6956,60
0120170803,NEWTBA9877,Default,ZBTJ,22860,31560,24480,32280,A320,34.1,TIBET,Default,114,NEWB8842,60
0120170803,NEWTBA9877,ZBTJ,Default,35160,41400,38700,44100,A320,34.1,TIBET,Default,114,NEWB8842,0
0120170803,NEWCES5643,Default,ZBTJ,41160,49260,41760,49320,A320,34.1,ChinaEasternAirlines,Default,216,NEWB9901,60
0120170803,NEWCES5643,ZBTJ,Default,55800,61800,55860,60180,A320,34.1,ChinaEasternAirlines,Default,216,NEWB9901,0
0120170803,NEWAMU238,Default,ZBTJ,29460,40560,30840,40620,A320,34.1,AirMacau,Default,101,NEWBMAK,60
0120170803,NEWAAR998,ZBTJ,Default,56400,63000,56460,61140,B763,47.57,AsianaAirways,Default,105,NEWHL7507,0
0120170803,NEWAAR997,Default,ZBTJ,34290,41490,39210,44130,B763,47.57,AsianaAirways,Default,105,NEWHL7507,90
0120170803,NEWN779LG,Default,ZBTJ,36060,58260,36780,62820,CL60,19.61,DeerJet,Default,890,NEWN779LG,60
