data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0120170819,NEWOKA2847,ZBTJ,Default,52200,62100,55260,63180,B738,35.8,OkayAirways,Default,226,NEWB1450,0
0120170819,NEWOKA2878,Default,ZBTJ,36360,44160,43980,50880,B738,35.8,OkayAirways,Default,226,NEWB1450,60
0120170819,NEWCCA1677,Default,ZBTJ,28260,36360,33180,39660,B738,35.8,AirChina,Default,118,NEWB1526,60
0120170819,NEWCCA1678,ZBTJ,Default,42500,52400,44700,53040,B738,35.8,AirChina,Default,109,NEWB1526,0
0120170819,NEWGCR7815,ZBTJ,Default,27900,32100,28140,31020,A320,34.1,TianjinAirlines,Default,413,NEWB1849,0
0120170819,NEWCKK214,ZBTJ,Default,41700,22800,53640,59520,B77L,64.8,ChinaCargoAirlines,Default,895,NEWB2077,0
0120170819,NEWCKK214,Default,ZBTJ,64890,8790,9990,40590,B77L,64.8,ChinaCargoAirlines,Default,911,NEWB2077,90
0120170819,NEWGCR7923,ZBTJ,Default,31500,36000,32340,35400,E145,20.04,TianjinAirlines,Default,417R,NEWB3123,0
0120170819,NEWGCR6658,Default,ZBTJ,65760,69960,66240,70020,E190,28.72,TianjinAirlines,Default,204,NEWB3129,60
0120170819,NEWGCR7581,Default,ZBTJ,49560,56460,52320,57720,E190,28.72,TianjinAirlines,Default,204,NEWB3212,60
0120170819,NEWGCR7581,ZBTJ,Default,60060,65700,60780,64860,E190,28.72,TianjinAirlines,Default,204,NEWB3212,0
0120170819,NEWCBG8851,Default,ZBTJ,47160,53160,48360,53520,E190,28.72,SPRAY,Default,114,NEWB3215,60
0120170819,NEWCBG8852,ZBTJ,Default,57000,63300,60240,65400,E190,28.72,SPRAY,Default,116,NEWB3215,0
0120170819,NEWCCA4547,Default,ZBTJ,26460,37860,29580,39720,B737,35.8,AirChina,Default,118,NEWB5201,60
0120170819,NEWCCA4547,ZBTJ,Default,41460,47700,43560,48480,B737,35.8,AirChina,Default,118,NEWB5201,0
