data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520170806,NEWCCA1427,ZBTJ,None,None,None,28500,46873,None,35.8,domestic,None,202,NEWB1418
51520170806,NEWCCA1428,None,ZBTJ,None,None,888,50880,None,35.8,domestic,None,107,NEWB1418
51520170806,NEWCCA1241,ZBTJ,None,None,None,57120,99682,None,35.8,domestic,None,117,NEWB1418
51520170806,NEWCCA1242,None,ZBTJ,None,None,68153,75720,None,35.8,domestic,None,203,NEWB1418
51520170806,NEWOKA2990,None,ZBTJ,None,None,15462,20640,None,35.8,domestic,None,225,NEWB1450
51520170806,NEWOKA2865,ZBTJ,None,None,None,24540,90945,None,35.8,domestic,None,224,NEWB1450
51520170806,NEWOKA2844,None,ZBTJ,None,None,46280,66300,None,35.8,domestic,None,224,NEWB1450
51520170806,NEWOKA2788,ZBTJ,None,None,None,79260,93022,None,34.3,domestic,None,222,NEWB1450
51520170806,NEWCSH9063,None,ZBTJ,None,None,7858,66960,None,35.8,domestic,None,218,NEWB1451
51520170806,NEWCSH9064,ZBTJ,None,None,None,71880,81821,None,35.8,domestic,None,219,NEWB1451
51520170806,NEWFZA6556,None,ZBTJ,None,None,23877,48360,None,35.8,domestic,None,419R,NEWB1480
51520170806,NEWFZA6556,ZBTJ,None,None,None,54240,57997,None,35.8,domestic,None,415,NEWB1480
51520170806,NEWOKA2946,None,ZBTJ,None,None,4108,5460,None,34.3,domestic,None,224,NEWB1522
51520170806,NEWOKA2851,ZBTJ,None,None,None,43080,94043,None,34.3,domestic,None,226,NEWB1522
51520170806,NEWOKA2852,None,ZBTJ,None,None,40721,68760,None,34.3,domestic,None,223,NEWB1522
51520170806,NEWOKA2877,ZBTJ,None,None,None,73260,96237,None,35.8,domestic,None,224,NEWB1522
51520170806,NEWCCA124T,None,ZBTJ,None,None,8315,31080,None,35.8,domestic,None,107,NEWB1528
51520170806,NEWCCA103,ZBTJ,None,None,None,36300,63406,None,35.8,domestic,None,109,NEWB1528
51520170806,NEWCCA104,None,ZBTJ,None,None,2518,63900,None,35.8,domestic,None,201,NEWB1528
51520170806,NEWCCA1251,ZBTJ,None,None,None,68520,91915,None,35.8,domestic,None,118,NEWB1528
51520170806,NEWCCA1252,None,ZBTJ,None,None,79874,85560,None,35.8,domestic,None,202,NEWB1528
51520170806,NEWEPA6283,None,ZBTJ,None,None,49120,52260,None,35.8,domestic,None,415L,NEWB1532
51520170806,NEWEPA6284,ZBTJ,None,None,None,59460,82635,None,35.8,domestic,None,416L,NEWB1532
51520170806,NEWCJX8961,None,ZBTJ,None,None,20152,34860,None,35.8,domestic,None,116,NEWB1558
51520170806,NEWCJX8962,ZBTJ,None,None,None,40740,51237,None,35.8,domestic,None,113,NEWB1558
51520170806,NEWFZA6555,None,ZBTJ,None,None,27940,73440,None,35.8,domestic,None,415R,NEWB1559
51520170806,NEWFZA6555,ZBTJ,None,None,None,78900,84926,None,35.8,domestic,None,415R,NEWB1559
51520170806,NEWOKA2708,None,ZBTJ,None,None,7776,9000,None,34.3,domestic,None,225,NEWB1581
51520170806,NEWOKA2831,ZBTJ,None,None,None,30900,79165,None,34.3,domestic,None,226,NEWB1581
51520170806,NEWOKA2832,None,ZBTJ,None,None,29051,73080,None,34.3,domestic,None,225,NEWB1581
51520170806,NEWOKA2707,ZBTJ,None,None,None,77280,97566,None,34.3,domestic,None,226,NEWB1581
51520170806,NEWLKE9727,None,ZBTJ,None,None,78680,82920,None,35.8,domestic,None,414R,NEWB1587
51520170806,NEWCSZ9123,None,ZBTJ,None,None,42830,67200,None,34.1,domestic,None,202,NEWB1602
51520170806,NEWCSZ9124,ZBTJ,None,None,None,71460,95235,None,34.1,domestic,None,203,NEWB1602
51520170806,NEWQDA9853,None,ZBTJ,None,None,13541,29400,None,34.1,domestic,None,114,NEWB1617
51520170806,NEWQDA9853,ZBTJ,None,None,None,36840,36894,None,34.1,domestic,None,115,NEWB1617
51520170806,NEWGCR7896,None,ZBTJ,None,None,3117,41400,None,34.1,domestic,None,416R,NEWB1618
51520170806,NEWGCR7813,ZBTJ,None,None,None,52380,60000,None,34.1,domestic,None,414L,NEWB1618
51520170806,NEWGCR7577,None,ZBTJ,None,None,8480,45540,None,34.1,domestic,None,215,NEWB1619
51520170806,NEWGCR7577,ZBTJ,None,None,None,50220,73539,None,34.1,domestic,None,217,NEWB1619
51520170806,NEWGCR7578,None,ZBTJ,None,None,15490,68040,None,34.1,domestic,None,412,NEWB1619
51520170806,NEWGCR7578,ZBTJ,None,None,None,74220,97248,None,34.1,domestic,None,411,NEWB1619
