data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520190807,NEWXAX318,None,ZBTJ,None,None,32895,82020,None,60.3,international,None,101,NEW9MXBB
51520190807,NEWTGW138,None,ZBTJ,None,None,13714,26580,None,60.0,international,None,102,NEW9VOJB
51520190807,NEWTGW139,ZBTJ,None,None,None,41520,50336,None,60.0,international,None,102,NEW9VOJB
51520190807,NEWDKH1135,None,ZBTJ,None,None,25614,36600,None,34.1,domestic,None,115,NEWB1006
51520190807,NEWDKH1135,ZBTJ,None,None,None,40260,43559,None,34.1,domestic,None,116,NEWB1006
51520190807,NEWDKH1136,None,ZBTJ,None,None,42663,54600,None,34.1,domestic,None,114,NEWB1006
51520190807,NEWDKH1136,ZBTJ,None,None,None,61740,76759,None,34.1,domestic,None,115,NEWB1006
51520190807,NEWGCR7928,None,ZBTJ,None,None,10519,20340,None,34.1,domestic,None,418R,NEWB1030
51520190807,NEWGCR7889,ZBTJ,None,None,None,39600,52211,None,28.72,domestic,None,217,NEWB1030
51520190807,NEWGCR7890,None,ZBTJ,None,None,7886,62940,None,28.72,domestic,None,409,NEWB1030
51520190807,NEWGCR7853,ZBTJ,None,None,None,67800,95615,None,28.72,domestic,None,414R,NEWB1030
51520190807,NEWGCR7854,None,ZBTJ,None,None,53005,83700,None,28.72,domestic,None,415L,NEWB1030
51520190807,NEWGCR7981,ZBTJ,None,None,None,30300,65167,None,34.1,domestic,None,419,NEWB1052
51520190807,NEWGCR7982,None,ZBTJ,None,None,24655,55080,None,34.1,domestic,None,207,NEWB1052
51520190807,NEWGCR7991,ZBTJ,None,None,None,67440,69607,None,34.1,domestic,None,216,NEWB1052
51520190807,NEWGCR7992,None,ZBTJ,None,None,32490,83820,None,34.1,domestic,None,207,NEWB1052
51520190807,NEWLHA4015,None,ZBTJ,None,None,13026,15780,None,28.3,cargo,None,921,NEWB1110
51520190807,NEWLHA4016,ZBTJ,None,None,None,19380,33164,None,28.3,cargo,None,921,NEWB1110
51520190807,NEWCES2369,None,ZBTJ,None,None,39668,45780,None,35.8,domestic,None,216,NEWB1211
51520190807,NEWCES2369,ZBTJ,None,None,None,52440,52657,None,35.8,domestic,None,217,NEWB1211
51520190807,NEWCES2370,None,ZBTJ,None,None,11271,63060,None,35.8,domestic,None,216,NEWB1211
51520190807,NEWCES2370,ZBTJ,None,None,None,68640,89567,None,35.8,domestic,None,215,NEWB1211
51520190807,NEWCCA1396,None,ZBTJ,None,None,29787,55320,None,35.8,domestic,None,203,NEWB1219
51520190807,NEWCCA1401,ZBTJ,None,None,None,60540,94001,None,35.8,domestic,None,203,NEWB1219
51520190807,NEWCCA1402,None,ZBTJ,None,None,37203,86280,None,35.8,domestic,None,203,NEWB1219
51520190807,NEWCSN316Y,ZBTJ,None,None,None,36360,49804,None,60.0,domestic,None,221,NEWB1243
51520190807,NEWOKA2819,ZBTJ,None,None,None,29820,40496,None,35.8,domestic,None,225,NEWB1267
51520190807,NEWOKA2820,None,ZBTJ,None,None,11517,52860,None,35.8,domestic,None,223,NEWB1267
51520190807,NEWOKA3083,ZBTJ,None,None,None,57120,59576,None,34.3,domestic,None,224,NEWB1267
51520190807,NEWOKA3084,None,ZBTJ,None,None,64311,80520,None,34.3,domestic,None,224,NEWB1267
51520190807,NEWCSN3789,None,ZBTJ,None,None,9230,41700,None,35.8,domestic,None,220,NEWB1299
