data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520170819,NEWTGW188,None,ZBTJ,None,None,6557,27000,None,60.0,international,None,102,NEW9VOJC
51520170819,NEWTGW187,ZBTJ,None,None,None,35340,84979,None,60.0,international,None,105,NEW9VOJC
51520170819,NEWCCA1533,ZBTJ,None,None,None,32940,76624,None,35.8,domestic,None,202,NEWB1418
51520170819,NEWCCA1534,None,ZBTJ,None,None,23309,53580,None,35.8,domestic,None,201,NEWB1418
51520170819,NEWCCA1241,ZBTJ,None,None,None,58260,75952,None,35.8,domestic,None,203,NEWB1418
51520170819,NEWCCA1242,None,ZBTJ,None,None,63862,77700,None,35.8,domestic,None,117,NEWB1418
51520170819,NEWOKA2834,None,ZBTJ,None,None,6705,16440,None,35.8,domestic,None,226,NEWB1420
51520170819,NEWOKA2945,ZBTJ,None,None,None,29220,96031,None,34.3,domestic,None,225,NEWB1420
51520170819,NEWOKA2946,None,ZBTJ,None,None,70992,72840,None,34.3,domestic,None,224,NEWB1420
51520170819,NEWOKA2788,ZBTJ,None,None,None,80280,88227,None,34.3,domestic,None,226,NEWB1420
51520170819,NEWCDG4718,None,ZBTJ,None,None,40215,54120,None,35.8,domestic,None,117,NEWB1436
51520170819,NEWCDG4718,ZBTJ,None,None,None,58320,74289,None,35.8,domestic,None,202,NEWB1436
51520170819,NEWOKA2832,None,ZBTJ,None,None,143,180,None,34.3,domestic,None,224,NEWB1450
51520170819,NEWOKA2878,None,ZBTJ,None,None,41606,50820,None,35.8,domestic,None,226,NEWB1450
51520170819,NEWOKA2847,ZBTJ,None,None,None,55260,74706,None,35.8,domestic,None,226,NEWB1450
51520170819,NEWOKA2848,None,ZBTJ,None,None,25093,76380,None,35.8,domestic,None,225,NEWB1450
51520170819,NEWCSH9063,None,ZBTJ,None,None,16826,70560,None,35.8,domestic,None,610,NEWB1453
51520170819,NEWCSH9064,ZBTJ,None,None,None,76620,96378,None,35.8,domestic,None,610,NEWB1453
51520170819,NEWCHH7797,None,ZBTJ,None,None,15907,66420,None,35.8,domestic,None,412,NEWB1492
51520170819,NEWCHH7798,ZBTJ,None,None,None,71040,73916,None,35.8,domestic,None,413,NEWB1492
51520170819,NEWCHH7202,None,ZBTJ,None,None,61610,69600,None,35.8,domestic,None,217,NEWB1501
51520170819,NEWCHH7201,ZBTJ,None,None,None,73740,96377,None,35.8,domestic,None,412,NEWB1501
51520170819,NEWCHH7167,None,ZBTJ,None,None,26227,29280,None,35.8,domestic,None,414L,NEWB1502
51520170819,NEWCCA167R,ZBTJ,None,None,None,21780,47069,None,35.8,domestic,None,201,NEWB1526
51520170819,NEWCCA1677,None,ZBTJ,None,None,32605,39600,None,35.8,domestic,None,202,NEWB1526
51520170819,NEWCCA1678,ZBTJ,None,None,None,44700,46270,None,35.8,domestic,None,117,NEWB1526
51520170819,NEWCCA1678,None,ZBTJ,None,None,21361,66300,None,35.8,domestic,None,108,NEWB1526
51520170819,NEWCCA1679,ZBTJ,None,None,None,70740,98208,None,35.8,domestic,None,201,NEWB1526
51520170819,NEWCCA816,None,ZBTJ,None,None,54113,61500,None,35.8,domestic,None,108,NEWB1528
51520170819,NEWCCA1655,ZBTJ,None,None,None,76980,86826,None,35.8,domestic,None,201,NEWB1528
51520170819,NEWJYH1055,None,ZBTJ,None,None,8263,35160,None,35.8,domestic,None,114,NEWB1552
51520170819,NEWJYH1056,ZBTJ,None,None,None,45060,83350,None,35.8,domestic,None,113,NEWB1556
51520170819,NEWOKA2708,None,ZBTJ,None,None,3728,10380,None,34.3,domestic,None,225,NEWB1581
51520170819,NEWLKE9727,None,ZBTJ,None,None,28626,80040,None,35.8,domestic,None,412,NEWB1588
51520170819,NEWLKE9728,ZBTJ,None,None,None,83700,99149,None,35.8,domestic,None,415L,NEWB1588
51520170819,NEWCQH8814,ZBTJ,None,None,None,39480,44154,None,34.1,domestic,None,113,NEWB1627
51520170819,NEWCSN6579,None,ZBTJ,None,None,8242,29760,None,34.1,domestic,None,221,NEWB1651
51520170819,NEWCSN6579,ZBTJ,None,None,None,36120,87575,None,34.1,domestic,None,221,NEWB1651
51520170819,NEWCSN6580,None,ZBTJ,None,None,51548,57900,None,34.1,domestic,None,217,NEWB1651
51520170819,NEWCSN6580,ZBTJ,None,None,None,62520,80007,None,34.1,domestic,None,221,NEWB1651
51520170819,NEWGCR7584,None,ZBTJ,None,None,13145,51480,None,34.1,domestic,None,418,NEWB1659
