data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
None,NEWTGW188,None,ZBTJ,None,None,2933,26400,None,60.0,None,None,416,None
None,NEWTGW187,ZBTJ,None,None,None,37200,40510,None,60.0,None,None,875,None
None,NEWAIB000V,ZBTJ,None,None,None,35880,49639,None,34.1,None,None,227,None
None,NEWCCA8282,None,ZBTJ,None,None,6579,12840,None,35.8,None,None,203,None
None,NEWCCA1427,ZBTJ,None,None,None,29820,50931,None,35.8,None,None,417R,None
None,NEWCCA1428,None,ZBTJ,None,None,41488,52680,None,35.8,None,None,218,None
None,NEWCCA1241,ZBTJ,None,None,None,56760,57109,None,35.8,None,None,911,None
None,NEWCCA1242,None,ZBTJ,None,None,42221,76020,None,35.8,None,None,887L,None
None,NEWFZA6556,None,ZBTJ,None,None,1320,48840,None,35.8,None,None,893,None
None,NEWFZA6556,ZBTJ,None,None,None,60120,93470,None,35.8,None,None,604,None
None,NEWOKA2752,None,ZBTJ,None,None,2144,2460,None,35.8,None,None,906,None
None,NEWOKA2823,ZBTJ,None,None,None,25920,33939,None,35.8,None,None,413,None
None,NEWOKA2868,None,ZBTJ,None,None,16476,53760,None,35.8,None,None,893,None
None,NEWOKA2833,ZBTJ,None,None,None,58260,60063,None,35.8,None,None,418R,None
None,NEWCUA565T,ZBTJ,None,None,None,28980,92060,None,35.8,None,None,898L,None
None,NEWCHH7717,ZBTJ,None,None,None,14640,52274,None,35.8,None,None,879,None
None,NEWOKA2708,None,ZBTJ,None,None,791,2880,None,34.3,None,None,894,None
None,NEWOKA2851,ZBTJ,None,None,None,45420,97249,None,34.3,None,None,898,None
None,NEWOKA2852,None,ZBTJ,None,None,44117,66900,None,34.3,None,None,224,None
None,NEWOKA2707,ZBTJ,None,None,None,77340,83278,None,34.3,None,None,102,None
None,NEWCCA8279,ZBTJ,None,None,None,51240,83424,None,35.8,None,None,416,None
None,NEWCCA8280,None,ZBTJ,None,None,65842,79320,None,35.8,None,None,899,None
None,NEWCCA1655,ZBTJ,None,None,None,83220,99671,None,35.8,None,None,414,None
None,NEWCHH7725,None,ZBTJ,None,None,15283,45360,None,35.8,None,None,609,None
None,NEWCHH7725,ZBTJ,None,None,None,49440,91820,None,35.8,None,None,223,None
None,NEWCXA8229,None,ZBTJ,None,None,4716,35400,None,35.8,None,None,416,None
None,NEWCXA8229,ZBTJ,None,None,None,41520,85727,None,35.8,None,None,890,None
None,NEWFZA655U,ZBTJ,None,None,None,50400,94965,None,35.8,None,None,104,None
None,NEWOKA2832,None,ZBTJ,None,None,9028,13740,None,34.3,None,None,924,None
None,NEWGCR7981,ZBTJ,None,None,None,32460,35052,None,34.1,None,None,925,None
None,NEWGCR7982,None,ZBTJ,None,None,48052,59220,None,34.1,None,None,886L,None
None,NEWGCR7895,ZBTJ,None,None,None,71100,93782,None,34.1,None,None,215,None
None,NEWCHB6237,None,ZBTJ,None,None,10794,81120,None,34.1,None,None,419,None
None,NEWGCR7840,None,ZBTJ,None,None,3018,3480,None,34.1,None,None,418,None
None,NEWEPA6283,None,ZBTJ,None,None,1895,53040,None,35.8,None,None,895,None
None,NEWEPA6284,ZBTJ,None,None,None,59580,86119,None,35.8,None,None,602,None
None,NEWJYH1056,ZBTJ,None,None,None,52140,67336,None,35.8,None,None,905,None
None,NEWOKA293X,None,ZBTJ,None,None,2685,37140,None,35.8,None,None,416R,None
None,NEWOKA2701,ZBTJ,None,None,None,42480,60020,None,35.8,None,None,887,None
None,NEWOKA2702,None,ZBTJ,None,None,43512,81960,None,35.8,None,None,101,None
None,NEWCHH720X,None,ZBTJ,None,None,38843,40200,None,35.8,None,None,504,None
None,NEWCHH720Y,ZBTJ,None,None,None,46560,98378,None,35.8,None,None,109,None
None,NEWCSN3134,ZBTJ,None,None,None,53760,93256,None,35.8,None,None,911,None
None,NEWCDG4717,None,ZBTJ,None,None,25870,29880,None,35.8,None,None,601,None
None,NEWCDG4717,ZBTJ,None,None,None,35160,51573,None,35.8,None,None,229,None
None,NEWCDG4718,None,ZBTJ,None,None,886,62040,None,35.8,None,None,905,None
None,NEWCDG4718,ZBTJ,None,None,None,65580,85580,None,35.8,None,None,905,None
None,NEWCSC8815,None,ZBTJ,None,None,1824,31920,None,34.1,None,None,876,None
None,NEWCSC8815,ZBTJ,None,None,None,40320,48472,None,34.1,None,None,898L,None
None,NEWCSC8816,None,ZBTJ,None,None,16781,54960,None,34.1,None,None,224,None
None,NEWCSC8816,ZBTJ,None,None,None,68940,95681,None,34.1,None,None,905,None
None,NEWGCR7896,None,ZBTJ,None,None,11071,41280,None,34.1,None,None,911,None
None,NEWGCR7993,ZBTJ,None,None,None,48720,71009,None,34.1,None,None,118,None
None,NEWGCR7994,None,ZBTJ,None,None,57084,62940,None,34.1,None,None,876,None
None,NEWGCR6509,ZBTJ,None,None,None,71460,90347,None,34.1,None,None,418R,None
None,NEWGCR7814,None,ZBTJ,None,None,1392,13080,None,34.1,None,None,416,None
None,NEWGCR7825,ZBTJ,None,None,None,24960,86636,None,34.1,None,None,101,None
None,NEWGCR7826,None,ZBTJ,None,None,7787,71280,None,34.1,None,None,912R,None
None,NEWGCR7865,ZBTJ,None,None,None,79860,85047,None,34.1,None,None,104,None
None,NEWDKH1135,None,ZBTJ,None,None,4832,58500,None,34.1,None,None,608,None
None,NEWDKH1135,ZBTJ,None,None,None,64200,95788,None,34.1,None,None,913,None
None,NEWFZA6555,None,ZBTJ,None,None,41457,74460,None,35.8,None,None,876,None
None,NEWFZA6555,ZBTJ,None,None,None,82740,93974,None,35.8,None,None,886L,None
None,NEWCSZ9141,None,ZBTJ,None,None,17703,70500,None,35.8,None,None,609,None
None,NEWCSZ9142,ZBTJ,None,None,None,80880,86651,None,35.8,None,None,219,None
None,NEWCXA868,None,ZBTJ,None,None,22102,69900,None,35.8,None,None,601,None
None,NEWCXA8126,ZBTJ,None,None,None,76980,79889,None,35.8,None,None,503,None
None,NEWCDG4801,None,ZBTJ,None,None,23467,37320,None,35.8,None,None,874,None
None,NEWCDG8709,ZBTJ,None,None,None,44160,63210,None,35.8,None,None,106,None
None,NEWCDG8710,None,ZBTJ,None,None,31066,74820,None,35.8,None,None,888,None
None,NEWCDG4802,ZBTJ,None,None,None,78600,93329,None,35.8,None,None,896,None
None,NEWCKK214,None,ZBTJ,None,None,11241,28440,None,64.8,None,None,414,None
None,NEWCKK214,ZBTJ,None,None,None,37560,62003,None,64.8,None,None,910,None
None,NEWCYZ9101,ZBTJ,None,None,None,40920,76744,None,28.3,None,None,109,None
None,NEWCSN8638,ZBTJ,None,None,None,15120,53848,None,34.09,None,None,107,None
None,NEWYZR7480,None,ZBTJ,None,None,34452,51660,None,64.4,None,None,221,None
None,NEWYZR7480,ZBTJ,None,None,None,63000,70109,None,64.4,None,None,898,None
None,NEWLHA4015,None,ZBTJ,None,None,13102,18660,None,28.3,None,None,894,None
None,NEWLHA4016,ZBTJ,None,None,None,21660,88372,None,28.3,None,None,894,None
None,NEWLKE9714,ZBTJ,None,None,None,15660,77714,None,35.8,None,None,105,None
None,NEWLKE9713,None,ZBTJ,None,None,41152,80820,None,35.8,None,None,905,None
None,NEWCYZ9102,ZBTJ,None,None,None,22500,86260,None,28.9,None,None,916,None
None,NEWCYZ9112,None,ZBTJ,None,None,33633,36780,None,28.9,None,None,887R,None
None,NEWCYZ9111,ZBTJ,None,None,None,39240,55640,None,28.9,None,None,887R,None
None,NEWCYZ9113,None,ZBTJ,None,None,74680,84120,None,28.9,None,None,419,None
None,NEWYZR7943,ZBTJ,None,None,None,8160,45548,None,28.3,None,None,915,None
None,NEWYZR7944,None,ZBTJ,None,None,38330,41580,None,28.3,None,None,910,None
None,NEWCSS6863,None,ZBTJ,None,None,5482,7680,None,38.05,None,None,106,None
None,NEWCSS6863,ZBTJ,None,None,None,12960,77394,None,38.05,None,None,417,None
None,NEWGCR7923,ZBTJ,None,None,None,60960,79324,None,20.04,None,None,916,None
None,NEWGCR7924,None,ZBTJ,None,None,20132,76260,None,20.04,None,None,217,None
None,NEWCGZ7137,None,ZBTJ,None,None,4980,68280,None,28.72,None,None,910R,None
None,NEWCGZ7138,ZBTJ,None,None,None,75720,77428,None,28.72,None,None,606,None
None,NEWGCR7930,None,ZBTJ,None,None,66661,68040,None,28.72,None,None,607,None
None,NEWGCR7828,None,ZBTJ,None,None,22017,59880,None,28.72,None,None,114,None
None,NEWGCR7917,ZBTJ,None,None,None,65880,99436,None,28.72,None,None,414L,None
None,NEWGCR7918,None,ZBTJ,None,None,48402,83760,None,28.72,None,None,878,None
None,NEWGCR7928,None,ZBTJ,None,None,555,1080,None,28.72,None,None,887,None
None,NEWGCR7909,ZBTJ,None,None,None,45600,71543,None,28.72,None,None,898R,None
None,NEWGCR7910,None,ZBTJ,None,None,51837,61380,None,28.72,None,None,115,None
None,NEWGCR7827,ZBTJ,None,None,None,67860,90361,None,28.72,None,None,912R,None
None,NEWGCR782Z,None,ZBTJ,None,None,3107,37920,None,28.72,None,None,411,None
None,NEWGCR7582,ZBTJ,None,None,None,81360,85971,None,28.72,None,None,924,None
None,NEWGCR6527,None,ZBTJ,None,None,15492,16560,None,28.72,None,None,908,None
None,NEWGCR7929,ZBTJ,None,None,None,28140,55380,None,28.72,None,None,913,None
None,NEWCBG8851,None,ZBTJ,None,None,17061,57960,None,28.72,None,None,230,None
None,NEWCBG8852,ZBTJ,None,None,None,62160,67064,None,28.72,None,None,912R,None
None,NEWGCR758X,None,ZBTJ,None,None,5771,38520,None,28.72,None,None,886,None
None,NEWGCR758X,ZBTJ,None,None,None,42960,51690,None,28.72,None,None,117,None
None,NEWGCR6658,None,ZBTJ,None,None,62831,75360,None,28.72,None,None,223,None
None,NEWGCR6658,ZBTJ,None,None,None,78420,91477,None,28.72,None,None,223,None
None,NEWGCR784V,None,ZBTJ,None,None,31214,31800,None,28.72,None,None,204,None
None,NEWGCR7841,ZBTJ,None,None,None,34440,55533,None,28.72,None,None,204,None
None,NEWGCR7842,None,ZBTJ,None,None,45614,70920,None,28.72,None,None,419,None
None,NEWGCR7889,ZBTJ,None,None,None,43920,53836,None,60.3,None,None,875,None
None,NEWGCR7890,None,ZBTJ,None,None,35028,66600,None,60.3,None,None,899,None
None,NEWGCR6433,None,ZBTJ,None,None,47988,68940,None,28.72,None,None,602,None
None,NEWGCR6434,ZBTJ,None,None,None,72360,94445,None,28.72,None,None,602,None
None,NEWCBG8823,None,ZBTJ,None,None,19330,47340,None,28.72,None,None,911R,None
None,NEWCBG8824,ZBTJ,None,None,None,59040,95100,None,28.72,None,None,115,None
None,NEWGCR6657,None,ZBTJ,None,None,66045,73920,None,28.72,None,None,912,None
None,NEWGCR6657,ZBTJ,None,None,None,79380,97614,None,28.72,None,None,105,None
None,NEWGCR7869,ZBTJ,None,None,None,37800,84145,None,28.72,None,None,884,None
None,NEWGCR7870,None,ZBTJ,None,None,45992,70080,None,28.72,None,None,606,None
None,NEWHXA2901,None,ZBTJ,None,None,21590,39840,None,23.2,None,None,206,None
None,NEWHXA2902,ZBTJ,None,None,None,44400,63206,None,23.2,None,None,208,None
