data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
None,NEWXAX318,None,ZBTJ,None,None,70607,82020,None,60.3,None,None,105,None
None,NEWTGW138,None,ZBTJ,None,None,846,26580,None,60.0,None,None,222,None
None,NEWTGW139,ZBTJ,None,None,None,41520,54338,None,60.0,None,None,414,None
None,NEWDKH1135,None,ZBTJ,None,None,3759,36600,None,34.1,None,None,912R,None
None,NEWDKH1135,ZBTJ,None,None,None,40260,70087,None,34.1,None,None,503,None
None,NEWDKH1136,None,ZBTJ,None,None,8922,54600,None,34.1,None,None,101,None
None,NEWDKH1136,ZBTJ,None,None,None,61740,73517,None,34.1,None,None,223,None
None,NEWGCR7928,None,ZBTJ,None,None,1001,20340,None,34.1,None,None,899,None
None,NEWGCR7889,ZBTJ,None,None,None,39600,96157,None,28.72,None,None,102,None
None,NEWGCR7890,None,ZBTJ,None,None,45027,62940,None,28.72,None,None,885,None
None,NEWGCR7853,ZBTJ,None,None,None,67800,94776,None,28.72,None,None,419,None
None,NEWGCR7854,None,ZBTJ,None,None,67070,83700,None,28.72,None,None,911,None
None,NEWGCR7981,ZBTJ,None,None,None,30300,39453,None,34.1,None,None,886,None
None,NEWGCR7982,None,ZBTJ,None,None,43202,55080,None,34.1,None,None,887,None
None,NEWGCR7991,ZBTJ,None,None,None,67440,71921,None,34.1,None,None,105,None
None,NEWGCR7992,None,ZBTJ,None,None,83553,83820,None,34.1,None,None,111,None
None,NEWLHA4015,None,ZBTJ,None,None,2638,15780,None,28.3,None,None,216,None
None,NEWLHA4016,ZBTJ,None,None,None,19080,40002,None,28.3,None,None,216,None
None,NEWCES2369,None,ZBTJ,None,None,2101,45780,None,35.8,None,None,879,None
None,NEWCES2369,ZBTJ,None,None,None,52440,83103,None,35.8,None,None,610,None
None,NEWCES2370,None,ZBTJ,None,None,62405,63060,None,35.8,None,None,419R,None
None,NEWCES2370,ZBTJ,None,None,None,68640,89229,None,35.8,None,None,226,None
None,NEWCCA1396,None,ZBTJ,None,None,34232,55320,None,35.8,None,None,878,None
None,NEWCCA1401,ZBTJ,None,None,None,60540,82467,None,35.8,None,None,901,None
None,NEWCCA1402,None,ZBTJ,None,None,6149,86280,None,35.8,None,None,207,None
None,NEWCSN316Y,ZBTJ,None,None,None,36360,61815,None,60.0,None,None,874,None
None,NEWOKA2819,ZBTJ,None,None,None,29820,44178,None,35.8,None,None,209,None
None,NEWOKA2820,None,ZBTJ,None,None,16071,52860,None,35.8,None,None,906,None
None,NEWOKA3083,ZBTJ,None,None,None,57120,88177,None,34.3,None,None,112,None
None,NEWOKA3084,None,ZBTJ,None,None,69729,80520,None,34.3,None,None,207,None
None,NEWCSN3789,None,ZBTJ,None,None,12509,41700,None,35.8,None,None,879,None
None,NEWCSN3790,ZBTJ,None,None,None,46740,49719,None,35.8,None,None,909,None
None,NEWCXA8193,None,ZBTJ,None,None,1862,8820,None,35.8,None,None,890,None
None,NEWCXA8126,ZBTJ,None,None,None,27900,43091,None,35.8,None,None,220,None
None,NEWCXA8145,None,ZBTJ,None,None,4280,37740,None,35.8,None,None,914,None
None,NEWCXA8145,ZBTJ,None,None,None,50160,61818,None,35.8,None,None,906,None
None,NEWCXA8146,None,ZBTJ,None,None,10094,69900,None,35.8,None,None,893,None
None,NEWCXA8146,ZBTJ,None,None,None,75420,97528,None,35.8,None,None,898,None
None,NEWOKA2851,ZBTJ,None,None,None,42300,53529,None,34.3,None,None,909,None
None,NEWOKA2852,None,ZBTJ,None,None,15346,65820,None,34.3,None,None,886L,None
None,NEWOKA2788,ZBTJ,None,None,None,79080,99831,None,34.3,None,None,105,None
None,NEWFZA6741,None,ZBTJ,None,None,15972,69480,None,35.8,None,None,412,None
None,NEWFZA6742,ZBTJ,None,None,None,73740,92012,None,35.8,None,None,894,None
None,NEWCSN3168,None,ZBTJ,None,None,35378,63180,None,35.8,None,None,114,None
None,NEWCSN3167,ZBTJ,None,None,None,72780,84901,None,35.8,None,None,878,None
None,NEWCCA1529,ZBTJ,None,None,None,29700,78014,None,35.8,None,None,912R,None
None,NEWCCA1530,None,ZBTJ,None,None,50309,57360,None,35.8,None,None,209,None
None,NEWCCA1527,ZBTJ,None,None,None,64440,80679,None,35.8,None,None,413,None
None,NEWCCA1528,None,ZBTJ,None,None,5144,80340,None,35.8,None,None,886,None
None,NEWCUA2217,ZBTJ,None,None,None,26040,63336,None,35.8,None,None,910,None
None,NEWCUA2218,None,ZBTJ,None,None,10225,79440,None,35.8,None,None,899,None
None,NEWCDG4717,None,ZBTJ,None,None,22801,29400,None,35.8,None,None,216,None
None,NEWCDG4717,ZBTJ,None,None,None,33780,75199,None,35.8,None,None,895,None
None,NEWCDG4718,None,ZBTJ,None,None,36177,46920,None,35.8,None,None,907,None
None,NEWCDG4718,ZBTJ,None,None,None,52620,96861,None,35.8,None,None,101,None
None,NEWOKA2787,None,ZBTJ,None,None,33452,33540,None,34.3,None,None,889,None
None,NEWOKA3025,ZBTJ,None,None,None,50760,81287,None,35.8,None,None,887R,None
