data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,delay
0220170814,NEWCCA1241,ZBTJ,Default,55800,64500,56340,63660,B738,35.8,AirChina,Default,117,NEWB1418,0
0220170814,NEWCCA1246,Default,ZBTJ,42660,51060,43200,51120,B738,35.8,AirChina,Default,108,NEWB1418,60
0220170814,NEWCDG4718,Default,ZBTJ,42960,48060,47040,52860,B738,35.8,shandongAirlines,Default,108,NEWB1506,60
0220170814,NEWCDG4718,ZBTJ,Default,54600,55800,56640,59880,B738,35.8,shandongAirlines,Default,118,NEWB1506,0
0220170814,NEWOKA2851,ZBTJ,Default,42300,53100,42900,51420,B739,34.3,OkayAirways,Default,224,NEWB1522,0
0220170814,NEWCJX8962,ZBTJ,Default,64980,67500,68940,75300,B738,35.8,AIRCRANE,Default,116,NEWB1558,0
0220170814,NEWCJX8961,Default,ZBTJ,49620,57720,57540,63900,B738,35.8,AIRCRANE,Default,114,NEWB1558,120
0220170814,NEWFZA6555,Default,ZBTJ,65460,74460,65640,74520,B738,35.8,STRAITAIR,Default,414R,NEWB1559,60
0220170814,NEWFZA6555,ZBTJ,Default,78060,85200,78240,84240,B738,35.8,STRAITAIR,Default,414R,NEWB1559,0
0220170814,NEWQDA9853,Default,ZBTJ,24660,29760,25080,29820,A320,34.1,SKYLEGEND,Default,115,NEWB1617,60
0220170814,NEWQDA9853,ZBTJ,Default,36000,45300,36240,44580,A320,34.1,SKYLEGEND,Default,115,NEWB1617,0
0220170814,NEWGCR7578,Default,ZBTJ,61260,67260,62940,68280,A320,34.1,TianjinAirlines,Default,410,NEWB1618,60
0220170814,NEWGCR7578,ZBTJ,Default,72000,600,72960,86820,A320,34.1,TianjinAirlines,Default,206,NEWB1618,0
0220170814,NEWGCR7577,ZBTJ,Default,51000,57300,51420,56520,A320,34.1,TianjinAirlines,Default,412,NEWB1618,0
0220170814,NEWGCR7577,Default,ZBTJ,33660,46860,34380,46920,A320,34.1,TianjinAirlines,Default,205,NEWB1618,60
