data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration
51520190201,NEWMXD688,None,ZBTJ,None,None,571,1260,None,35.8,international,None,105,NEW9MLNT
51520190201,NEWMXD689,ZBTJ,None,None,None,26720,94001,None,35.8,international,None,106,NEW9MLNT
51520190201,NEWTGW138,None,ZBTJ,None,None,14613,34200,None,60.0,international,None,101,NEW9VOJB
51520190201,NEWTGW139,ZBTJ,None,None,None,41580,77199,None,60.0,international,None,102,NEW9VOJB
51520190201,NEWGCR7577,None,ZBTJ,None,None,17512,45180,None,34.1,domestic,None,114,NEWB1031
51520190201,NEWGCR7577,ZBTJ,None,None,None,54480,77754,None,34.1,domestic,None,117,NEWB1031
51520190201,NEWCGH1029,None,ZBTJ,None,None,24269,42600,None,34.1,domestic,None,414R,NEWB1040
51520190201,NEWCGH1030,ZBTJ,None,None,None,51960,74169,None,34.1,domestic,None,108,NEWB1040
51520190201,NEWCDC8853,None,ZBTJ,None,None,15408,80100,None,34.1,domestic,None,115,NEWB1075
51520190201,NEWCDC8854,ZBTJ,None,None,None,83940,88748,None,34.1,domestic,None,220,NEWB1075
51520190201,NEWOKA270T,None,ZBTJ,None,None,24960,44400,None,35.9,domestic,None,607,NEWB1157
51520190201,NEWOKA3097,ZBTJ,None,None,None,49500,76417,None,35.9,domestic,None,605,NEWB1157
51520190201,NEWHBH3309,ZBTJ,None,None,None,33720,89413,None,35.8,domestic,None,415L,NEWB1158
51520190201,NEWCCA750,None,ZBTJ,None,None,3842,25740,None,35.8,domestic,None,503,NEWB1218
51520190201,NEWCCA1671,ZBTJ,None,None,None,45900,88262,None,35.8,domestic,None,202,NEWB1218
51520190201,NEWCCA1672,None,ZBTJ,None,None,24809,71580,None,35.8,domestic,None,204,NEWB1218
51520190201,NEWCCA1529,ZBTJ,None,None,None,24420,73816,None,35.8,domestic,None,203,NEWB1219
51520190201,NEWCCA1530,None,ZBTJ,None,None,46303,48480,None,35.8,domestic,None,118,NEWB1219
51520190201,NEWCCA1319,ZBTJ,None,None,None,56640,69802,None,35.8,domestic,None,419,NEWB1219
51520190201,NEWCCA1320,None,ZBTJ,None,None,65483,80700,None,35.8,domestic,None,207,NEWB1219
51520190201,NEWJYH1067,None,ZBTJ,None,None,21908,71160,None,35.8,domestic,None,113,NEWB1233
51520190201,NEWJYH1068,ZBTJ,None,None,None,76260,91499,None,35.8,domestic,None,221,NEWB1233
51520190201,NEWCSN6894,ZBTJ,None,None,None,36900,82664,None,35.8,domestic,None,118,NEWB1283
51520190201,NEWOKA2729,None,ZBTJ,None,None,24164,30900,None,34.3,domestic,None,225,NEWB1291
51520190201,NEWOKA2729,ZBTJ,None,None,None,39120,62436,None,34.3,domestic,None,610,NEWB1291
51520190201,NEWOKA2730,None,ZBTJ,None,None,69020,69780,None,34.3,domestic,None,503,NEWB1291
51520190201,NEWOKA2730,ZBTJ,None,None,None,80880,97010,None,34.3,domestic,None,418,NEWB1291
51520190201,NEWHBH3310,None,ZBTJ,None,None,45949,86280,None,35.8,domestic,None,202,NEWB1328
51520190201,NEWOKA2826,None,ZBTJ,None,None,603,1560,None,35.8,domestic,None,221,NEWB1338
51520190201,NEWOKA2859,ZBTJ,None,None,None,29760,50893,None,35.8,domestic,None,218,NEWB1338
51520190201,NEWOKA2860,None,ZBTJ,None,None,64910,72060,None,35.8,domestic,None,415R,NEWB1338
51520190201,NEWOKA2884,ZBTJ,None,None,None,81600,84514,None,35.8,domestic,None,215,NEWB1338
51520190201,NEWCHH7201,None,ZBTJ,None,None,40232,41460,None,35.9,domestic,None,118,NEWB1390
51520190201,NEWCHH7202,ZBTJ,None,None,None,52560,84443,None,35.9,domestic,None,604,NEWB1390
51520190201,NEWCCA1401,ZBTJ,None,None,None,56520,62826,None,35.8,domestic,None,215,NEWB1418
51520190201,NEWCCA1402,None,ZBTJ,None,None,32331,84240,None,35.8,domestic,None,206,NEWB1418
51520190201,NEWOKA2931,ZBTJ,None,None,None,33180,68201,None,34.3,domestic,None,418,NEWB1420
51520190201,NEWOKA2932,None,ZBTJ,None,None,54953,71220,None,34.3,domestic,None,218,NEWB1420
51520190201,NEWOKA2788,ZBTJ,None,None,None,76980,85613,None,34.3,domestic,None,208,NEWB1420
51520190201,NEWOKA2753,ZBTJ,None,None,None,38700,62436,None,35.8,domestic,None,202,NEWB1450
51520190201,NEWOKA2754,None,ZBTJ,None,None,17999,76680,None,35.8,domestic,None,209,NEWB1450
51520190201,NEWCUA2217,ZBTJ,None,None,None,25740,92218,None,35.8,domestic,None,415,NEWB1471
51520190201,NEWCSZ8743,None,ZBTJ,None,None,26363,59760,None,35.8,domestic,None,229,NEWB1477
51520190201,NEWCSZ8744,ZBTJ,None,None,None,64320,99356,None,35.8,domestic,None,416R,NEWB1477
51520190201,NEWOKA2907,None,ZBTJ,None,None,646,7620,None,34.3,domestic,None,415L,NEWB1485
51520190201,NEWOKA2719,ZBTJ,None,None,None,25140,26382,None,35.9,domestic,None,502,NEWB1485
